AREA;Regione;prov;2015_CodCom;NTN_2015_Uffici;NTN_2015_Negozi_Lab;NTN_2015_Depositi_Comm;NTN_2015_TCO_B04;NTN_2015_TCO_D02;NTN_2015_TCO_D05;NTN_2015_TCO_D08;NTN_2015_PRO;NTN_2015_AGR
Nord Est;Friuli- Venezia Giulia;UD;H029;0;0;2;0;0;0;0;5;3
Nord Est;Friuli- Venezia Giulia;UD;H038;0;0;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;H040;0;0;1;1;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;H089;0;0;1;0;0;0;0;0;0,32
Nord Est;Friuli- Venezia Giulia;UD;H161;0;0;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;H196;0;0;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;H200;0;0;3;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;H206;1;0;3;0;0;0;1;4;0
Nord Est;Friuli- Venezia Giulia;UD;H229;0;1;5,67;0;0;0;0;3,1;0
Nord Est;Friuli- Venezia Giulia;UD;H242;0;0;2;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;H244;0;0;0;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;H289;0;0;0,25;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;H347;0;0;1,89;0;0;0;0;2;0
Nord Est;Friuli- Venezia Giulia;UD;H533;0;1;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;H816;0;3;2,5;0;0;0;0;2;0
Nord Est;Friuli- Venezia Giulia;UD;H895;3,33;2;2,06;0;0;0;1;5,05;1
Nord Est;Friuli- Venezia Giulia;UD;H906;1;1;3;0;0;0;1;7,5;0
Nord Est;Friuli- Venezia Giulia;UD;H951;0;0;3;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;I092;0;1;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;I248;0;5;1;0;0;1;2;2;0
Nord Est;Friuli- Venezia Giulia;UD;I405;0;0;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;I464;0;0;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;I478;0;1;0;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;I562;0;0;1;0;0;0;0;1;0
Nord Est;Friuli- Venezia Giulia;UD;I777;0;0;3;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;I974;0;0;0;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L018;0;0;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L039;0;1;4;0;0;0;0;1;0
Nord Est;Friuli- Venezia Giulia;UD;L050;1;5;8,5;0;0;0;0;0;0,5
Nord Est;Friuli- Venezia Giulia;UD;L065;6;3;3,5;0;0;0;2;3;0
Nord Est;Friuli- Venezia Giulia;UD;L195;3;5,5;9,03;0;0;0;1;1;0
Nord Est;Friuli- Venezia Giulia;UD;L246;0;0;0;0;0;0;0;0;1
Nord Est;Friuli- Venezia Giulia;UD;L309;0;0;0;0;0;0;0;1;0
Nord Est;Friuli- Venezia Giulia;UD;L335;0;0;2;0;0;0;0;0;0,4
Nord Est;Friuli- Venezia Giulia;UD;L381;0;0;6;0;0;0;0;1;0
Nord Est;Friuli- Venezia Giulia;UD;L382;0;0;0,5;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L421;0;7;2,5;0;0;0;1;1;0
Nord Est;Friuli- Venezia Giulia;UD;L438;0;1;2;0;0;0;0,12;0;0
Nord Est;Friuli- Venezia Giulia;UD;L483;51,25;46,9;43,39;0;0;0;12;7,2;0
Nord Est;Friuli- Venezia Giulia;UD;L686;0;1;3;0;0;0;0;1;1
Nord Est;Friuli- Venezia Giulia;UD;L743;0;1,33;1,33;0;0;0;0;1;0
Nord Est;Friuli- Venezia Giulia;UD;L801;0;0;0,5;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;L909;0;0;2;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;M200;0;0;3;0;0;0;0;1;0
Nord Est;Friuli- Venezia Giulia;UD;M317;2;0;5;0;0;0;0;1;0
Nord Est;Veneto;BL;A083;1;5,83;4,55;0;0;0;0;3;0
Nord Est;Veneto;BL;A121;0;0;1;0;0;0;0;3;0
Nord Est;Veneto;BL;A206;0;1,25;3,92;0;0;0;0;1;0
Nord Est;Veneto;BL;A443;0;0;3;0;0;0;1;2;0
Nord Est;Veneto;BL;A501;0;0;4,17;0;0;0;0;0;0
Nord Est;Veneto;BL;A757;11,43;9,5;33,73;0;0;1,05;4;2;1,38
Nord Est;Veneto;BL;A982;0;1;2;0;0;0;0;0;0
Nord Est;Veneto;BL;B375;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;BL;B574;1;0;8,25;0;0;0;0;0;0
Nord Est;Veneto;BL;B662;3;1;10;0;0;0;0;3;0
Nord Est;Veneto;BL;C458;0;2;3;0;0;0;0;0;0
Nord Est;Veneto;BL;C562;0;0;4;0;0;0;0;1;0
Nord Est;Veneto;BL;C577;0;1;8,45;0;0;0;0;0;0
Nord Est;Veneto;BL;C630;0;1;14;0;0;0;0;0;0
Nord Est;Veneto;BL;C672;0;0;2,33;0;0;0;0;0;0
Nord Est;Veneto;BL;C919;0;0;4,24;0;0;0;0;0;0
Nord Est;Veneto;BL;C920;0;2,07;8,57;0;2;0;0;0;0
Nord Est;Veneto;BL;D247;0;0,5;3;0;0;0;0;0;0
Nord Est;Veneto;BL;D330;0;2;3,33;0;0;0;0;0;0
Nord Est;Veneto;BL;D470;0;3;5,58;0;2;0;0;0;0
Nord Est;Veneto;BL;D506;0;1;2,84;0;0;0;0;0;0
Nord Est;Veneto;BL;D530;5;5,26;16,04;0;0;0;0;4;0
Nord Est;Veneto;BL;D686;1;0;2,33;0;0;0;1;3;0
Nord Est;Veneto;BL;D726;0;2,6;3,99;0;1;0;0;1;0
Nord Est;Veneto;BL;E113;0;0;1,5;0;0;0;0;0;0
Nord Est;Veneto;BL;E429;0;0;3,22;0;0;0;0;0;0
Nord Est;Veneto;BL;E490;0;0;2,25;0;0;0;0;0;0
Nord Est;Veneto;BL;E588;0;0;7,82;0;0;0;0;0;0
Nord Est;Veneto;BL;E687;0;0;0;0;1;0;0;0;0
Nord Est;Veneto;BL;E708;0;0;3;0;0;0;0;1,5;0
Nord Est;Veneto;BL;F094;0;1;15,25;0;0;0;0;1;0
Nord Est;Veneto;BL;G169;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;BL;G404;0;0;5,5;0;0;0;2;0;0
Nord Est;Veneto;BL;G442;0;0;0,25;0;0;0;0;0;0
Nord Est;Veneto;BL;G638;0;0;3,5;0;0;0;0;4;0
Nord Est;Veneto;BL;G642;1;0;5;0;0;0;0;0;0
Nord Est;Veneto;BL;H092;0;1;2,11;0;0;0;0;0;0
Nord Est;Veneto;BL;H327;0;0;3,5;0;0;0;0;0;0
Nord Est;Veneto;BL;H379;0;2;9;0;0;0;0;0,03;0
Nord Est;Veneto;BL;H938;0;0;0,67;0;0;0;0;0;0
Nord Est;Veneto;BL;I063;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;BL;I088;0;0;4,75;0;0;0;0;0;0
Nord Est;Veneto;BL;I206;4;1;8,08;0;0;0;1;5;0
Nord Est;Veneto;BL;I345;0;0;0,5;0;0;0;0;0;0
Nord Est;Veneto;BL;I347;0;0;3,5;0;0;0;0;0;0
Nord Est;Veneto;BL;I392;0;1;3,7;0;3,52;0;0;2;0
Nord Est;Veneto;BL;I421;0;0;4,17;0;0;0;0;0;0
Nord Est;Veneto;BL;I563;1;2;6,37;0;0;0;5;3;0
Nord Est;Veneto;BL;I592;0;0;0,05;0;0;0;0;0;0
Nord Est;Veneto;BL;I626;1;1;5;0;0;0;0;4;0
Nord Est;Veneto;BL;I673;0;0;5,89;0;0;0;0;0;0,92
Nord Est;Veneto;BL;I866;0;0;10,34;0;0;0;0;2;0
Nord Est;Veneto;BL;I876;0;0;0;0;0;0;1;0;0
Nord Est;Veneto;BL;L030;0;1;2;0;0;0;0;0;0
Nord Est;Veneto;BL;L040;0;0;4;0;0;0;0;0;0
Nord Est;Veneto;BL;L422;0;1;11,25;0;0;0;0;2;0
Nord Est;Veneto;BL;L584;0;0;3;0;0;0;0;0;0
Nord Est;Veneto;BL;L590;0;0;2,17;0;0;0;0;0;0
Nord Est;Veneto;BL;L890;0;0;2;0;0;0;0;0;0
Nord Est;Veneto;BL;M108;0;0;5,5;0;0;0;0;0;0
Nord Est;Veneto;BL;M124;0;0,17;2,34;0;0;0;0;0;0
Nord Est;Veneto;BL;M189;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;BL;M332;0;0;2,67;0;0;0;1;1;0
Nord Est;Veneto;BL;M342;2;1;7,5;0;0;0;0;2;0
Nord Est;Veneto;PD;A001;3;12;4;0;0;0;0;3;0
Nord Est;Veneto;PD;A075;0;0,13;3,11;0;0;0;0;0;0
Nord Est;Veneto;PD;A161;6;6;3;0;0;0;6;4;0
Nord Est;Veneto;PD;A296;5,25;1;2,25;0;0;0;0;0;1
Nord Est;Veneto;PD;A434;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;PD;A438;6;2;4;0;0;0;1;2;1
Nord Est;Veneto;PD;A458;0;3;2;0;0;0;2;1;0
Nord Est;Veneto;PD;A568;0;0;9,83;0;0;0;0;2;0
Nord Est;Veneto;PD;A613;0;0;0;0;0;0;0;0;4
Nord Est;Veneto;PD;A637;0;0;1;0;0;0;0;1;1
Nord Est;Veneto;PD;A714;0;1;1;0;0;0;0;1;0
Nord Est;Veneto;PD;A906;0;0;2,33;0;0;0;0;5;0
Nord Est;Veneto;PD;B031;1;1,5;7,11;0;0;1;3;2;0
Nord Est;Veneto;PD;B106;0;0;1,5;0;0;0;0;4;0
Nord Est;Veneto;PD;B213;0;0;5,66;0;0;0;0;8;0
Nord Est;Veneto;PD;B345;4;5;6,63;0;0;0;2;3;0
Nord Est;Veneto;PD;B524;8;7;12,11;0;0;2;0;6;0
Nord Est;Veneto;PD;B531;0;2;3,45;0;0;0;0;0;2
Nord Est;Veneto;PD;B563;3;5;1,5;0;0;0;4;5;0
Nord Est;Veneto;PD;B564;0;0;0;0;0;0;1;1;0
Nord Est;Veneto;PD;B589;0;0;2,33;0;0;0;0;0;0
Nord Est;Veneto;PD;B749;0;0,2;0,2;0;0;0;0;0;0
Nord Est;Veneto;PD;B795;0;1;5,75;0;0;0;3;2;2
Nord Est;Veneto;PD;B848;0;0;4;0;0;0;1;0;0
Nord Est;Veneto;PD;B877;0;2;2;0;0;0;0;0;0
Nord Est;Veneto;PD;B912;3;6,17;4;0;0;0;0;14;0
Nord Est;Veneto;PD;C057;0;0;2;0;0;0;0;0;0
Nord Est;Veneto;PD;C544;0;0;2;0;0;0;0;1;0
Nord Est;Veneto;PD;C713;0;0;2,06;0;0;0;0;0;1
Nord Est;Veneto;PD;C743;8,7;6;10,5;0;0;0;0;4,06;0
Nord Est;Veneto;PD;C812;0;2;4;0;0;0;0,08;2;2
Nord Est;Veneto;PD;C964;0;1;4,5;0;0;0;1;1;0
Nord Est;Veneto;PD;D040;0;0,5;5,17;0;0;0;0;0;0
Nord Est;Veneto;PD;D226;0;2;0;0;0;1;1;1;0
Nord Est;Veneto;PD;D442;7;12,5;8;0;0;0;0;0;0
Nord Est;Veneto;PD;D679;1;3;4;0;0;0;1;3;0
Nord Est;Veneto;PD;D879;0;4;4,5;0;0;0;0;3;0
Nord Est;Veneto;PD;D889;0;0;2,39;0;0;0;0;1;0
Nord Est;Veneto;PD;D956;0;1;0;0;0;0;0;1;0
Nord Est;Veneto;PD;E145;1;1;2;0;0;0;0;0;0
Nord Est;Veneto;PD;E146;0;0;2;0;0;0;0;0;0
Nord Est;Veneto;PD;E515;1;1,5;3,89;0;0;0;0;0;0
Nord Est;Veneto;PD;E592;11;5;3,17;0;0;0;6;9;0
Nord Est;Veneto;PD;E684;0;1,5;1,5;0;0;0;0;5;1
Nord Est;Veneto;PD;E709;1;3;6;0;0;0;0;0;0
Nord Est;Veneto;PD;F011;0;7;6;0;0;0;0;4;0
Nord Est;Veneto;PD;F013;0;2;2;0;0;0;0;0;0
Nord Est;Veneto;PD;F033;3;2;1;0;0;0;0;2;0
Nord Est;Veneto;PD;F091;0;4;3;0;0;0;0;0;0
Nord Est;Veneto;PD;F092;0;0;2,5;0;0;0;1;1;0
Nord Est;Veneto;PD;F148;0;0;5,58;0;0;0;0;0;0,22
Nord Est;Veneto;PD;F161;4;6;1;0;0;0;1;2;0
Nord Est;Veneto;PD;F382;1;8;6,89;0;0;0;3;8;0
Nord Est;Veneto;PD;F394;2;2;2,51;0;0;0;0;0;0
Nord Est;Veneto;PD;F529;3;5;4,94;0;0;0;2;5;0
Nord Est;Veneto;PD;F962;3;9;4,5;0;0;0;3;2;0
Nord Est;Veneto;PD;G167;1;0;5,7;0;0;0;0;1,5;0
Nord Est;Veneto;PD;G224;99,68;106,13;79,27;0;1;2;23,3;24,28;0
Nord Est;Veneto;PD;G461;0;0;4,5;0;0;0;2;1;0
Nord Est;Veneto;PD;G534;0;0,08;0;0;0;0;0;0;1
Nord Est;Veneto;PD;G587;1;7,17;6,74;0;0;1;0;4;1
Nord Est;Veneto;PD;G688;2;1,61;1,11;0;0;0;0;6;0
Nord Est;Veneto;PD;G693;11;11,5;17,75;0;0;0;0;5;0
Nord Est;Veneto;PD;G802;1;0;1;0;0;0;1;1;0
Nord Est;Veneto;PD;G823;0;1;2,83;0;0;0;1;1;0
Nord Est;Veneto;PD;G850;0;0;0,5;0;0;0;0;0;0
Nord Est;Veneto;PD;G855;3;0;8;0;0;0;1,04;0,06;0
Nord Est;Veneto;PD;G963;0;0;1,75;0;0;0;0;1;0
Nord Est;Veneto;PD;H622;0;2,16;3;0;0;0;3;0;0,5
Nord Est;Veneto;PD;H625;6;3;4;0;0;0;2;5;0
Nord Est;Veneto;PD;H655;1;0;1,83;0;0;0;1;0;0
Nord Est;Veneto;PD;H705;0;0;4,67;0;0;0;1;1;0
Nord Est;Veneto;PD;H893;0;5,66;3;0;0;1;0;4;0,66
Nord Est;Veneto;PD;H897;2;2;2,67;0;0;0;0;1;0
Nord Est;Veneto;PD;I008;1;7;8,08;0;0;0;0;11;0
Nord Est;Veneto;PD;I107;0;0;0;0;0;0;0;4;0
Nord Est;Veneto;PD;I120;1;1;1,5;0;0;0;0;2;1
Nord Est;Veneto;PD;I207;0;4;1,63;0;0;0;0;1;0
Nord Est;Veneto;PD;I226;0;0;3;0;0;0;1;2;1
Nord Est;Veneto;PD;I275;0;1;3;0;0;0;1;3;0,5
Nord Est;Veneto;PD;I319;0;0;0,73;0;0;0;0;1;0
Nord Est;Veneto;PD;I375;0;0;2;0;0;0;0;0;0
Nord Est;Veneto;PD;I418;1;2;3;0;0;0;0;3;0
Nord Est;Veneto;PD;I595;2;10;6,33;0;0;0;3;3;0
Nord Est;Veneto;PD;I799;0;1;3,13;0;0;0;0;0;0
Nord Est;Veneto;PD;I938;0;1;2,18;0;0;0;1;2;0
Nord Est;Veneto;PD;L100;0;3;9,63;0;0;0;0;4;0
Nord Est;Veneto;PD;L132;0;0;3,5;0;0;0;0;0;0
Nord Est;Veneto;PD;L199;1;1;4,33;0;0;0;3;5;0
Nord Est;Veneto;PD;L270;0;2;3;0;0;0;0;0;0
Nord Est;Veneto;PD;L349;6;2,47;13,11;0;0;0;0;2,01;0
Nord Est;Veneto;PD;L414;1;0;1,68;0;0;0;0;0;0
Nord Est;Veneto;PD;L497;0;1;3,56;0;0;0;0;1;0,55
Nord Est;Veneto;PD;L710;0;1;1;0;0;0;3;8;0
Nord Est;Veneto;PD;L805;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;PD;L878;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;PD;L892;0;3;9,83;0;0;0;1;2;0
Nord Est;Veneto;PD;L900;8;12,33;10,96;0;0;0;6;8;0
Nord Est;Veneto;PD;L934;1;2;3,82;0;0;1;0;1;0
Nord Est;Veneto;PD;L937;0;0;3;0;0;0;0;0;0
Nord Est;Veneto;PD;L947;1;2,5;8,5;0;0;0;4;0;0
Nord Est;Veneto;PD;L979;2;2;3,17;0;0;0;0;0;0
Nord Est;Veneto;PD;M103;0;0,25;1,14;0;0;0;0,08;0,08;0,06
Nord Est;Veneto;PD;M300;0;2;1,95;0;0;0;3;6;0
Nord Est;Veneto;RO;A059;7;10;10,33;0;0;0;0;2;2,44
Nord Est;Veneto;RO;A400;0;4;4,75;0;0;0;0;1;1
Nord Est;Veneto;RO;A435;0;0;4;0;0;0;0;0;1
Nord Est;Veneto;RO;A539;3;6;7;0;0;0;0;6;3
Nord Est;Veneto;RO;A574;0;0;0;0;0;0;0;0;0,22
Nord Est;Veneto;RO;A795;0;1;0;0;0;0;0;1;0,22
Nord Est;Veneto;RO;B069;0;1,11;1;0;0;0;0;0;0
Nord Est;Veneto;RO;B432;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;RO;B578;1;2;1,67;0;0;0;0;1;1,34
Nord Est;Veneto;RO;B582;0;2;1;0;0;0;0;0;0
Nord Est;Veneto;RO;C122;0;0;2,33;0;0;0;0;0;1
Nord Est;Veneto;RO;C207;0;1;1;0;0;0;0;0;2
Nord Est;Veneto;RO;C215;0;0;5,5;0;0;0;0;1;1,5
Nord Est;Veneto;RO;C461;0;1;3;0;0;0;0;0;0
Nord Est;Veneto;RO;C500;0;3;3;0;0;0;0;0;0
Nord Est;Veneto;RO;C987;0;0;1;0;0;0;0;0;1
Nord Est;Veneto;RO;D105;0;1;0;0;0;0;0;0;0
Nord Est;Veneto;RO;D161;0;3;1,22;0;0;0;0;1;0
Nord Est;Veneto;RO;D568;0,5;0;0,5;0;0;0;0;0;0
Nord Est;Veneto;RO;D577;0;0;4,8;0;0;1;0;1;0
Nord Est;Veneto;RO;D776;0;2;0;0;0;0;0;0;0
Nord Est;Veneto;RO;D788;0;2;1,5;0;0;0;0;0;0
Nord Est;Veneto;RO;D855;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;RO;D942;0;1;0,25;0;0;0;0;0;2,22
Nord Est;Veneto;RO;E008;0;0;2;0;0;0;0;0;0
Nord Est;Veneto;RO;E240;0;1;0,75;0;0;0;0;1;0
Nord Est;Veneto;RO;E522;3;4;6,2;0;0;0;0;6;0
Nord Est;Veneto;RO;E689;0;0;2,5;0;0;0;0;0;0
Nord Est;Veneto;RO;E761;0;2;2,28;0;0;0;0;1;0
Nord Est;Veneto;RO;F095;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;RO;F994;4;11;9,25;0;0;1;2;2;0,06
Nord Est;Veneto;RO;G323;0;2;2;0;0;0;0;1;1
Nord Est;Veneto;RO;G525;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;RO;G673;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;RO;G782;0;1,5;1;0;0;0;0;0;1
Nord Est;Veneto;RO;G836;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;RO;G923;1;2;6;0;0;0;0;0;0
Nord Est;Veneto;RO;G926;2;10;8,83;0;0;0;2;0;1
Nord Est;Veneto;RO;H573;3;6,5;1,8;0;2;0;0;0;0
Nord Est;Veneto;RO;H620;15;40,75;15,06;0;0;0;6,13;5,06;1
Nord Est;Veneto;RO;H689;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;RO;H768;0;1;0;0;0;0;0;1;1
Nord Est;Veneto;RO;H996;0;2;0;0;0;0;0;1;0
Nord Est;Veneto;RO;I953;1;0;4;0;0;0;1;2;1,04
Nord Est;Veneto;RO;L026;3;3,75;9,5;0;0;0;1;1;0
Nord Est;Veneto;RO;L359;0;0;2;0;0;0;0;1;2
Nord Est;Veneto;RO;L939;0;1;1;0;0;0;0;1;1
Nord Est;Veneto;RO;L967;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;RO;L985;0;0;0;0;0;0;1;1;1
Nord Est;Veneto;RO;L988;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;TV;A237;0;4;6,5;0;0;0;0;4,37;0
Nord Est;Veneto;TV;A360;0;0;4;0;0;0;0;1;0
Nord Est;Veneto;TV;A471;0;2;7,06;0;0;0;0;5;0
Nord Est;Veneto;TV;B061;0;1;3;0;0;0;0;1;2
Nord Est;Veneto;TV;B128;2;3;8;0;0;0;0;1;0
Nord Est;Veneto;TV;B349;1;2;4;0;0;0;0;2;0
Nord Est;Veneto;TV;B678;0;4;1,72;0;0;0;0;0;0
Nord Est;Veneto;TV;B744;3;4;10,76;0;0;0;0;4;0
Nord Est;Veneto;TV;B879;2;4,5;7,24;0;0;0;2;7;1
Nord Est;Veneto;TV;B965;3;2;8,67;0;0;0;2;7;0
Nord Est;Veneto;TV;C073;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;TV;C111;17;14;22,39;0;0;0;6;5,24;0,17
Nord Est;Veneto;TV;C190;1,6;2;4,5;0;0;0;0;0;0
Nord Est;Veneto;TV;C384;0;0;3;0;0;0;0;3;0
Nord Est;Veneto;TV;C580;0;0;2,09;0;0;0;0;1;0
Nord Est;Veneto;TV;C614;1;0;2;0;0;0;0;3;1
Nord Est;Veneto;TV;C670;0;3;5,25;0;0;0;0;2;1
Nord Est;Veneto;TV;C689;0;0;3;0;0;0;0;2;1
Nord Est;Veneto;TV;C735;0;5;7;0;1;0;0;0;0
Nord Est;Veneto;TV;C815;0,5;2,25;3;0;0;0;0;3;0
Nord Est;Veneto;TV;C848;0;2,4;2,29;0;0;0;1;0;0
Nord Est;Veneto;TV;C957;6,42;17;16,56;0;0;0;4;5;1,44
Nord Est;Veneto;TV;C992;0;0,5;5,38;0;0;0;0;2;0
Nord Est;Veneto;TV;D030;4;7;12,7;0;0;0;1;5;0
Nord Est;Veneto;TV;D157;0;0;4,67;0;0;0;0;0;2
Nord Est;Veneto;TV;D505;1;0,17;10,04;0;0;0;1;1;2,2
Nord Est;Veneto;TV;D654;2;0;2;0;0;0;0;0;0
Nord Est;Veneto;TV;D674;0;1;9,17;0;0;0;0;5;0
Nord Est;Veneto;TV;D680;2;0;1;0;0;0;1;0;0
Nord Est;Veneto;TV;D794;0;2,5;7,33;0;0;0;0;0;0
Nord Est;Veneto;TV;D854;0;3,5;5,1;0;0;0;0;1,33;1
Nord Est;Veneto;TV;E021;1;0;3,92;0;0;0;0;1;0
Nord Est;Veneto;TV;E071;0;5;9,17;2;0;0;1;2,53;3
Nord Est;Veneto;TV;E092;0;3;4,16;0;0;0;0;6;1
Nord Est;Veneto;TV;E373;0;1;7,5;0;0;0;0;0;0
Nord Est;Veneto;TV;E692;0;0;3;0;0;0;0;0;2
Nord Est;Veneto;TV;E893;2;1;3;0;0;0;0;0;0
Nord Est;Veneto;TV;E940;1;2;3,91;0;0;0;0;4;2
Nord Est;Veneto;TV;F009;0;2,33;5,83;0;0;0;0;0;1
Nord Est;Veneto;TV;F012;0;2;7,57;1;0;0;0;4;0
Nord Est;Veneto;TV;F088;0;1;3;0;0;0;0;1;1
Nord Est;Veneto;TV;F116;2;2;6;0;0;0;2;2;1
Nord Est;Veneto;TV;F190;0;0;14;0;0;0;0;0;0
Nord Est;Veneto;TV;F269;0;6;5;0;0;0;2;5;0
Nord Est;Veneto;TV;F332;0;1;3;0;0;0;0;3;0
Nord Est;Veneto;TV;F360;0;0;3;0;0;0;0;0;2
Nord Est;Veneto;TV;F443;7;13,5;21,11;0;0;0;1,07;8;0
Nord Est;Veneto;TV;F725;0;2;0,5;0;0;0;0;9;0
Nord Est;Veneto;TV;F729;0;1;2;0;0;0;0;0;0
Nord Est;Veneto;TV;F770;4;4,25;5;0;0;0;0;7;0
Nord Est;Veneto;TV;F872;0;1;5;0;0;0;0;4;0
Nord Est;Veneto;TV;F999;5;8;15,64;0;0;0;0,05;5,05;2,5
Nord Est;Veneto;TV;G115;0;3;1;0;0;0;2;1;0
Nord Est;Veneto;TV;G123;0;1;2,5;0;0;0;0;0;0
Nord Est;Veneto;TV;G221;0;0;2;0;0;0;0;0;0
Nord Est;Veneto;TV;G229;4,33;4,67;6,84;0;0;0;0;6;0
Nord Est;Veneto;TV;G408;3;5,67;5,84;0;0;0;0;1;2
Nord Est;Veneto;TV;G645;7;3;1,28;0;0;0;0;2;0
Nord Est;Veneto;TV;G846;0;3;9,22;0;0;0;0;3;0
Nord Est;Veneto;TV;G875;0;3;3;0;0;0;0;4;0
Nord Est;Veneto;TV;G909;0;0;2;0;0;0;0;5;0
Nord Est;Veneto;TV;G933;0;0;2;0;0;0;0;0,67;1
Nord Est;Veneto;TV;G944;0;3;1;0;0;0;0;1;0
Nord Est;Veneto;TV;H022;0;1;1,2;0;0;0;0;1;0
Nord Est;Veneto;TV;H131;1;14,5;5,17;0;0;0;1;5;0
Nord Est;Veneto;TV;H220;3;1;3,86;0;0;0;0;1;0
Nord Est;Veneto;TV;H238;0;1;7;0;0;0;0;1;1
Nord Est;Veneto;TV;H253;0;0;3;0;0;0;0;0;0
Nord Est;Veneto;TV;H280;0;4;6;0;0;1;0;3,02;1,8
Nord Est;Veneto;TV;H523;3;7;8,17;0;0;0;0;6;0
Nord Est;Veneto;TV;H706;0;0;3;0;0;0;0;0;0
Nord Est;Veneto;TV;H781;2;4;9,28;0;0;0;0;7;0
Nord Est;Veneto;TV;H843;0;1;7;0;0;0;0;3;0
Nord Est;Veneto;TV;I103;0;1;3;0;0;0;0;0;0
Nord Est;Veneto;TV;I124;1;4;4;0;0;0;2;2;1,5
Nord Est;Veneto;TV;I221;0;2,33;2;0;0;0;0;4;1
Nord Est;Veneto;TV;I382;5;7;12;0;0;0;0;5;0
Nord Est;Veneto;TV;I417;0;0;4,5;0;0;0;0;6;0
Nord Est;Veneto;TV;I435;0;2;5;0;0;0;0;0;0
Nord Est;Veneto;TV;I578;0;0;6,92;0;0;0;0;0;0
Nord Est;Veneto;TV;I635;0;1;0;0;0;0;0;1;0
Nord Est;Veneto;TV;I927;2;5;7,5;0;0;0;0;2;0
Nord Est;Veneto;TV;L014;1;9,11;5,2;0;0;0;1;6;0
Nord Est;Veneto;TV;L058;0;0,23;1,04;0;0;0;0;0;1
Nord Est;Veneto;TV;L402;1;1;6;0;0;0;0;3;2
Nord Est;Veneto;TV;L407;39,5;45,5;29,2;0;0;0;1;6;0
Nord Est;Veneto;TV;L565;1;4;14,5;0;0;0;1;5;4
Nord Est;Veneto;TV;L700;0;3;10,17;0;0;0;0;8;1
Nord Est;Veneto;TV;L706;1;2,5;8,04;0;0;0;0,22;3,15;0,09
Nord Est;Veneto;TV;L856;1;0;0;0;0;0;0;5;0
Nord Est;Veneto;TV;M048;2;4,02;4;0;0;0;4;6;0
Nord Est;Veneto;TV;M089;11;4,61;27,95;0;0;0;0;7,14;0
Nord Est;Veneto;TV;M118;0,5;0;8,17;0;0;0;0;1;0
Nord Est;Veneto;TV;M163;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;TV;M171;0;3;3;0;0;0;3;2;0
Nord Est;Veneto;VE;A302;1;0;4,25;0;0;0;0;6;1
Nord Est;Veneto;VE;B493;0;0;5,5;0;0;0;0;0;0
Nord Est;Veneto;VE;B546;2;0;8,25;0;0;0;2;1;0
Nord Est;Veneto;VE;B554;2;5,5;1,83;0;0;0;1;6;1
Nord Est;Veneto;VE;B642;1;17,11;6;0;1;0;5,33;1;1
Nord Est;Veneto;VE;C383;4,4;1;10,5;0;0;0;0;0;0,5
Nord Est;Veneto;VE;C388;13;28,33;20,43;0;3,58;1;2;5,24;1
