Area;Regione;Provincia;2024_CodCom;NTN_2024_Depositi_Pert;NTN_2024_Box
Centro;Marche;MC;F268;3,5;4
Nord Est;Veneto;TV;F269;66;415,84
Isole;Sardegna;OR;F270;0;0
Isole;Sardegna;OR;F271;0;0
Isole;Sardegna;OR;F272;2;0
Sud;Campania;BN;F274;3;1
Nord Est;Friuli- Venezia Giulia;UD;F275;0;3
Nord Ovest;Lombardia;BG;F276;0;1
Isole;Sicilia;ME;F277;1,5;3
Sud;Campania;SA;F278;2;0
Nord Ovest;Piemonte;CN;F279;1;5
Sud;Puglia;BA;F280;50,81;56,05
Nord Ovest;Piemonte;AL;F281;3;15,05
Centro;Toscana;LU;F283;3;4,5
Sud;Puglia;BA;F284;142,54;311,6
Sud;Campania;BN;F287;0;0
Nord Est;Emilia-Romagna;BO;F288;44,5;161,46
Nord Ovest;Liguria;IM;F290;24,75;1
Nord Ovest;Piemonte;AL;F293;0;1
Sud;Molise;CB;F294;0;0
Sud;Basilicata;PZ;F295;9,5;5
Nord Ovest;Piemonte;VC;F297;4;3
Isole;Sicilia;AG;F299;23,67;31,5
Sud;Calabria;RC;F301;5;1
Nord Ovest;Lombardia;LC;F304;6,09;22,56
Nord Ovest;Lombardia;CO;F305;8,5;26
Nord Ovest;Piemonte;AT;F308;1;2
Nord Ovest;Piemonte;CN;F309;3;3
Centro;Marche;PS;F310;1,5;24
Nord Ovest;Piemonte;AT;F311;8,21;1
Nord Ovest;Piemonte;CN;F312;2;2
Nord Ovest;Piemonte;AL;F313;1;8
Nord Ovest;Piemonte;TO;F315;0;2
Nord Ovest;Piemonte;AT;F316;6;14
Nord Ovest;Piemonte;NO;F317;1;17
Nord Ovest;Piemonte;TO;F318;1;1
Centro;Lazio;RI;F319;7;0
Nord Ovest;Piemonte;AL;F320;0;2
Sud;Molise;CB;F322;1;1,71
Nord Ovest;Piemonte;AT;F323;0;2
Sud;Calabria;RC;F324;3,42;3
Nord Ovest;Piemonte;AT;F325;1,5;4,5
Nord Ovest;Piemonte;CN;F326;4;7
Nord Ovest;Piemonte;TO;F327;1,67;10,67
Nord Ovest;Lombardia;BG;F328;0;13,5
Nord Ovest;Piemonte;CN;F329;1;10
Nord Ovest;Piemonte;CN;F330;0,67;8,01
Nord Est;Veneto;TV;F332;3;42,96
Isole;Sardegna;CA;F333;4,6;3
Nord Ovest;Piemonte;TO;F335;234,45;567,14
Nord Ovest;Piemonte;AT;F336;9;21,61
Nord Ovest;Piemonte;AL;F337;0;2
Nord Ovest;Piemonte;CN;F338;0;0
Nord Est;Emilia-Romagna;PR;F340;4,5;5,5
Nord Ovest;Piemonte;VC;F342;2;15,99
Nord Ovest;Piemonte;AT;F343;2;2
Nord Est;Emilia-Romagna;RN;F346;0,5;5,5
Centro;Marche;PS;F347;2;11
Centro;Marche;PS;F348;23;179,5
Nord Ovest;Piemonte;CN;F351;141,33;236,84
Sud;Campania;CE;F352;20,66;65,22
Nord Ovest;Liguria;GE;F354;27;58,17
Nord Ovest;Piemonte;CN;F355;2;2
Nord Est;Emilia-Romagna;MO;F357;49,24;115,13
Nord Ovest;Piemonte;CN;F358;3;4
Isole;Sicilia;ME;F359;7,33;2
Nord Est;Veneto;TV;F360;0;3
Nord Ovest;Piemonte;AT;F361;2;5
Nord Est;Emilia-Romagna;BO;F363;13,53;59,22
Sud;Calabria;VV;F364;1,75;1
Nord Ovest;Piemonte;AL;F365;1;0
Nord Ovest;Valle d'Aosta;AO;F367;16;8,17
Isole;Sicilia;ME;F368;1;0
Nord Ovest;Piemonte;BI;F369;14,33;28,67
Sud;Calabria;CS;F370;3;2,74
Nord Ovest;Lombardia;CO;F372;4;20,5
Nord Ovest;Lombardia;BS;F373;7;53,67
Nord Ovest;Piemonte;AL;F374;2;6
Nord Ovest;Lombardia;BS;F375;1;13
Sud;Puglia;BA;F376;125,25;372,64
Isole;Sicilia;PA;F377;63,78;33,25
Centro;Marche;AP;F379;0;0
Centro;Marche;AP;F380;3,33;23,9
Centro;Marche;AN;F381;5;13,01
Nord Est;Veneto;PD;F382;14,6;161,95
Isole;Sardegna;CA;F383;5,75;52,67
Centro;Toscana;PT;F384;21,96;157,82
Nord Ovest;Piemonte;CN;F385;3;7
Nord Ovest;Piemonte;AT;F386;0;0
Nord Ovest;Piemonte;AL;F387;1;2
Nord Ovest;Piemonte;AT;F390;0;8
Sud;Molise;CB;F391;2;2
Nord Ovest;Lombardia;SO;F393;10,66;7,78
Nord Est;Veneto;PD;F394;14,33;80,2
Isole;Sicilia;ME;F395;7;0
Sud;Campania;AV;F397;0;0
Centro;Toscana;FI;F398;12,14;13,17
Sud;Basilicata;MT;F399;12;2
Isole;Sicilia;ME;F400;3,5;1
Centro;Marche;AN;F401;7,25;36,26
Nord Ovest;Piemonte;AL;F403;0;0
Nord Ovest;Piemonte;AL;F404;1;2
Nord Ovest;Piemonte;CN;F405;9,66;18
Nord Ovest;Piemonte;TO;F407;1;2,01
Nord Ovest;Piemonte;CN;F408;3;6,67
Nord Ovest;Piemonte;AT;F409;1,75;3
Centro;Toscana;PT;F410;6;43,93
Nord Ovest;Piemonte;TO;F411;6;16
Isole;Sicilia;AG;F414;2;1
Centro;Marche;AP;F415;0;0,33
Sud;Calabria;CS;F416;48;29,5
Nord Ovest;Lombardia;PV;F417;0,5;7,34
Centro;Lazio;VT;F419;24,17;33,5
Nord Ovest;Piemonte;TO;F420;8,83;20
Nord Ovest;Piemonte;TO;F422;10,6;35,17
Nord Ovest;Lombardia;LO;F423;5;31,8
Nord Ovest;Piemonte;CN;F424;0;1
Sud;Campania;SA;F426;1;0
Nord Ovest;Lombardia;CO;F427;14,25;73,67
Centro;Marche;AP;F428;0;4
Sud;Molise;IS;F429;0;1
Centro;Lazio;RI;F430;1;1
Sud;Calabria;CZ;F432;8;4
Sud;Abruzzo;CH;F433;0;0
Nord Ovest;Lombardia;CR;F434;1;20
Centro;Toscana;GR;F437;37,58;106,03
Nord Ovest;Lombardia;PV;F440;8;12,5
Sud;Abruzzo;PE;F441;5;3
Nord Est;Veneto;VI;F442;10,9;50,17
Nord Est;Veneto;TV;F443;42,08;378,13
Nord Ovest;Liguria;GE;F445;8,07;0
Centro;Lazio;RI;F446;4;8
Sud;Campania;AV;F448;3,93;5,17
Nord Ovest;Lombardia;PV;F449;4;5
Centro;Marche;PS;F450;2,17;16
Centro;Toscana;LU;F452;4,8;11,17
Centro;Marche;AN;F453;5;14,5
Centro;Marche;MC;F454;11;32,83
Nord Ovest;Piemonte;AL;F455;1;0
Centro;Umbria;PG;F456;3,27;11,68
Centro;Umbria;TR;F457;8,44;18,58
Centro;Toscana;PI;F458;9;5
Centro;Marche;MC;F460;1;0,33
Nord Est;Veneto;VR;F461;6,83;26,06
Centro;Umbria;TR;F462;2,77;14
Nord Est;Emilia-Romagna;RE;F463;16,5;93,08
Nord Est;Veneto;VI;F464;40,06;265,51
Nord Est;Veneto;VI;F465;5;24,16
Centro;Marche;PS;F467;1;1
Nord Ovest;Piemonte;AT;F468;1;7
Nord Ovest;Piemonte;AL;F469;1;5
Nord Ovest;Lombardia;BS;F471;38,5;323,07
Nord Est;Emilia-Romagna;PR;F473;23,34;113,64
Sud;Molise;CB;F475;6;4,67
Centro;Lazio;RM;F477;13,5;53,99
Nord Est;Emilia-Romagna;RN;F478;2;6,5
Sud;Campania;SA;F479;13;6,5
Sud;Campania;SA;F480;12,6;108,44
Sud;Campania;SA;F481;24,5;19,34
Centro;Marche;MC;F482;6,69;49,5
Nord Ovest;Piemonte;VB;F483;13,66;4,5
Nord Est;Emilia-Romagna;MO;F484;7,03;22
Nord Est;Veneto;VI;F486;5;7,8
Centro;Marche;AP;F487;0;0
Sud;Campania;NA;F488;9,83;2,55
Isole;Sicilia;CL;F489;3;1
Sud;Campania;AV;F491;9,54;6,24
Centro;Umbria;PG;F492;11,02;14,4
Centro;Marche;AP;F493;2;0
Sud;Campania;BN;F494;6,67;0
Sud;Molise;CB;F495;3;5
Centro;Marche;MC;F496;3;19,88
Centro;Marche;PS;F497;2,5;3,5
Sud;Abruzzo;CH;F498;1;0
Centro;Lazio;VT;F499;38,5;44,5
Sud;Abruzzo;TE;F500;1;1
Centro;Marche;AP;F501;6;5
Nord Est;Emilia-Romagna;RN;F502;2;21,85
Nord Est;Emilia-Romagna;MO;F503;14,5;23,5
Centro;Lazio;RM;F504;1;1
Sud;Campania;AV;F506;19,5;84,5
Sud;Campania;SA;F507;0;0
Nord Est;Veneto;VR;F508;11,5;72,5
Centro;Marche;AP;F509;6,89;3,33
Centro;Umbria;TR;F510;0,5;3,33
Sud;Campania;AV;F511;1;1
Sud;Campania;AV;F512;5,33;3
Centro;Umbria;TR;F513;4;3,5
Nord Est;Veneto;VI;F514;2,62;48,5
Nord Est;Veneto;VI;F515;0;11,17
Centro;Marche;AP;F516;7;3
Centro;Marche;AP;F517;1;1
Nord Ovest;Piemonte;AL;F518;0;1
Sud;Calabria;CS;F519;0;4
Centro;Marche;AP;F520;7,5;9,22
Centro;Marche;AP;F522;16,28;86,4
Nord Est;Emilia-Romagna;RN;F523;0;5
Centro;Marche;PS;F524;0;2
Nord Ovest;Lombardia;VA;F526;6;19
Nord Ovest;Piemonte;AT;F527;2;5
Nord Ovest;Liguria;IM;F528;2;0
Nord Est;Veneto;PD;F529;9,15;140,59
Sud;Puglia;TA;F531;3;7
Nord Ovest;Lombardia;BS;F532;17;5
Centro;Marche;PS;F533;4,73;39,5
Centro;Lazio;RM;F534;7;5
Sud;Abruzzo;CH;F535;1;0
Centro;Marche;AP;F536;0;1
Sud;Calabria;VV;F537;27,67;63,44
Sud;Puglia;FG;F538;3;2
Centro;Umbria;PG;F540;7;1
Centro;Lazio;RI;F541;8,5;7,5
Isole;Sardegna;SS;F542;0;0
Centro;Umbria;TR;F543;10;7,5
Isole;Sicilia;PA;F544;4;2
Centro;Lazio;RM;F545;3,77;3
Sud;Campania;AV;F546;16,86;25,33
Nord Ovest;Lombardia;BG;F547;8;43,5
Sud;Molise;CB;F548;0;1
Centro;Marche;AP;F549;2;3
Nord Ovest;Piemonte;CN;F550;0;0
Centro;Toscana;FI;F551;28,76;147,69
Centro;Marche;MC;F552;1,5;22,45
Isole;Sicilia;PA;F553;4,83;6
Nord Ovest;Piemonte;AT;F556;8;6
Sud;Campania;BN;F557;1;1
Nord Ovest;Piemonte;CN;F558;0;2
Sud;Campania;AV;F559;5;4,5
Centro;Marche;AN;F560;15;57,21
Nord Ovest;Lombardia;LC;F561;4;15,44
Nord Ovest;Piemonte;AL;F562;0;2
Sud;Puglia;TA;F563;3;11,67
Nord Ovest;Lombardia;CO;F564;3;5
Centro;Toscana;AR;F565;1;1,75
Sud;Campania;AV;F566;9;9
Centro;Marche;MC;F567;10,5;36,17
Sud;Basilicata;PZ;F568;1;1
Sud;Molise;CB;F569;3;2
Centro;Marche;AP;F570;0;0
Centro;Toscana;PO;F572;37,66;149,13
Sud;Basilicata;PZ;F573;1;1
Nord Est;Friuli- Venezia Giulia;UD;F574;0;1,89
Sud;Molise;CB;F576;7;35
Sud;Abruzzo;CH;F578;0;2
Centro;Lazio;RI;F579;2;2
Sud;Molise;IS;F580;1;1
Centro;Marche;AN;F581;3,14;8
Sud;Abruzzo;CH;F582;2;5
Sud;Abruzzo;TE;F585;98,97;220,65
Sud;Calabria;CZ;F586;10,2;25,1
Sud;Puglia;TA;F587;6;4,5
Centro;Marche;PS;F589;5;16,44
Centro;Lazio;RM;F590;26;59,57
Centro;Marche;AP;F591;14,95;88,61
Centro;Toscana;SI;F592;26,01;97,41
Centro;Toscana;AR;F594;2;5
Sud;Abruzzo;AQ;F595;3,7;9
Nord Est;Friuli- Venezia Giulia;PN;F596;4,09;17,5
Nord Est;Emilia-Romagna;BO;F597;13;80,44
Centro;Toscana;SI;F598;31,5;83,5
Centro;Marche;AP;F599;0;1
Centro;Marche;AN;F600;1,5;20
Sud;Molise;IS;F601;3,49;3,44
Centro;Lazio;VT;F603;8,17;2
Sud;Puglia;LE;F604;19;43,17
Centro;Toscana;SI;F605;24,5;58,63
Centro;Lazio;VT;F606;2;10
Sud;Calabria;VV;F607;5;1
Nord Ovest;Piemonte;CN;F608;5;8
Nord Ovest;Liguria;SP;F609;6;4
Isole;Sicilia;RG;F610;3;3
Centro;Lazio;RM;F611;90,66;282,49
Centro;Toscana;GR;F612;5;7,5
Centro;Marche;AP;F614;1;5,5
Centro;Lazio;LT;F616;4;1
Sud;Campania;SA;F618;4,11;1
Centro;Lazio;RI;F619;1;2
Centro;Lazio;FR;F620;12,5;8
Centro;Marche;MC;F621;8,67;22
Centro;Marche;MC;F622;1;5
Sud;Puglia;LE;F623;1;2
Sud;Campania;SA;F625;8;7,5
Centro;Marche;AP;F626;5;6
Nord Est;Emilia-Romagna;BO;F627;24,8;81,9
Centro;Toscana;AR;F628;30;61,63
Centro;Umbria;PG;F629;4;6
Sud;Puglia;FG;F631;14,89;31,98
Centro;Marche;MC;F632;45,07;117,12
Centro;Marche;AN;F634;11,5;49
Sud;Campania;BN;F636;13,83;21,49
Sud;Basilicata;MT;F637;17,96;19,83
Nord Ovest;Lombardia;PV;F638;3;5
Nord Ovest;Piemonte;VB;F639;21;4
Centro;Toscana;PI;F640;14;15
Nord Est;Emilia-Romagna;MO;F642;11,6;23,42
Nord Ovest;Lombardia;PV;F644;3;11
Sud;Abruzzo;PE;F646;124,33;490,88
Centro;Toscana;FI;F648;42,83;70,73
Nord Ovest;Piemonte;TO;F651;0;2
Centro;Marche;AP;F653;1,58;21
Nord Ovest;Piemonte;CN;F654;4,09;11
Isole;Sicilia;AG;F655;2;6
Centro;Toscana;AR;F656;56,18;164,91
Nord Ovest;Lombardia;LC;F657;7;40,7
Sud;Campania;AV;F660;0;0
Centro;Toscana;PI;F661;5;8,05
Nord Est;Veneto;VI;F662;2;20,5
Centro;Marche;AP;F664;0;1
Centro;Marche;AP;F665;2;1
Nord Ovest;Piemonte;CN;F666;0;0
Isole;Sardegna;SS;F667;4;0
Nord Est;Emilia-Romagna;FO;F668;4;14,5
Nord Ovest;Piemonte;CN;F669;4;15
Nord Ovest;Lombardia;PV;F670;3;11
Nord Est;Emilia-Romagna;PC;F671;7;47,82
Nord Ovest;Lombardia;BS;F672;1,75;32,49
Nord Ovest;Lombardia;LC;F674;15,33;52,25
Nord Est;Veneto;VI;F675;4;128,36
Centro;Toscana;SI;F676;12;11,89
Centro;Toscana;GR;F677;13;4,4
Centro;Toscana;MS;F679;22;91,93
Nord Ovest;Lombardia;BS;F680;4;49,92
Nord Ovest;Lombardia;CR;F681;1;16,57
Nord Ovest;Liguria;GE;F682;11,46;8
Centro;Umbria;PG;F685;9,22;5
Centro;Toscana;PI;F686;22,8;85,75
Centro;Lazio;RI;F687;17,5;16
Nord Ovest;Lombardia;CO;F688;3,83;21,33
Sud;Molise;CB;F689;0;0
Sud;Abruzzo;TE;F690;15,75;19,5
Centro;Lazio;RM;F692;2;6
Nord Est;Veneto;VI;F696;5;23,33
Centro;Marche;AP;F697;1;4
Isole;Sardegna;NU;F698;1;5,53
Nord Ovest;Lombardia;PV;F701;4;9,33
Nord Ovest;Lombardia;VA;F703;2;10,33
Nord Ovest;Lombardia;MI;F704;795,17;1751,95
Nord Ovest;Lombardia;MN;F705;5;25
Nord Est;Emilia-Romagna;BO;F706;22,7;80
Nord Ovest;Piemonte;AL;F707;4;18,5
Sud;Calabria;CS;F708;7,83;3,75
Nord Ovest;Lombardia;VA;F711;10,16;32,33
Nord Ovest;Lombardia;SO;F712;52,84;114,31
Nord Ovest;Piemonte;AL;F713;0;1,5
Nord Est;Emilia-Romagna;RN;F715;12,5;71,92
Sud;Puglia;LE;F716;6;10
Sud;Campania;BN;F717;4;6
Nord Est;Emilia-Romagna;BO;F718;11,5;44,49
Nord Ovest;Lombardia;BG;F720;5,33;22,5
Isole;Sardegna;SS;F721;1,04;3
Centro;Marche;AP;F722;0;0
Nord Ovest;Piemonte;CN;F723;4;21
Nord Est;Emilia-Romagna;PC;F724;3,95;5
Nord Est;Veneto;TV;F725;5;42,24
Nord Ovest;Valle d'Aosta;AO;F726;19;35,07
Isole;Sardegna;OR;F727;0;0
Nord Est;Veneto;TV;F729;8;28,75
Centro;Lazio;RM;F730;3;1
Sud;Campania;SA;F731;2;0
Sud;Abruzzo;AQ;F732;1;0
Nord Ovest;Piemonte;TO;F733;1;5
Centro;Lazio;RM;F734;7;44,38
Sud;Calabria;CS;F735;3;3,83
Nord Ovest;Lombardia;VA;F736;8;42
Nord Ovest;Piemonte;AL;F737;0;3
Nord Ovest;Lombardia;BG;F738;6,25;26
Nord Ovest;Lombardia;PV;F739;1;2
Centro;Lazio;FR;F740;6,83;1
Nord Ovest;Piemonte;CN;F743;5,5;11,75
Sud;Campania;AV;F744;0;1
Centro;Marche;AN;F745;9;8
Centro;Lazio;RI;F746;1,5;1,75
Sud;Abruzzo;TE;F747;4;11
Sud;Molise;CB;F748;1;2
Centro;Marche;MC;F749;9,5;44,75
Nord Est;Friuli- Venezia Giulia;PN;F750;6;19
Nord Ovest;Piemonte;AL;F751;4;6
Nord Ovest;Lombardia;PV;F754;39;173,23
Nord Est;Friuli- Venezia Giulia;UD;F756;11;50
Nord Ovest;Lombardia;LC;F758;0;0
Nord Est;Friuli- Venezia Giulia;UD;F760;1;22
Nord Ovest;Lombardia;CR;F761;2;6
Sud;Campania;AV;F762;2;0
Sud;Abruzzo;TE;F764;8,33;36,33
Sud;Abruzzo;PE;F765;2;8
Nord Est;Veneto;TV;F770;26,32;79,71
Nord Ovest;Lombardia;CR;F771;0;9
Isole;Sicilia;ME;F772;2;1
Isole;Sicilia;ME;F773;2;1
Nord Ovest;Piemonte;VC;F774;0;8
Sud;Calabria;CS;F775;4;0
Nord Ovest;Piemonte;BI;F776;1;0
Sud;Puglia;FG;F777;0,93;4
Sud;Calabria;RC;F779;4;5
Sud;Calabria;CZ;F780;1;0
Isole;Sicilia;CT;F781;16,75;34,7
Nord Ovest;Lombardia;MI;F783;23,78;128,57
Sud;Puglia;TA;F784;34,25;41
Sud;Abruzzo;CH;F785;2;4
Nord Ovest;Lombardia;BG;F786;5;42,67
Nord Ovest;Lombardia;CO;F788;20,17;123,1
Nord Est;Veneto;VR;F789;22;110,84
Nord Ovest;Lombardia;BG;F791;13;88,5
Centro;Marche;MC;F793;0;1
Nord Ovest;Lombardia;MI;F797;79,35;236,58
Sud;Campania;AV;F798;9;9,25
Sud;Campania;NA;F799;46,15;175,5
Nord Ovest;Lombardia;LO;F801;14;73,83
Centro;Toscana;MS;F802;28,83;10
Nord Ovest;Lombardia;BS;F806;0;0,17
Isole;Sardegna;CA;F808;2;53
Nord Ovest;Piemonte;CN;F809;4;11,25
Nord Est;Veneto;VI;F810;2;2
Nord Ovest;Piemonte;CN;F811;1;3
Nord Ovest;Liguria;SV;F813;2;6
Nord Ovest;Piemonte;AL;F814;1;14
Centro;Toscana;SI;F815;13;12,3
Sud;Puglia;LE;F816;6;11
Sud;Basilicata;PZ;F817;21,17;13,5
Isole;Sardegna;SS;F818;0;2,5
Nord Ovest;Lombardia;BS;F820;3;19
Isole;Sardegna;CA;F822;0;0
Nord Est;Veneto;VE;F826;11,8;105,27
Nord Ovest;Lombardia;CO;F828;3;14
Nord Est;Veneto;VI;F829;2;39,94
Isole;Sicilia;CL;F830;23,67;14,83
Sud;Abruzzo;TE;F831;46,56;148
Nord Est;Friuli- Venezia Giulia;UD;F832;1,17;15,5
Nord Ovest;Piemonte;BI;F833;4;2,92
Nord Est;Veneto;VI;F838;1;23,33
Sud;Campania;NA;F839;882,47;1415,44
Isole;Sardegna;OR;F840;0;0
Isole;Sardegna;CA;F841;0;0
Sud;Puglia;LE;F842;29,64;80,46
Sud;Calabria;VV;F843;0;0
Centro;Umbria;TR;F844;34,6;74,96
Isole;Sicilia;AG;F845;20,84;19,34
Nord Ovest;Piemonte;CN;F846;7;17,5
Nord Ovest;Liguria;SV;F847;4;0
Isole;Sicilia;ME;F848;8;3
Nord Ovest;Lombardia;BS;F851;34,71;76,3
Sud;Abruzzo;AQ;F852;0;7
Centro;Lazio;RM;F857;4;1,25
Nord Ovest;Liguria;GE;F858;10;4
Nord Ovest;Piemonte;NO;F859;6,41;27
Nord Est;Veneto;VR;F861;23,62;119,69
Nord Ovest;Liguria;GE;F862;2;3
Nord Ovest;Piemonte;CN;F863;11,26;20
Nord Ovest;Lombardia;BG;F864;34,66;114,79
Centro;Lazio;RM;F865;6,5;6
Sud;Basilicata;PZ;F866;2;1
Isole;Sardegna;OR;F867;1;0
Centro;Lazio;VT;F868;15,9;16
Sud;Abruzzo;TE;F870;13,5;39,17
Centro;Lazio;RM;F871;9,34;11
Nord Est;Veneto;TV;F872;8;37,67
Nord Ovest;Lombardia;MI;F874;41,56;186,34
Centro;Lazio;RI;F876;1,5;0,5
Nord Ovest;Lombardia;CO;F877;14;12,15
Nord Ovest;Piemonte;BI;F878;8,1;19
Centro;Lazio;RM;F880;89,03;264,3
Sud;Puglia;LE;F881;4;4
Nord Est;Emilia-Romagna;PR;F882;16;25
Nord Ovest;Piemonte;CN;F883;2;4
Nord Ovest;Lombardia;BS;F884;4;11,5
Nord Ovest;Piemonte;NO;F886;1;4
Nord Ovest;Lombardia;LC;F887;7,13;37
Nord Ovest;Piemonte;TO;F889;187,13;402,62
Isole;Sicilia;CT;F890;5;22,11
Nord Ovest;Lombardia;PV;F891;0;1
Isole;Sicilia;EN;F892;11,57;27,49
Sud;Calabria;VV;F893;7;7
Nord Ovest;Piemonte;CN;F894;4;2
Nord Ovest;Piemonte;CN;F895;1;6
Nord Est;Friuli- Venezia Giulia;UD;F898;5,75;6
Isole;Sicilia;CL;F899;9;21
Isole;Sicilia;EN;F900;4,25;6
Isole;Sicilia;ME;F901;5,5;11
Nord Ovest;Piemonte;AT;F902;37,21;59,5
Nord Est;Veneto;VE;F904;9;166,4
Nord Ovest;Piemonte;TO;F906;3;0
Sud;Calabria;CS;F907;0;0
Sud;Abruzzo;PE;F908;1;2
Sud;Calabria;CZ;F910;12;4,5
Centro;Umbria;PG;F911;19,43;12,04
Sud;Campania;SA;F912;55,04;111,66
Sud;Campania;SA;F913;21;64,38
Nord Est;Emilia-Romagna;PR;F914;33;125,83
Sud;Puglia;BA;F915;54,74;110,79
Sud;Puglia;LE;F916;1,44;1,25
Sud;Basilicata;PZ;F917;1;1
Nord Est;Veneto;VR;F918;25;92,67
Nord Est;Veneto;VR;F921;3;39,08
Nord Est;Veneto;VI;F922;2;4
Sud;Puglia;BA;F923;38,51;96,98
Sud;Campania;NA;F924;46,83;106,42
Nord Ovest;Piemonte;TO;F925;20;67,5
Nord Ovest;Liguria;SV;F926;19,5;34,5
Nord Ovest;Piemonte;TO;F927;3;3
Nord Est;Emilia-Romagna;MO;F930;35,32;256,09
Nord Ovest;Piemonte;TO;F931;22;79,78
Nord Ovest;Piemonte;VB;F932;9;6,38
Isole;Sardegna;NU;F933;0;0
Isole;Sardegna;OR;F934;1;1,17
Centro;Umbria;PG;F935;12,44;10
Centro;Lazio;LT;F937;3,25;13,83
Nord Ovest;Lombardia;MI;F939;0;4
Nord Ovest;Lombardia;BG;F941;3,32;17,33
Sud;Abruzzo;TE;F942;13,03;21,05
Isole;Sicilia;SR;F943;40,34;88,28
Nord Ovest;Lombardia;MI;F944;97,93;225,41
Nord Ovest;Piemonte;TO;F948;1;1
Isole;Sicilia;ME;F951;2;2,1
Nord Ovest;Piemonte;NO;F952;458,79;1226,87
Nord Ovest;Lombardia;MI;F955;68,18;178,08
Nord Ovest;Lombardia;SO;F956;14,24;10
Nord Est;Veneto;VI;F957;6,5;27,5
Nord Ovest;Lombardia;CO;F958;6;18,74
Nord Est;Emilia-Romagna;RE;F960;27,67;151,86
Nord Ovest;Piemonte;CN;F961;3;3
Nord Est;Veneto;PD;F962;7,25;170,45
Nord Est;Veneto;VE;F963;14,42;80
Nord Est;Veneto;VI;F964;9;86,09
Nord Ovest;Piemonte;AL;F965;86,33;206,54
Nord Est;Emilia-Romagna;MO;F966;11;130,83
Sud;Campania;SA;F967;3;1
Nord Ovest;Lombardia;MI;F968;5,4;101,81
Sud;Puglia;LE;F970;4,67;7,17
Nord Ovest;Piemonte;CN;F972;2;7
Isole;Sardegna;OR;F974;0;0
Isole;Sardegna;SS;F975;1;3
Isole;Sardegna;SS;F976;0;1,5
Isole;Sardegna;SS;F977;1;3,5
Centro;Marche;AN;F978;13,25;61,09
Isole;Sardegna;NU;F979;42,27;94,92
Isole;Sardegna;OR;F980;2;4
Isole;Sardegna;NU;F981;0;0
Isole;Sardegna;NU;F982;1;0
Isole;Sardegna;CA;F983;0;0
Isole;Sardegna;OR;F985;0;0
Isole;Sardegna;NU;F986;0;1
Nord Ovest;Valle d'Aosta;AO;F987;12;18
Sud;Campania;AV;F988;10;6,62
Nord Ovest;Lombardia;BS;F989;5,5;34,83
Nord Ovest;Lombardia;BS;F990;10;53,67
Isole;Sardegna;CA;F991;0;0
Nord Ovest;Piemonte;BI;F992;16,34;32,67
Nord Ovest;Piemonte;BI;F993;10,99;17
Nord Est;Veneto;RO;F994;15,5;151
Nord Ovest;Piemonte;AL;F995;1;6
Sud;Abruzzo;AQ;F996;1;5
Nord Ovest;Piemonte;AL;F997;1;3
Nord Ovest;Piemonte;AL;F998;0;1
Nord Est;Veneto;TV;F999;34;226,1
Nord Ovest;Lombardia;BS;G001;3,5;7
Sud;Abruzzo;AQ;G002;4;8,2
Centro;Marche;AN;G003;2;9,22
Nord Ovest;Lombardia;CR;G004;12,83;58,83
Centro;Marche;AP;G005;9,16;19,25
Nord Ovest;Lombardia;BS;G006;6;31
Nord Ovest;Piemonte;VB;G007;10;17
Nord Ovest;Lombardia;VA;G008;8,5;34,42
Nord Ovest;Lombardia;LC;G009;19,21;123,99
Nord Ovest;Piemonte;TO;G010;5,75;18
Sud;Campania;SA;G011;3;4,66
Nord Ovest;Valle d'Aosta;AO;G012;0;0
Isole;Sardegna;SS;G015;102,66;536,04
Nord Ovest;Piemonte;VC;G016;1;10
Nord Ovest;Piemonte;VC;G018;0;3,5
Nord Ovest;Piemonte;NO;G019;19,81;184,56
Nord Ovest;Piemonte;NO;G020;2,25;45,25
Nord Ovest;Lombardia;PV;G021;1;4,5
Centro;Lazio;RM;G022;19,5;12,83
Sud;Campania;SA;G023;8,33;13
Nord Ovest;Lombardia;CO;G025;41,4;143,36
Nord Ovest;Lombardia;LC;G026;21,33;51
Nord Ovest;Lombardia;VA;G028;28,13;114,67
Nord Ovest;Lombardia;LC;G030;12,5;73,54
Isole;Sardegna;NU;G031;1;2
Nord Ovest;Lombardia;PV;G032;0;0
Sud;Calabria;CZ;G034;1;0
Isole;Sicilia;ME;G036;2;7
Sud;Basilicata;MT;G037;1;0
Sud;Campania;SA;G039;5;5
Nord Ovest;Lombardia;LC;G040;5,75;10
Nord Ovest;Liguria;IM;G041;0;0
Nord Ovest;Piemonte;AL;G042;0;0
Isole;Sardegna;OR;G043;0;0
Isole;Sardegna;NU;G044;0;1
Nord Ovest;Valle d'Aosta;AO;G045;0;4
Isole;Sardegna;SS;G046;4;31,5
Nord Ovest;Lombardia;CR;G047;1;8,44
Nord Ovest;Piemonte;AT;G048;0;0
Nord Ovest;Lombardia;BG;G049;0;3
Nord Ovest;Lombardia;BG;G050;9,25;39,34
Nord Ovest;Lombardia;BG;G054;0;5,08
Nord Ovest;Lombardia;CO;G056;3;17
Isole;Sardegna;NU;G058;0;2
Nord Ovest;Lombardia;BS;G061;6,5;15
Nord Ovest;Piemonte;VB;G062;43,5;104,52
Sud;Campania;SA;G063;2;1
Isole;Sardegna;NU;G064;0;0
Centro;Lazio;VT;G065;1,66;2
