AREA;Regione;prov;2013_CodCom;NTN_2013_Uffici;NTN_2013_Negozi_Lab;NTN_2013_Depositi_Comm;NTN_2013_TCO_B04;NTN_2013_TCO_D02;NTN_2013_TCO_D05;NTN_2013_TCO_D08;NTN_2013_PRO;NTN_2013_AGR
Centro;Marche;MC;F622;0;0;0;0;0;0;0;0;0
Sud;Puglia;LE;F623;0;1;0;0;0;0;0;0;0
Sud;Campania;SA;F625;0;1;7;0;0;0;0;0;0
Centro;Marche;AP;F626;1;1;4;0;0;0;1;0;0
Nord Est;Emilia-Romagna;BO;F627;0;6;4,94;0;0;0;0;0;1
Centro;Toscana;AR;F628;0;8;4,88;0;0;0;0;0;0
Centro;Umbria;PG;F629;0;0;2;0;0;0;0;0;0
Sud;Puglia;FG;F631;1;1;12,83;0;0;0;0;3;0
Centro;Marche;MC;F632;0;5;9,37;0;0,47;0;0,64;2;0
Centro;Marche;AN;F634;0;0;8;0;0;0;0;0;0
Sud;Campania;BN;F636;2;17;6;0;0;0;0;0;0
Sud;Basilicata;MT;F637;0;0;28,38;0;0;0;0;1;0
Nord Ovest;Lombardia;PV;F638;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;F639;0;0;0;0;0;0;0;0;0
Centro;Toscana;PI;F640;0;0;1;0;0;0;1;3;0,5
Nord Est;Emilia-Romagna;RN;F641;0;0;0;0;0;0;0;0;0,22
Nord Est;Emilia-Romagna;MO;F642;1;2;7,98;0;0;0;0;0;2
Nord Ovest;Lombardia;PV;F644;0;0;0;0;0;0;0;0;0
Sud;Abruzzo ;PE;F646;8,5;19,5;21,12;0;1;0;0;7,04;0
Centro;Toscana;FI;F648;0;5,1;9,12;0;0;0;0;2;0
Nord Ovest;Piemonte;TO;F651;0;0;1;0;0;0;0;0;0
Centro;Marche;AP;F653;0;3;3,65;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;F654;0;2;5;0;0;0;0;0;0
Isole;Sicilia;AG;F655;0;0,99;6;0;0;0;0;0;0
Centro;Toscana;AR;F656;8;18;9,5;0;0;0;0;1,75;1
Nord Ovest;Lombardia;LC;F657;0;0;2;0;0;0;0;0,14;0
Nord Est;Emilia-Romagna;BO;F659;0;3;6,5;0;0;0;0;2;0,2
Sud;Campania;AV;F660;0;0;0;0;0;0;0;0;0
Centro;Toscana;PI;F661;0;1;1,3;0;0;0;0;0;0
Nord Est;Veneto;VI;F662;0;0;1;0;0;0;0;0;0
Centro;Marche;AP;F664;0;0;1;0;0;0;0;0;0
Centro;Marche;AP;F665;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F666;0;0;1;0;0;0;0;0;0
Isole;Sardegna;SS;F667;0;1;2;0;0;0;0;0;0
Nord Est;Emilia-Romagna;FO;F668;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F669;1;0;4;0;0;0;0;1;0
Nord Ovest;Lombardia;PV;F670;0;0;0;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PC;F671;0;0;4,33;0;0;0;1;0;0
Nord Ovest;Lombardia;BS;F672;1;2;8,25;0;0;0;0;0;0
Nord Ovest;Lombardia;LC;F674;0;2;5,5;0;0;0;0;0,08;0
Nord Est;Veneto;VI;F675;3;2;1;0;0;0;0;12;0
Centro;Toscana;SI;F676;0;0;4;0;0;0;0;1;0
Centro;Toscana;GR;F677;0;0;4,33;0;0;0;0;1;0
Centro;Toscana;MS;F679;0;3;1;0;0,66;0;0,66;0;0
Nord Ovest;Lombardia;BS;F680;2;0;0,82;0;0;0;0;1;0
Nord Ovest;Lombardia;CR;F681;0;1;1;0;0;0;0;0;0,11
Nord Ovest;Liguria;GE;F682;0;0;2,5;0;0;0;0;0;0
Centro;Umbria;PG;F685;0;1;3,33;0;0;0;0;0;0
Centro;Toscana;PI;F686;0;4;6,5;0;0;0;0;1;0
Centro;Lazio;RI;F687;0;1;1;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;F688;1;0;3,5;0;0;0;0;0;0
Sud;Molise;CB;F689;0;0;0;0;0;0;0;0;0
Sud;Abruzzo ;TE;F690;0;0;5;0;0;0;0;0;0
Centro;Lazio;RM;F692;0;0;2;0;0;0;0;0;0
Sud;Campania;AV;F693;0;4;9;0;0;0;0;0;0
Sud;Campania;AV;F694;1;3;4,5;0;0;0;0;0;0
Nord Est;Veneto;VI;F696;0;0;6,2;0;0;0;0;0;0
Centro;Marche;AP;F697;1;0;2;0;0;0;1;0;0
Isole;Sardegna;NU;F698;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;F701;0;0;6;0;0;0;0;0;1,5
Nord Ovest;Lombardia;VA;F703;0;0;4;0;0;0;0;1;0
Nord Ovest;Lombardia;MI;F704;54,5;43,26;40,08;0;0;0;5,44;4;0
Nord Ovest;Lombardia;MN;F705;2;0;2;0;1;0;0;0;2
Nord Est;Emilia-Romagna;BO;F706;2;4;4;0;0;0;0;8;2
Nord Ovest;Piemonte;AL;F707;0;0;2;0;0;0;0;0;0
Sud;Calabria;CS;F708;0;0;6;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F709;0;0;0,33;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;F711;0;0;2;0;0;0;1;0;0
Nord Ovest;Lombardia;SO;F712;2;11;11,83;0;0;0;0;1,67;0
Nord Ovest;Piemonte;AL;F713;0;0;2;0;0;0;0;1;0
Nord Est;Emilia-Romagna;RN;F715;6;4;7,5;0;0;0;0;0;0
Sud;Puglia;LE;F716;0;0;5;0;0;0;0;1;0
Sud;Campania;BN;F717;0;3;4,83;0;0;0;0;0;0,49
Nord Est;Emilia-Romagna;BO;F718;0;0;2,38;0;0;0;0;3;4
Nord Ovest;Lombardia;BG;F720;0;1;2;0;0;0;0;0;0
Isole;Sardegna;SS;F721;0;2,83;4,58;0;0;0;0;0;0
Centro;Marche;AP;F722;0;0;1;0;0;0;1;0;0
Nord Ovest;Piemonte;CN;F723;0;0;11;0;0;0;0;2;1
Nord Est;Emilia-Romagna;PC;F724;0;1;5,11;0;0;0;0;1;1
Nord Est;Veneto;TV;F725;0;1;1;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;F726;0;0;0;0;0;0;0;0;0
Isole;Sardegna;OR;F727;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;TV;F729;0;3;1;0;0;0;0;0;0
Centro;Lazio;RM;F730;0;2;3;0;0;0;0;0;0
Sud;Campania;SA;F731;0;0;0;0;0;0;0;0;0
Sud;Abruzzo ;AQ;F732;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;F733;0;0;2;0;0;0;0;0;0
Centro;Lazio;RM;F734;0;0;8,5;0;0;0;1;0;0
Sud;Calabria;CS;F735;0;2;0;0;0;0;0;0;1
Nord Ovest;Lombardia;VA;F736;0;0;6;0;0;0;0;4,17;0
Nord Ovest;Piemonte;AL;F737;0;0;0,25;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;F738;0;1;1;0;0;0;0;9;0
Nord Ovest;Lombardia;PV;F739;0;0;1;0;0;0;0;0;0
Centro;Lazio;FR;F740;0;0;2;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;F743;0;1;3,5;0;0;0;0;2;0
Sud;Campania;AV;F744;0;0;0;0;0;0;0;0;0
Centro;Marche;AN;F745;0;0;1;0;0;0;0;0;0
Centro;Lazio;RI;F746;0;0;1;0;0;0;0;0;0
Sud;Abruzzo ;TE;F747;0;3;1,8;0;0;0;0;0;0
Sud;Molise;CB;F748;0;0;0;0;0;0;0;0;0
Centro;Marche;MC;F749;2;5,5;8,83;0;0;0;0;3,5;0
Nord Est;Friuli- Venezia Giulia;PN;F750;0;0;5;0;0;0;0;0;1
Nord Ovest;Piemonte;AL;F751;0;0;2,67;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;F754;2;6;2;0;0;0;1;1;1
Nord Est;Friuli- Venezia Giulia;UD;F756;1;2,66;1;0;0;0;0;0;1
Nord Ovest;Lombardia;LC;F758;0;0;0;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;F760;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;F761;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;F762;0;1;2;0;0;0;0;0;0
Sud;Abruzzo ;TE;F764;1,33;1;7;0;0;0;0;7;0
Sud;Abruzzo ;PE;F765;0;1;4;0;0;0;0;1;0
Nord Est;Veneto;VI;F768;0;0;2;0;0;0;0;1;0
Nord Est;Veneto;TV;F770;0;2;3,2;0;0;0;1;8;3
Nord Ovest;Lombardia;CR;F771;0;0;0;0;0;0;0;0;0
Isole;Sicilia;ME;F772;0;0;1;0;0;0;0;0;0
Isole;Sicilia;ME;F773;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;F774;0;0;1,33;0;0;0;0;0;0
Sud;Calabria;CS;F775;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F776;0;1;7,5;0;0;0;0;0;2
Sud;Puglia;FG;F777;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;F779;0,83;0;1,5;0;0;1;0;0;0
Sud;Calabria;CZ;F780;0;0;2;0;0;0;0;0;0
Isole;Sicilia;CT;F781;1;2;12;0;0;0;0;1;0
Nord Ovest;Lombardia;MI;F783;0;3,5;5,33;0;0;0;0;0;0
Sud;Puglia;TA;F784;1;5;13,28;0;0;0;0;2;0,5
Sud;Abruzzo ;CH;F785;0;1;0;0;0;0;0;1;0
Nord Ovest;Lombardia;BG;F786;0;0;2,17;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;F788;0;0;6;0;0;0;0;8,45;0
Nord Est;Veneto;VR;F789;0;1;5;0;0;0;2;0,5;0
Nord Ovest;Lombardia;BG;F791;1;2;2,92;0;0;0;0;3,08;0
Centro;Marche;MC;F793;0;0;1;0;0;0;0;0;1
Nord Ovest;Lombardia;MI;F797;1;8;8,51;1;0;0;1;4;0
Sud;Campania;AV;F798;0;5;3;0;0;0;0;0;0
Sud;Campania;NA;F799;1;11;20,05;0;0;0;1;1;0
Nord Ovest;Lombardia;LO;F801;1;0;0;0;0;0;0;2;0
Centro;Toscana;MS;F802;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;MN;F804;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;F806;0;0;0;0;0;0;0;0;0
Isole;Sardegna;CA;F808;3;2;3,22;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;F809;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;VI;F810;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F811;0;0;7,5;0;0;0;0;0;1
Nord Ovest;Liguria;SV;F813;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;F814;0;0;4,68;0;0;0;0;0;0
Centro;Toscana;SI;F815;0;0;3;0;0;0;0;0;0
Sud;Puglia;LE;F816;0;0;4,13;0;0;0;0;0;0
Sud;Basilicata;PZ;F817;0;1;4,93;0;0;0;0;0;0
Isole;Sardegna;SS;F818;0;1;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;F820;0;0;3;0;0;0;0;4;0
Isole;Sardegna;CA;F822;0;0;0,5;0;0;0;0;0;3
Nord Est;Veneto;VE;F826;1;2,5;1,75;0;0;0;1;0;0
Nord Ovest;Lombardia;CO;F828;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;VI;F829;0;1;2;0;0;0;0;1;0
Isole;Sicilia;CL;F830;0;4;21,29;0;0;0;0;0;0
Sud;Abruzzo ;TE;F831;2;13,42;9,02;0;0;0;0;2;0
Nord Est;Friuli- Venezia Giulia;UD;F832;1;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F833;0;0;1;0;0;0;0;0;1
Nord Est;Veneto;VI;F838;0;0;1;0;0;0;0;0;0
Sud;Campania;NA;F839;125,28;379,99;250,27;0;3,58;1;16,09;16;0
Isole;Sardegna;OR;F840;0;0;0;0;0;0;0;0;0,75
Isole;Sardegna;CA;F841;0;0;0;0;0;0;0;0;0
Sud;Puglia;LE;F842;2;6,79;23,6;0;0,13;0;0;3;1
Sud;Calabria;VV;F843;0;0;0;0;0;0;0;0;0
Centro;Umbria;TR;F844;2;4;17,63;0;0;0;1;3,83;0
Isole;Sicilia;AG;F845;0;2;30,67;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F846;0;0;10;0;0;0;0;0;0
Nord Ovest;Liguria;SV;F847;0;0;3;0;0;0;0;0;0
Isole;Sicilia;ME;F848;0;1;4;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;F851;3;1;5,89;0;0;0;0;2;0
Sud;Abruzzo ;AQ;F852;0;1;1;0;0;0;0;0;0
Centro;Lazio;RM;F857;0;1;2,5;0;0;0;0;0;0
Nord Ovest;Liguria;GE;F858;0;0;3,06;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;F859;1;0;4;0;0;0;0;0,4;0,2
Nord Est;Veneto;VR;F861;0;3,11;20,67;1;1;0;1;0;2,66
Nord Ovest;Liguria;GE;F862;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F863;0;1;8;0;0;0;0;1;0
Nord Ovest;Lombardia;BG;F864;2;3;4;0;0;0;5;9,02;0
Centro;Lazio;RM;F865;0;1;1;0;0;0;0;0;0
Sud;Basilicata;PZ;F866;0;0;0;0;0;0;0;0;0
Isole;Sardegna;OR;F867;0;0;0;0;0;0;0;0;0
Centro;Lazio;VT;F868;0;7;11,37;0;0;0;0;3;1
Sud;Abruzzo ;TE;F870;1;0;1;0;0;0;0;0;0
Centro;Lazio;RM;F871;2;0;4,5;0;0;0;0;0;0
Nord Est;Veneto;TV;F872;0;3,67;8,17;0;0;0;0;1;0
Nord Ovest;Lombardia;MI;F874;0;5,67;16,95;0;0;0;0;8;0
Centro;Lazio;RI;F876;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;F877;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F878;0;0;2,5;0;0;0;0;0;0
Centro;Lazio;RM;F880;3;14,8;21,76;0;0;0;0;0;0
Sud;Puglia;LE;F881;0;1;2;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PR;F882;0;3;7;0;0;0;0;1;2
Nord Ovest;Piemonte;CN;F883;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;F884;0;1;2;0;0;0;0;2;0
Nord Est;Emilia-Romagna;PC;F885;0;0;3;0;0;0;0;2;0,71
Nord Ovest;Piemonte;NO;F886;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;LC;F887;0;1;2,5;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;F889;1;8,25;8;0;0;0;2;12;0
Isole;Sicilia;CT;F890;0;0;8,17;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;F891;0;0;0,17;0;0;0;0;0;0
Isole;Sicilia;EN;F892;1;8;9,5;0;0;0;0;0;0
Sud;Calabria;VV;F893;0;3;4,33;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F894;0;0;2;0;1;0;0;0;0
Nord Ovest;Piemonte;CN;F895;0;0;0;0;0;0;0;2;0
Nord Est;Friuli- Venezia Giulia;UD;F898;0;0;1;0;0;0;0;0;0
Isole;Sicilia;CL;F899;0;7;13;0;0;0;0;1;0
Isole;Sicilia;EN;F900;0;0;2,5;0;0;0;0;0;0
Isole;Sicilia;ME;F901;0;1;3;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F902;0;3,5;5,5;1;0;0;0;1;0
Nord Est;Veneto;VE;F904;5;5;11,5;0;0;0;1;3;0
Nord Ovest;Piemonte;TO;F906;0;0;0,51;0;0;0;0;0;0
Sud;Calabria;CS;F907;0;0;0;0;0;0;0;0;0
Sud;Abruzzo ;PE;F908;0;2;2;0;0;0;0;2;0
Sud;Calabria;CZ;F910;0;3;3,99;0;0;0;0;0;0
Centro;Umbria;PG;F911;0;0;6;0;1;0;0;1;0
Sud;Campania;SA;F912;2,5;26,77;28,33;0;0;0;2;2;0
Sud;Campania;SA;F913;0;9;21,52;1;0;0;0;1;0
Nord Est;Emilia-Romagna;PR;F914;1;4;15,5;0;0,38;0;0;2,84;1
Sud;Puglia;BA;F915;1;10;7,1;0;0;0;1;3;1
Sud;Puglia;LE;F916;0;0;0;0;0;0;0;0;0
Sud;Basilicata;PZ;F917;0;0;2;0;0;0;0;0;0
Nord Est;Veneto;VR;F918;0;3,5;2;0;0;0;1;2;1
Nord Est;Veneto;VR;F921;0;1;2;0;0;0;0;0;0
Nord Est;Veneto;VI;F922;0;0;1;0;0;0;0;0;0
Sud;Puglia;BA;F923;1;10;28,86;0;0;0;0;6,01;0
Sud;Campania;NA;F924;2;10,5;11,83;0;0;0;11;5;0
Nord Ovest;Piemonte;TO;F925;0;0;3;0;0;0;0;0;0
Nord Ovest;Liguria;SV;F926;0;2;1;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;F927;0;0;0;0;0;0;0;0;0
Nord Est;Emilia-Romagna;MO;F930;0;1;8,5;0;0;0;2;3;0
Nord Ovest;Piemonte;TO;F931;0;1;3,67;0;0;0;0;3;0
Nord Ovest;Piemonte;VB;F932;0;0;1,56;0;0;0;0;0,4;0
Isole;Sardegna;NU;F933;0;0;0;0;0;0;0;0;0
Isole;Sardegna;OR;F934;0;1;1;0;0;0;0;0;0
Centro;Umbria;PG;F935;0;2;9,2;0;1;0;0;0;0
Centro;Lazio;LT;F937;0;1;1,5;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;F939;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;F941;0;1;0,75;0;0;0;1;3,13;0
Sud;Abruzzo ;TE;F942;0;1;2,76;0;0;0;0;1,67;1
Isole;Sicilia;SR;F943;0;11,25;24,15;1;0;0;0;2;16
Nord Ovest;Lombardia;MI;F944;5;13,5;11,97;0;0;0;1;9;0
Nord Ovest;Piemonte;TO;F948;0;0;4;0;0;0;0;0;0
Isole;Sicilia;ME;F951;0;1;2;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;F952;26;32,44;29,13;0;0;1;12;5,02;0
Nord Ovest;Lombardia;MI;F955;1;9,25;3,52;0;0;0;1;1,5;0
Nord Ovest;Lombardia;SO;F956;0;0;1,22;0;0;0;0;1;0
Nord Est;Veneto;VI;F957;0;1;10;0;0;0;1;2;0
Nord Ovest;Lombardia;CO;F958;0;0;2,5;0;0;0;0;1;0
Nord Est;Emilia-Romagna;RE;F960;4,11;4;3,88;0;0,5;0;1;10;1
Nord Ovest;Piemonte;CN;F961;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;PD;F962;8;4;4,5;0;0;0;1;5;0
Nord Est;Veneto;VE;F963;0;4;1;0;0;0;2;7;0
Nord Est;Veneto;VI;F964;0;7;4,8;0;0;0;1;1;0
Nord Ovest;Piemonte;AL;F965;2;3;8,28;0;0;0;0;4;0
Nord Est;Emilia-Romagna;MO;F966;1;1;2;2;0;0;0;4;5,89
Sud;Campania;SA;F967;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;F968;0;0;1;0;0;0;0;0;0
Sud;Puglia;LE;F970;3;3;4,5;0;0;0;0;1;1
Nord Ovest;Piemonte;CN;F972;0;0;1;0;0;0;0;0;0
Isole;Sardegna;OR;F974;0;0;0;0;0;0;0;0;0
Isole;Sardegna;SS;F975;0;0;0,29;0;0;0;0;0;0
Isole;Sardegna;SS;F976;0;0;1;0;0;0;0;0;0
Isole;Sardegna;SS;F977;0;0;2;0;0;0;0;0;2
Centro;Marche;AN;F978;0;2,33;2,77;0;0;0;0;0;0
Isole;Sardegna;NU;F979;1;14,26;19,06;2;0;0;1;1;6
Isole;Sardegna;OR;F980;0;0;0;0;0;0;0;0;0
Isole;Sardegna;NU;F981;0;0;1;0;0;0;0;0;0
Isole;Sardegna;NU;F982;0;0;0;0;0;0;0;0;0
Isole;Sardegna;CA;F983;0;0;0;0;0;0;0;1;0
Isole;Sardegna;OR;F985;0;0;0;0;0;0;0;0;0
Isole;Sardegna;NU;F986;0;0,67;0;0;0;0;0;1;0
Nord Ovest;Valle d'Aosta;AO;F987;1;0;3;0;0;0;0;0;1
Sud;Campania;AV;F988;0;0;0,1;0;0;0;0;2;0
Nord Ovest;Lombardia;BS;F989;0;3,67;3;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;F990;0;0;5;0;0;0;0;3,46;0
Isole;Sardegna;CA;F991;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F992;0;0;5,17;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;F993;0;1;1,33;0;0;0;0;0;0
Nord Est;Veneto;RO;F994;9;9;7,25;0;0;0;0;1;0,72
Nord Ovest;Piemonte;AL;F995;0;0;1;0;0;0;0;1;0
Sud;Abruzzo ;AQ;F996;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;F997;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;F998;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;TV;F999;15,2;11;11,35;0;0;0;2;4;0
Nord Ovest;Lombardia;BS;G001;0;0;1;0;0;0;1;0;0
Sud;Abruzzo ;AQ;G002;0;0;0;0;0;0;0;0;0
Centro;Marche;AN;G003;0;0;1,33;0;0;0;0;0;1
Nord Ovest;Lombardia;CR;G004;0;0;1;0;0;0;0;1,08;0
Centro;Marche;AP;G005;0;1;3;0;0;0;0;1;0
Nord Ovest;Lombardia;BS;G006;0;4;3;0;0;0;0;3;1,33
Nord Ovest;Piemonte;VB;G007;0;0;4;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;G008;0;1;0;0;0;0;0;0;0
Nord Ovest;Lombardia;LC;G009;6;1,82;7;0;0;0;1;9,12;0,25
Nord Ovest;Piemonte;TO;G010;0;0;1,5;0;0;0;0;0;0
Sud;Campania;SA;G011;0;0;2,1;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;G012;0;0;0;0;0;0;0;0;0
Isole;Sardegna;SS;G015;19,09;27,28;21,15;0;0,04;0;1;13;11
Nord Ovest;Piemonte;VC;G016;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;G018;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;G019;1;4;6,83;0;0;0;2;2;0
Nord Ovest;Piemonte;NO;G020;0;2;4,67;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;G021;0;0;1;0;0;0;0;0;0
Centro;Lazio;RM;G022;0;0;12,33;0;0;0;0;0;0
Sud;Campania;SA;G023;0;2;14,5;0;0;0;0;1;0
Nord Ovest;Lombardia;CO;G025;1,5;4;10,34;0;0;1;1;0,11;0
Nord Ovest;Lombardia;LC;G026;0;4;5,33;0;0;0;1;6,31;0
Nord Ovest;Lombardia;VA;G028;0;0;1;0;0;0;0;6,31;0
Nord Ovest;Lombardia;LC;G030;4;1;0;0;0;0;1;3;0
Isole;Sardegna;NU;G031;0;0;0;0;0;0;0;1;0
Nord Ovest;Lombardia;PV;G032;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;G034;0;0;0;0;0;0;0;0;0
Isole;Sicilia;ME;G036;0;0;0;0;0;0;0;0;0
Sud;Basilicata;MT;G037;0;0;1;0;0;0;0;0;0
Sud;Campania;SA;G039;0;0,5;4;0;0;0;3;1;0
Nord Ovest;Lombardia;LC;G040;0;0;3;0;0;0;0;0;0
Nord Ovest;Liguria;IM;G041;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G042;0;0;0;0;0;0;0;0;0
Isole;Sardegna;OR;G043;0;0;0;0;0;0;0;0;0
Isole;Sardegna;NU;G044;0;0;1;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;G045;0;0;0;0;0;0;0;0;1
Isole;Sardegna;SS;G046;0;1;4;0;0;0;0;1;0
Nord Ovest;Lombardia;CR;G047;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;G048;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;G049;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;G050;0;0,5;2,66;0;0;0;0;1;0
Nord Ovest;Lombardia;BG;G054;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;G056;0;0;0;0;0;0;1;2;0
Isole;Sardegna;NU;G058;0;0;0;0;0;0;0;0;3
Nord Ovest;Lombardia;BS;G061;0;0;3,5;0;0;0;0;3;0
Nord Ovest;Piemonte;VB;G062;1;4;8,82;0;0;0;0;7,87;0
Sud;Campania;SA;G063;0;2;0;0;0;0;0;0;0
Isole;Sardegna;NU;G064;0;0;0;0;0;0;0;0;0
Centro;Lazio;VT;G065;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G066;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;G068;0;0;1;0;0;0;0;0,03;0
Isole;Sardegna;NU;G070;0;0;0;0;0;0;0;0;0
Isole;Sardegna;NU;G071;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;G074;0;0;0,67;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;G075;0;0;0,5;0;0;0;0;0;0
Nord Ovest;Liguria;SV;G076;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;G078;12;12;4;0;0;0;0;3;0
Sud;Abruzzo ;AQ;G079;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;VR;G080;0;2;7,16;0;0;0;1;10;1
Sud;Basilicata;PZ;G081;0;2,33;9,5;0;0;0;0;0;0
Sud;Calabria;RC;G082;0;2;6;0;0;0;0;0;0
Isole;Sardegna;NU;G084;0;0;2;0;0;0;0;0;5
Sud;Molise;CB;G086;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;G087;10;1,17;6,35;0;0;0;2;9;0
Centro;Toscana;GR;G088;1;9;5;0;0;0;0;4;2
Centro;Marche;PS;G089;0;0;1;0;0;0;0;1;0
Centro;Toscana;PI;G090;0;0;1;0;0;0;0;0;0
Nord Ovest;Liguria;GE;G093;0;1;1,47;0;0;0;0;1;0
Nord Est;Veneto;VI;G095;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;LO;G096;0;0;0;0;0;0;0;1;0
Isole;Sardegna;NU;G097;0;0;0,89;0;0;0;0;0;0
Sud;Puglia;BR;G098;0;3;6;0;0;0;0;0;0
Sud;Abruzzo ;AQ;G102;0;0;2;0;0;0;0;1;0
Nord Ovest;Lombardia;VA;G103;0;0,8;2,3;0;0;0;0;8,27;0
Nord Ovest;Lombardia;VA;G105;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;LO;G107;0;0;1;0;0;0;1;1;0
Nord Ovest;Lombardia;BG;G108;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;G109;0;1;0;0;0;0;0;0;0
Sud;Calabria;CS;G110;0;0,25;4,25;0;0;0;0;0;0
Centro;Lazio;VT;G111;0;2,5;3,67;0;0;0;0;0;0
Isole;Sardegna;OR;G113;10;10,35;10,96;0;0;0;2;1;1
Nord Ovest;Piemonte;CN;G114;0;0;4;0;0;0;0;0;0
Nord Est;Veneto;TV;G115;0;2;8;0;0;0;3;2,5;0
Nord Ovest;Lombardia;MI;G116;0;1,11;0,36;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;G117;0;1,33;3,37;0;0;0;0;1;0
Nord Ovest;Lombardia;BG;G118;0;0;0,5;0;0;0;0;0;0
Isole;Sardegna;NU;G119;0;1;4;0;0;0;0;0;0
Isole;Sardegna;NU;G120;0;0;0;0;0;0;0;1;0
Sud;Campania;SA;G121;0;0;0,78;0;0;0;0;0;0
Isole;Sardegna;NU;G122;0;0;0;0;0;0;0;0;0
