Area;Regione;Provincia;2023_CodCom;NTN_2023_Depositi_Pert;NTN_2023_Box
Centro;Umbria;TR;E729;4,8;1,33
Nord Est;Emilia-Romagna;RA;E730;71,08;235,9
Nord Est;Veneto;VI;E731;4,5;22,5
Nord Ovest;Lombardia;VA;E734;54,71;193,08
Nord Ovest;Lombardia;CO;E735;11;40,1
Isole;Sardegna;NU;E736;0;0
Nord Ovest;Liguria;GE;E737;4;5
Nord Ovest;Lombardia;BS;E738;41,32;111,14
Isole;Sardegna;CA;E742;0;1
Centro;Marche;PS;E743;2,5;1
Sud;Calabria;CS;E745;4;7
Sud;Campania;AV;E746;1;1
Isole;Sardegna;SS;E747;4,33;2
Sud;Molise;CB;E748;1;1
Nord Ovest;Lombardia;CO;E749;24;65,03
Nord Ovest;Lombardia;CO;E750;3,83;23,5
Nord Ovest;Lombardia;BG;E751;7;25
Isole;Sardegna;SS;E752;1;6
Nord Ovest;Lombardia;CO;E753;28,72;68,75
Sud;Campania;CE;E754;9,42;90
Nord Ovest;Piemonte;TO;E758;15,06;64,17
Nord Ovest;Piemonte;TO;E759;2;3
Nord Est;Friuli- Venezia Giulia;UD;E760;0;5
Nord Est;Veneto;RO;E761;2;13
Nord Ovest;Piemonte;TO;E763;2;4,5
Sud;Campania;SA;E767;1;0
Nord Ovest;Lombardia;VA;E769;6;22
Nord Ovest;Lombardia;BG;E770;0;6,5
Nord Est;Emilia-Romagna;RE;E772;14,5;63,5
Sud;Calabria;CS;E773;6;7
Nord Ovest;Lombardia;LO;E777;0;0
Sud;Molise;IS;E778;4;0
Sud;Molise;IS;E779;4;5,34
Sud;Molise;CB;E780;0;0
Nord Ovest;Piemonte;TO;E782;2;13,5
Centro;Marche;MC;E783;109,16;224,99
Sud;Campania;CE;E784;18,17;53
Centro;Marche;PS;E785;4,93;5,95
Nord Ovest;Lombardia;MI;E786;31;99,43
Nord Ovest;Lombardia;BS;E787;0;9,22
Isole;Sardegna;NU;E788;3,5;21,5
Nord Ovest;Piemonte;CN;E789;0;0
Nord Ovest;Piemonte;VB;E790;2;4
Sud;Campania;CE;E791;42,63;78,18
Nord Ovest;Lombardia;CR;E793;7;26,41
Nord Ovest;Lombardia;BG;E794;5;66,5
Nord Ovest;Piemonte;VB;E795;6;2
Centro;Lazio;LT;E798;4,45;4
Sud;Molise;CB;E799;1;2
Nord Ovest;Lombardia;MI;E801;164,54;356,07
Nord Ovest;Piemonte;NO;E803;6,5;9,5
Nord Ovest;Lombardia;PV;E804;1,5;14
Centro;Umbria;PG;E805;34,6;99,35
Sud;Calabria;CZ;E806;0;1
Centro;Marche;AP;E807;2;6,33
Nord Ovest;Piemonte;CN;E808;6;12
Nord Ovest;Piemonte;CN;E809;3;18
Centro;Toscana;GR;E810;11,89;26,89
Sud;Abruzzo;AQ;E811;8,5;10
Centro;Lazio;RI;E812;9;8
Centro;Lazio;RM;E813;2;4
Sud;Campania;SA;E814;0;2
Sud;Puglia;LE;E815;13,67;53,65
Nord Ovest;Liguria;SV;E816;4;21,25
Nord Ovest;Piemonte;TO;E817;5;4
Nord Ovest;Lombardia;MN;E818;1,5;5,94
Nord Ovest;Lombardia;MI;E819;9,34;116,58
Nord Est;Friuli- Venezia Giulia;UD;E820;4;6,67
Nord Ovest;Piemonte;BI;E821;12;9,67
Isole;Sardegna;NU;E825;0;0
Nord Ovest;Lombardia;CO;E830;3,5;15
Nord Est;Friuli- Venezia Giulia;UD;E833;14;42,94
Sud;Calabria;CZ;E834;6;0
Sud;Calabria;CS;E835;4;1
Sud;Calabria;VV;E836;1;0
Centro;Marche;AN;E837;10,66;46
Nord Est;Emilia-Romagna;RN;E838;2;0
Sud;Campania;SA;E839;13;20,64
Nord Ovest;Lombardia;LO;E840;2;15
Nord Ovest;Lombardia;BS;E841;2;33,61
Nord Ovest;Liguria;SP;E842;0,83;3
Nord Ovest;Lombardia;CR;E843;1,5;8,13
Nord Est;Emilia-Romagna;BO;E844;22,5;136,9
Nord Est;Veneto;VR;E848;19,5;23,06
Nord Ovest;Lombardia;BS;E851;1,89;23
Nord Ovest;Lombardia;LO;E852;7;33,5
Nord Ovest;Piemonte;VB;E853;13,16;11,81
Isole;Sicilia;CT;E854;1,66;16
Isole;Sicilia;ME;E855;2,5;1
Nord Ovest;Lombardia;LC;E858;14,45;46,53
Sud;Calabria;CS;E859;0;0
Nord Ovest;Liguria;SV;E860;3;1
Nord Ovest;Lombardia;VA;E863;55,5;189,77
Nord Est;Veneto;VI;E864;8;143,52
Nord Ovest;Lombardia;BS;E865;8,23;13
Centro;Marche;AP;E868;2;14
Isole;Sicilia;ME;E869;0;3
Nord Ovest;Piemonte;AL;E870;2;0
Sud;Calabria;CS;E872;1;2
Sud;Calabria;RC;E873;1,5;1
Isole;Sardegna;NU;E874;1,25;3
Centro;Toscana;GR;E875;83,55;30
Isole;Sicilia;ME;E876;0;0
Isole;Sardegna;CA;E877;0;0
Sud;Calabria;CS;E878;7,54;4
Nord Ovest;Lombardia;LC;E879;26;79,16
Nord Ovest;Piemonte;NO;E880;0;4
Sud;Puglia;TA;E882;24,36;61,33
Nord Ovest;Lombardia;BS;E883;15;143,1
Nord Ovest;Lombardia;BS;E884;16,5;124,3
Sud;Puglia;FG;E885;80,01;189,79
Nord Ovest;Piemonte;CN;E887;6;5
Sud;Calabria;CS;E888;2;2,17
Nord Est;Friuli- Venezia Giulia;PN;E889;24,67;103,17
Sud;Campania;AV;E891;3,1;7,36
Sud;Abruzzo;PE;E892;3,5;26,5
Nord Est;Veneto;TV;E893;8,67;35,67
Nord Ovest;Piemonte;CN;E894;16;28
Nord Ovest;Lombardia;SO;E896;3,49;4
Nord Ovest;Lombardia;MN;E897;182,97;567,36
Nord Est;Friuli- Venezia Giulia;UD;E899;15,81;56,5
Centro;Lazio;RM;E900;16,95;32,17
Nord Ovest;Lombardia;BG;E901;16,33;89,75
Isole;Sardegna;SS;E902;1;0
Isole;Sardegna;CA;E903;5;11
Nord Est;Emilia-Romagna;MO;E904;25,03;188,59
Nord Est;Emilia-Romagna;MO;E905;6,5;36,27
Sud;Campania;NA;E906;33,98;143,01
Nord Ovest;Piemonte;NO;E907;3,5;21
Centro;Lazio;RM;E908;2;1
Nord Est;Friuli- Venezia Giulia;UD;E910;3;9
Nord Est;Veneto;VR;E911;5;7,08
Nord Est;Veneto;VI;E912;6,83;59,82
Sud;Calabria;CS;E914;2;2,5
Sud;Calabria;CS;E915;4;2
Nord Ovest;Piemonte;AT;E917;0;0
Sud;Basilicata;PZ;E919;8,47;11,33
Nord Ovest;Lombardia;MI;E921;26,93;84,35
Nord Ovest;Lombardia;MN;E922;8;47,97
Sud;Calabria;CZ;E923;0;0
Centro;Lazio;RM;E924;9;12,5
Sud;Calabria;CZ;E925;2;0
Centro;Lazio;RI;E927;0;0
Nord Ovest;Lombardia;BS;E928;1,8;17
Nord Ovest;Lombardia;VA;E929;11,5;42,92
Centro;Toscana;LI;E930;18,47;18
Centro;Toscana;LI;E931;8;14,5
Sud;Campania;CE;E932;25,75;120,33
Centro;Toscana;AR;E933;5;28,17
Nord Ovest;Lombardia;PV;E934;3;25,5
Nord Est;Veneto;VE;E936;5,57;284,92
Nord Ovest;Piemonte;CN;E939;3;19,1
Nord Est;Veneto;TV;E940;13,66;75,67
Nord Ovest;Piemonte;TO;E941;0;7
Nord Ovest;Piemonte;AT;E944;2;1
Nord Ovest;Piemonte;CN;E945;1;1
Sud;Puglia;FG;E946;23,03;63,32
Nord Ovest;Lombardia;LC;E947;3;8,5
Nord Ovest;Lombardia;MN;E949;0;2
Nord Ovest;Lombardia;CO;E951;64,91;216,57
Isole;Sicilia;CL;E953;0;0,97
Sud;Campania;NA;E954;6;31
Sud;Campania;NA;E955;26,75;138,31
Sud;Calabria;RC;E956;1,25;5
Isole;Sicilia;PA;E957;6;3
Centro;Lazio;RM;E958;96,08;485,42
Centro;Toscana;PT;E960;9,5;17,5
Nord Ovest;Lombardia;BS;E961;1;1,5
Nord Ovest;Lombardia;MN;E962;4;69,5
Nord Ovest;Piemonte;CN;E963;1,5;0
Nord Ovest;Lombardia;VA;E965;16,64;102
Nord Ovest;Lombardia;BS;E967;4,5;16,75
Sud;Calabria;RC;E968;1;0
Nord Est;Veneto;VI;E970;41;128,85
Centro;Toscana;FI;E971;7,5;5,34
Isole;Sardegna;OR;E972;1,66;3
Nord Ovest;Piemonte;CN;E973;2;2
Isole;Sicilia;TP;E974;58,29;189,06
Centro;Umbria;PG;E975;55,07;120,52
Sud;Basilicata;PZ;E976;3;0,5
Sud;Basilicata;PZ;E977;8,6;15,2
Centro;Lazio;VT;E978;12,42;4,5
Sud;Puglia;LE;E979;3;9,25
Nord Est;Veneto;VE;E980;16,33;177,12
Nord Est;Friuli- Venezia Giulia;UD;E982;8,5;57,17
Nord Ovest;Lombardia;CR;E983;0;13,39
Sud;Puglia;LE;E984;1;3
Sud;Puglia;TA;E986;65,75;164,24
Nord Ovest;Lombardia;BG;E987;17,75;130,84
Nord Ovest;Piemonte;CN;E988;1;1
Sud;Abruzzo;TE;E989;44,5;177,34
Sud;Calabria;CZ;E991;0;2
Isole;Sardegna;SS;E992;0,25;1
Sud;Calabria;RC;E993;2;2
Nord Ovest;Lombardia;LO;E994;5;19,87
Sud;Puglia;TA;E995;15,5;11,66
Sud;Campania;AV;E997;0;1
Sud;Campania;CE;E998;5;2
Nord Ovest;Lombardia;PV;E999;2;24
Sud;Calabria;CS;F001;1;0
Nord Ovest;Lombardia;VA;F002;0;1
Nord Ovest;Lombardia;MI;F003;5,5;60,5
Isole;Sicilia;CT;F004;29,6;161,72
Isole;Sicilia;CT;F005;10,53;119,05
Sud;Basilicata;PZ;F006;4;2
Nord Ovest;Lombardia;VA;F007;1,33;2,5
Nord Est;Veneto;TV;F009;2;18
Nord Ovest;Piemonte;VB;F010;1;5
Nord Est;Veneto;PD;F011;6,67;115,91
Nord Est;Veneto;TV;F012;8;95,95
Nord Est;Veneto;PD;F013;0;5,5
Nord Ovest;Piemonte;AL;F015;1;7,5
Nord Est;Emilia-Romagna;FE;F016;4,5;18,34
Nord Ovest;Lombardia;CO;F017;12,67;20,34
Nord Ovest;Liguria;GE;F020;8,5;14
Centro;Marche;AP;F021;0;2
Sud;Abruzzo;AQ;F022;5;5,17
Centro;Toscana;MS;F023;144,33;310,52
Centro;Umbria;PG;F024;3;7
Centro;Toscana;PT;F025;11,8;48,5
Sud;Puglia;TA;F027;60,08;98,72
Nord Ovest;Lombardia;LO;F028;5;72,16
Nord Est;Emilia-Romagna;RA;F029;19;110
Sud;Campania;NA;F030;28,3;38,05
Centro;Toscana;GR;F032;32;67
Nord Est;Veneto;PD;F033;2,17;53,5
Centro;Toscana;LU;F035;31,67;68,51
Nord Ovest;Piemonte;BI;F037;0;0
Nord Ovest;Piemonte;TO;F041;1;1
Nord Ovest;Piemonte;BI;F042;7;27
Sud;Campania;CE;F043;7;14
Centro;Marche;AP;F044;5;16
Nord Ovest;Liguria;SV;F046;3;2
Nord Ovest;Piemonte;NO;F047;3,41;18,08
Nord Ovest;Piemonte;VB;F048;0;0
Isole;Sardegna;OR;F050;0;0
Centro;Marche;MC;F051;36,34;63,95
Sud;Basilicata;MT;F052;145,66;280,26
Nord Ovest;Piemonte;TO;F053;10;30,2
Sud;Puglia;LE;F054;8,01;24,75
Sud;Molise;CB;F055;0;2
Nord Ovest;Piemonte;TO;F058;3;6,5
Sud;Puglia;FG;F059;10,5;19
Isole;Sicilia;TP;F061;29,81;59,22
Nord Ovest;Lombardia;BS;F063;17;144,41
Centro;Lazio;RM;F064;5;1
Isole;Sicilia;CL;F065;12,25;10,5
Isole;Sicilia;ME;F066;2,5;0
Nord Ovest;Piemonte;TO;F067;13,89;47,67
Nord Ovest;Lombardia;SO;F070;12,5;3
Isole;Sardegna;NU;F073;0;0
Nord Ovest;Piemonte;TO;F074;3;7
Nord Ovest;Lombardia;MI;F078;116,38;335,35
Nord Ovest;Lombardia;PV;F080;7,5;59,33
Nord Est;Emilia-Romagna;PR;F082;34,83;124,5
Nord Est;Emilia-Romagna;BO;F083;58,7;160,97
Nord Ovest;Lombardia;MI;F084;20,84;140,39
Nord Ovest;Lombardia;BG;F085;4;45,5
Nord Ovest;Lombardia;MN;F086;5;26,76
Nord Est;Emilia-Romagna;MO;F087;5,67;102,45
Nord Est;Veneto;TV;F088;14;23,33
Nord Est;Friuli- Venezia Giulia;PN;F089;3;3
Nord Est;Veneto;PD;F092;2;11,5
Nord Ovest;Piemonte;NO;F093;17,5;32,09
Nord Est;Veneto;RO;F095;5,25;10,25
Nord Ovest;Piemonte;AL;F096;6,83;13
Nord Est;Emilia-Romagna;FO;F097;10;63,92
Nord Ovest;Liguria;GE;F098;5;27
Nord Ovest;Lombardia;MI;F100;76,55;176,21
Sud;Puglia;LE;F101;5;25,32
Nord Ovest;Lombardia;LO;F102;0;5
Sud;Basilicata;PZ;F104;38,5;58,71
Sud;Calabria;RC;F105;0;0
Sud;Calabria;RC;F106;1;2
Isole;Sicilia;SR;F107;9,5;40,5
Sud;Calabria;KR;F108;2,5;5,75
Sud;Puglia;LE;F109;2;10
Sud;Campania;AV;F110;1;4
Sud;Campania;NA;F111;35,53;105,6
Sud;Calabria;RC;F112;1;5
Sud;Campania;BN;F113;2;0
Nord Ovest;Piemonte;CN;F114;0;2
Nord Ovest;Lombardia;SO;F115;3,5;3
Nord Est;Veneto;TV;F116;61,17;194,8
Sud;Puglia;LE;F117;5;3
Nord Ovest;Lombardia;MI;F119;71,01;227,59
Nord Ovest;Lombardia;CO;F120;18,17;61
Nord Ovest;Lombardia;PV;F122;0;2
Nord Ovest;Liguria;IM;F123;4;0
Sud;Calabria;CS;F125;6;10
Isole;Sicilia;AG;F126;12,89;16,67
Centro;Lazio;RM;F127;41,99;134,83
Nord Est;Veneto;VE;F130;10;44,5
Nord Ovest;Piemonte;AL;F131;0;0,5
Nord Ovest;Lombardia;LC;F133;60,95;183,38
Nord Ovest;Lombardia;VA;F134;3;21
Centro;Marche;PS;F135;3;1
Centro;Marche;PS;F136;3,45;4
Nord Est;Emilia-Romagna;RN;F137;17;26,83
Sud;Campania;SA;F138;47,29;65,09
Nord Est;Emilia-Romagna;FO;F139;7;40,74
Nord Ovest;Piemonte;TO;F140;9;23
Sud;Campania;AV;F141;11,94;71,5
Nord Est;Friuli- Venezia Giulia;UD;F144;4;7,84
Centro;Marche;AN;F145;3;3
Nord Ovest;Piemonte;VB;F146;6,5;9,5
Isole;Sicilia;ME;F147;0;2
Nord Est;Veneto;PD;F148;4,89;22,11
Nord Ovest;Lombardia;LO;F149;2;28
Nord Ovest;Lombardia;CO;F151;5,09;41,62
Sud;Puglia;BR;F152;9,44;122,78
Nord Ovest;Lombardia;SO;F153;5,75;6,44
Nord Ovest;Lombardia;VA;F154;11;49
Nord Ovest;Lombardia;MI;F155;9;47,17
Nord Est;Emilia-Romagna;FE;F156;7;36,17
Sud;Calabria;KR;F157;11,33;7
Isole;Sicilia;ME;F158;275,96;533,71
Nord Est;Veneto;PD;F161;3,5;142,27
Sud;Campania;NA;F162;7,95;7
Nord Ovest;Lombardia;MI;F165;8,52;47,74
Nord Ovest;Piemonte;BI;F167;16;6
Nord Ovest;Lombardia;PV;F170;1,67;5,45
Nord Ovest;Lombardia;PV;F171;1;3
Nord Est;Veneto;VR;F172;4;14
Nord Ovest;Liguria;GE;F173;14;2,76
Nord Ovest;Lombardia;PV;F175;0;13,5
Nord Ovest;Piemonte;TO;F182;1;7,8
Isole;Sicilia;PA;F184;3;1,5
Nord Ovest;Lombardia;BG;F186;2;0
Nord Ovest;Piemonte;NO;F188;2;12
Nord Ovest;Piemonte;BI;F189;4;3
Nord Est;Veneto;TV;F190;9;12,5
Nord Ovest;Piemonte;NO;F191;2;14
Nord Ovest;Piemonte;VB;F192;3;4
Centro;Lazio;RI;F193;1;1
Sud;Puglia;LE;F194;0;5,83
Sud;Abruzzo;CH;F196;4;13
Sud;Calabria;CZ;F200;1;0
Sud;Basilicata;MT;F201;7;6,07
Nord Ovest;Liguria;GE;F202;9,5;16,78
Sud;Campania;CE;F203;4,6;2
Nord Ovest;Lombardia;MI;F205;10781,52;12991,69
Isole;Sicilia;ME;F206;21,16;92,23
Sud;Calabria;VV;F207;3;0
Isole;Sardegna;OR;F208;0;0
Isole;Sicilia;CT;F209;6;15
Isole;Sicilia;ME;F210;5;1
Nord Ovest;Liguria;SV;F213;16,04;24
Isole;Sicilia;CT;F214;6,5;2
Nord Ovest;Lombardia;BS;F216;0;11,05
Isole;Sicilia;CT;F217;10;12,6
Nord Est;Veneto;VR;F218;8,84;45,17
Nord Est;Emilia-Romagna;BO;F219;17,5;103,21
Sud;Puglia;BA;F220;17,2;15,7
Sud;Puglia;LE;F221;5;3,17
Sud;Campania;SA;F223;2,66;2
Centro;Lazio;LT;F224;32,25;47
Centro;Toscana;LU;F225;4,25;0
Nord Ovest;Liguria;SV;F226;2;7
Nord Est;Veneto;VE;F229;29,04;491,19
Sud;Campania;AV;F230;9,83;6,5
Isole;Sicilia;CT;F231;0;5
Nord Ovest;Piemonte;AL;F232;1;6,25
Sud;Molise;CB;F233;4;10,5
Nord Ovest;Lombardia;PV;F238;8;46
Sud;Molise;IS;F239;2;1
Nord Est;Emilia-Romagna;MO;F240;47,59;325,98
Nord Est;Veneto;VE;F241;27,68;308,09
Isole;Sicilia;ME;F242;0;0
Nord Ovest;Lombardia;BG;F243;4;35,66
Nord Est;Emilia-Romagna;RN;F244;20,7;161,68
Isole;Sicilia;PA;F246;11,9;11
Nord Ovest;Lombardia;MI;F247;14,92;60,27
Nord Ovest;Lombardia;LC;F248;32,75;117,94
Sud;Basilicata;PZ;F249;3;0
Isole;Sicilia;CT;F250;25,49;117,84
Isole;Sicilia;ME;F251;3,33;12,77
Nord Ovest;Piemonte;AT;F254;0;1
Nord Ovest;Liguria;GE;F256;3,5;4
Nord Est;Emilia-Romagna;MO;F257;872,59;2185,67
Isole;Sicilia;RG;F258;65,01;229,16
Nord Est;Emilia-Romagna;FO;F259;11;18,33
Nord Ovest;Lombardia;LO;F260;12,5;84,75
Isole;Sardegna;NU;F261;2;1
Sud;Puglia;BA;F262;43,2;129,72
Nord Ovest;Lombardia;LC;F265;15,61;59,34
Nord Est;Friuli- Venezia Giulia;UD;F266;6;13,75
Nord Ovest;Lombardia;MN;F267;7;37,16
Centro;Marche;MC;F268;4,99;10,83
Nord Est;Veneto;TV;F269;58,38;454,17
Isole;Sardegna;OR;F270;0;0
Isole;Sardegna;OR;F271;0;0
Isole;Sardegna;OR;F272;1;0
Sud;Campania;BN;F274;2;0
Nord Est;Friuli- Venezia Giulia;UD;F275;1;7
Nord Ovest;Lombardia;BG;F276;1;9
Isole;Sicilia;ME;F277;1;0
Sud;Campania;SA;F278;2;1
Nord Ovest;Piemonte;CN;F279;2;4
Sud;Puglia;BA;F280;44,34;55,89
Nord Ovest;Piemonte;AL;F281;2;9,64
Centro;Toscana;LU;F283;7;1,5
Sud;Puglia;BA;F284;176,22;290,96
Sud;Campania;BN;F287;1,25;1
Nord Est;Emilia-Romagna;BO;F288;37;162,32
Nord Ovest;Liguria;IM;F290;12,23;0
Nord Ovest;Piemonte;AL;F293;1;2
Sud;Molise;CB;F294;0;0
Sud;Basilicata;PZ;F295;5;6,42
Nord Ovest;Piemonte;VC;F297;4;2
Isole;Sicilia;AG;F299;22,65;15,33
Sud;Calabria;RC;F301;1;0
Nord Ovest;Lombardia;LC;F304;5,14;20,33
Nord Ovest;Lombardia;CO;F305;11;26,5
Nord Ovest;Piemonte;AT;F308;0;1
Nord Ovest;Piemonte;CN;F309;2;5
Centro;Marche;PS;F310;5;19
Nord Ovest;Piemonte;AT;F311;4;3
Nord Ovest;Piemonte;CN;F312;3;1
Nord Ovest;Piemonte;AL;F313;1;8
Nord Ovest;Piemonte;TO;F315;0;6
Nord Ovest;Piemonte;AT;F316;2;11,17
Nord Ovest;Piemonte;NO;F317;6,53;21,68
Nord Ovest;Piemonte;TO;F318;1;5
Centro;Lazio;RI;F319;3,5;0,5
Nord Ovest;Piemonte;AL;F320;0;1
Sud;Molise;CB;F322;1,06;0
Nord Ovest;Piemonte;AT;F323;1;6
Sud;Calabria;RC;F324;7,2;4,83
Nord Ovest;Piemonte;AT;F325;0;2
Nord Ovest;Piemonte;CN;F326;9;14,67
Nord Ovest;Piemonte;TO;F327;6,67;10
Nord Ovest;Lombardia;BG;F328;4;15,67
Nord Ovest;Piemonte;CN;F329;4;0
Nord Ovest;Piemonte;CN;F330;0,5;8,95
Nord Est;Veneto;TV;F332;3,5;54
Isole;Sardegna;CA;F333;3,2;2
Nord Ovest;Piemonte;TO;F335;207,33;522,07
Nord Ovest;Piemonte;AT;F336;14;26,24
Nord Ovest;Piemonte;AL;F337;0;6
Nord Ovest;Piemonte;CN;F338;0;1
Nord Est;Emilia-Romagna;PR;F340;7;10
Nord Ovest;Piemonte;VC;F342;10;16
Nord Ovest;Piemonte;AT;F343;1;2
Nord Est;Emilia-Romagna;RN;F346;4;5,5
Centro;Marche;PS;F347;3;11,08
Centro;Marche;PS;F348;25,84;148,59
Nord Ovest;Piemonte;CN;F351;134,04;232,21
Sud;Campania;CE;F352;24,57;54,53
Nord Ovest;Liguria;GE;F354;33,5;72,33
Nord Ovest;Piemonte;CN;F355;7;5
Nord Est;Emilia-Romagna;MO;F357;34,95;123,34
Nord Ovest;Piemonte;CN;F358;7;22,33
Isole;Sicilia;ME;F359;3;1
Nord Est;Veneto;TV;F360;0;14,75
Nord Ovest;Piemonte;AT;F361;1;9
Nord Est;Emilia-Romagna;BO;F363;14;51,84
Sud;Calabria;VV;F364;7;0
Nord Ovest;Piemonte;AL;F365;1;2
Nord Ovest;Valle d'Aosta;AO;F367;5;6
Isole;Sicilia;ME;F368;1;0,5
Nord Ovest;Piemonte;BI;F369;13,78;27,36
Sud;Calabria;CS;F370;0;0
Nord Ovest;Lombardia;CO;F372;6;19
Nord Ovest;Lombardia;BS;F373;11;72,5
Nord Ovest;Piemonte;AL;F374;0;2
Nord Ovest;Lombardia;BS;F375;4,8;13
Sud;Puglia;BA;F376;120,13;340,07
Isole;Sicilia;PA;F377;51,48;30,92
Centro;Marche;AP;F379;4;1
Centro;Marche;AP;F380;6,5;22
Centro;Marche;AN;F381;3,5;30
Nord Est;Veneto;PD;F382;11;132,76
Isole;Sardegna;CA;F383;4,33;62
Centro;Toscana;PT;F384;20,84;163,32
Nord Ovest;Piemonte;CN;F385;8,27;32,44
Nord Ovest;Piemonte;AT;F386;2;0
Nord Ovest;Piemonte;AL;F387;0,67;2
Nord Ovest;Piemonte;AT;F390;0,58;4,44
Sud;Molise;CB;F391;5;7
Nord Ovest;Lombardia;SO;F393;9,5;1,67
Nord Est;Veneto;PD;F394;16,41;73,38
Isole;Sicilia;ME;F395;2,67;0
Sud;Campania;AV;F397;0,33;0
Centro;Toscana;FI;F398;9,73;18,6
Sud;Basilicata;MT;F399;8,76;2,25
Isole;Sicilia;ME;F400;2,5;3,5
Centro;Marche;AN;F401;5;39,75
Nord Ovest;Piemonte;AL;F403;0;1
Nord Ovest;Piemonte;AL;F404;3;6
Nord Ovest;Piemonte;CN;F405;11,04;14
Nord Ovest;Piemonte;TO;F407;3;2
Nord Ovest;Piemonte;CN;F408;3,67;5
Nord Ovest;Piemonte;AT;F409;2;2
Centro;Toscana;PT;F410;15,5;44,74
Nord Ovest;Piemonte;TO;F411;0;10
Isole;Sicilia;AG;F414;1;2
Centro;Marche;AP;F415;2,84;2,5
Sud;Calabria;CS;F416;34;53
Nord Ovest;Lombardia;PV;F417;3,5;7
Centro;Lazio;VT;F419;22,16;35,22
Nord Ovest;Piemonte;TO;F420;14;36
Nord Ovest;Piemonte;TO;F422;12,02;38,5
Nord Ovest;Lombardia;LO;F423;1,4;23,6
Nord Ovest;Piemonte;CN;F424;1;4
Sud;Campania;SA;F426;1;4
Nord Ovest;Lombardia;CO;F427;8;62,08
Centro;Marche;AP;F428;0;5,26
Sud;Molise;IS;F429;3;3
Centro;Lazio;RI;F430;0;2
Sud;Calabria;CZ;F432;17;5
Sud;Abruzzo;CH;F433;0;0
Nord Ovest;Lombardia;CR;F434;0;18
Centro;Toscana;GR;F437;28,18;130,33
Nord Ovest;Lombardia;PV;F440;1;9
Sud;Abruzzo;PE;F441;2;8
Nord Est;Veneto;VI;F442;5,17;60,08
Nord Est;Veneto;TV;F443;31,51;315,48
Nord Ovest;Liguria;GE;F445;2;0
Centro;Lazio;RI;F446;3,5;1,5
Sud;Campania;AV;F448;6;3,83
Nord Ovest;Lombardia;PV;F449;1,17;4,17
Centro;Marche;PS;F450;0;11
Centro;Toscana;LU;F452;5,67;17,17
Centro;Marche;AN;F453;5;8
Centro;Marche;MC;F454;4,17;34,67
Nord Ovest;Piemonte;AL;F455;0;2
Centro;Umbria;PG;F456;5;10
Centro;Umbria;TR;F457;4;9,75
Centro;Toscana;PI;F458;4;5,33
Centro;Marche;MC;F460;0;1,92
Nord Est;Veneto;VR;F461;4,32;32,5
Centro;Umbria;TR;F462;7,84;9,5
Nord Est;Emilia-Romagna;RE;F463;12,03;102,97
Nord Est;Veneto;VI;F464;38,87;255,3
Nord Est;Veneto;VI;F465;1;37,34
Centro;Marche;PS;F467;0;0
Nord Ovest;Piemonte;AT;F468;0;2
Nord Ovest;Piemonte;AL;F469;0;2
Nord Ovest;Lombardia;BS;F471;41,5;287,89
Nord Est;Emilia-Romagna;PR;F473;34,9;103,67
Sud;Molise;CB;F475;3,83;3
Centro;Lazio;RM;F477;18,16;58,56
Nord Est;Emilia-Romagna;RN;F478;3;3
Sud;Campania;SA;F479;4;3
Sud;Campania;SA;F480;9,01;70,5
Sud;Campania;SA;F481;14,74;27
Centro;Marche;MC;F482;7,25;34,02
Nord Ovest;Piemonte;VB;F483;26,99;3
Nord Est;Emilia-Romagna;MO;F484;5;16,5
Nord Est;Veneto;VI;F486;2,5;11,42
Centro;Marche;AP;F487;1;0
Sud;Campania;NA;F488;10,53;6,21
Isole;Sicilia;CL;F489;2;3,14
Sud;Campania;AV;F491;3;3
Centro;Umbria;PG;F492;7;17,06
Centro;Marche;AP;F493;0;0
Sud;Campania;BN;F494;6,92;1
Sud;Molise;CB;F495;2;2
Centro;Marche;MC;F496;4;15,16
Centro;Marche;PS;F497;3;4
Sud;Abruzzo;CH;F498;1;1
Centro;Lazio;VT;F499;45,84;31
Sud;Abruzzo;TE;F500;1;6,17
Centro;Marche;AP;F501;7;9,5
Nord Est;Emilia-Romagna;RN;F502;6;21
Nord Est;Emilia-Romagna;MO;F503;5,33;8,61
Centro;Lazio;RM;F504;1;4
Sud;Campania;AV;F506;10,67;68,5
Sud;Campania;SA;F507;0;2,67
Nord Est;Veneto;VR;F508;5,85;62,02
Centro;Marche;AP;F509;2;1
Centro;Umbria;TR;F510;3;6
Sud;Campania;AV;F511;0,33;2
Sud;Campania;AV;F512;2;3
Centro;Umbria;TR;F513;2;5
Nord Est;Veneto;VI;F514;2;24
Nord Est;Veneto;VI;F515;0;7,5
Centro;Marche;AP;F516;2;2
Centro;Marche;AP;F517;1;0
Nord Ovest;Piemonte;AL;F518;1;3
Sud;Calabria;CS;F519;3;3
Centro;Marche;AP;F520;3,72;13,22
Centro;Marche;AP;F522;19,93;47,71
Nord Est;Emilia-Romagna;RN;F523;3;1
Centro;Marche;PS;F524;4;10,25
Nord Ovest;Lombardia;VA;F526;2;24
Nord Ovest;Piemonte;AT;F527;4,5;6
Nord Ovest;Liguria;IM;F528;0;0
Nord Est;Veneto;PD;F529;9;152,55
Sud;Puglia;TA;F531;0;8
Nord Ovest;Lombardia;BS;F532;5,66;2
Centro;Marche;PS;F533;9,5;58,17
