Area;Regione;Provincia;2022_CodCom;NTN_2022_Depositi_Pert;NTN_2022_Box
Centro;Lazio;RI;F541;5,5;3
Isole;Sardegna;SS;F542;0;0
Centro;Umbria;TR;F543;10;13
Isole;Sicilia;PA;F544;8,3;4
Centro;Lazio;RM;F545;9;12
Sud;Campania;AV;F546;12,64;29,77
Nord Ovest;Lombardia;BG;F547;4,5;54,9
Sud;Molise;CB;F548;1;1
Centro;Marche;AP;F549;1,82;0
Nord Ovest;Piemonte;CN;F550;0;6
Centro;Toscana;FI;F551;25,58;124,71
Centro;Marche;MC;F552;5,66;27,94
Isole;Sicilia;PA;F553;5;2
Nord Ovest;Piemonte;AT;F556;0;2,34
Sud;Campania;BN;F557;1;1
Nord Ovest;Piemonte;CN;F558;1;3
Sud;Campania;AV;F559;1;6
Centro;Marche;AN;F560;23,25;108,89
Nord Ovest;Lombardia;LC;F561;1;3,5
Nord Ovest;Piemonte;AL;F562;2;1
Sud;Puglia;TA;F563;4,25;14,5
Nord Ovest;Lombardia;CO;F564;8;8,5
Centro;Toscana;AR;F565;8;5,67
Sud;Campania;AV;F566;8;10
Centro;Marche;MC;F567;11,21;29,68
Sud;Basilicata;PZ;F568;4;3
Sud;Molise;CB;F569;0;0
Centro;Marche;AP;F570;4;5
Centro;Toscana;PO;F572;25,17;198,14
Sud;Basilicata;PZ;F573;3;1
Nord Est;Friuli- Venezia Giulia;UD;F574;1;5
Sud;Molise;CB;F576;13;46
Sud;Abruzzo;CH;F578;3;1
Centro;Lazio;RI;F579;1;2
Sud;Molise;IS;F580;0;1,33
Centro;Marche;AN;F581;6;7,67
Sud;Abruzzo;CH;F582;3,75;2,78
Sud;Abruzzo;TE;F585;66,03;207
Sud;Calabria;CZ;F586;9;18
Sud;Puglia;TA;F587;0;3
Centro;Marche;PS;F589;3;15,5
Centro;Lazio;RM;F590;20;62,65
Centro;Marche;AP;F591;22,13;165
Centro;Toscana;SI;F592;31,5;91,1
Centro;Toscana;AR;F594;4;4,51
Sud;Abruzzo;AQ;F595;7,5;12,28
Nord Est;Friuli- Venezia Giulia;PN;F596;10,25;18
Nord Est;Emilia-Romagna;BO;F597;23,44;81,72
Centro;Toscana;SI;F598;17,45;129,42
Centro;Marche;AP;F599;0;1
Centro;Marche;AN;F600;1;26,33
Sud;Molise;IS;F601;4,04;2,54
Centro;Lazio;VT;F603;9;4
Sud;Puglia;LE;F604;3,83;38,33
Centro;Toscana;SI;F605;8,6;85,93
Centro;Lazio;VT;F606;1;14
Sud;Calabria;VV;F607;4,55;0
Nord Ovest;Piemonte;CN;F608;6;11,5
Nord Ovest;Liguria;SP;F609;5;0
Isole;Sicilia;RG;F610;6;1,66
Centro;Lazio;RM;F611;142;474,08
Centro;Toscana;GR;F612;7;11,5
Centro;Marche;AP;F614;4,4;4,33
Centro;Lazio;LT;F616;7,75;0
Sud;Campania;SA;F618;0;4
Centro;Lazio;RI;F619;2,5;0
Centro;Lazio;FR;F620;9;9
Centro;Marche;MC;F621;22,5;21,5
Centro;Marche;MC;F622;2;0
Sud;Puglia;LE;F623;1;1,5
Sud;Campania;SA;F625;5,75;5,25
Centro;Marche;AP;F626;7;5
Nord Est;Emilia-Romagna;BO;F627;41,33;156,5
Centro;Toscana;AR;F628;15,96;60,11
Centro;Umbria;PG;F629;3;2
Sud;Puglia;FG;F631;16,14;36,92
Centro;Marche;MC;F632;42,25;86,03
Centro;Marche;AN;F634;15,36;53
Sud;Campania;BN;F636;16,85;16
Sud;Basilicata;MT;F637;21,33;18,5
Nord Ovest;Lombardia;PV;F638;0;5
Nord Ovest;Piemonte;VB;F639;5;1,21
Centro;Toscana;PI;F640;13,5;14
Nord Est;Emilia-Romagna;MO;F642;14,99;39,07
Nord Ovest;Lombardia;PV;F644;0;0
Sud;Abruzzo;PE;F646;93,33;574,24
Centro;Toscana;FI;F648;37,34;76
Nord Ovest;Piemonte;TO;F651;0,22;8,5
Centro;Marche;AP;F653;7;25,5
Nord Ovest;Piemonte;CN;F654;2;5
Isole;Sicilia;AG;F655;1;6
Centro;Toscana;AR;F656;72,91;161,16
Nord Ovest;Lombardia;LC;F657;4,5;29
Sud;Campania;AV;F660;3,5;0
Centro;Toscana;PI;F661;9;10
Nord Est;Veneto;VI;F662;1;20,5
Centro;Marche;AP;F664;1,8;0
Centro;Marche;AP;F665;3;5
Nord Ovest;Piemonte;CN;F666;0;0
Isole;Sardegna;SS;F667;0,4;1
Nord Est;Emilia-Romagna;FO;F668;3;12
Nord Ovest;Piemonte;CN;F669;5,25;11
Nord Ovest;Lombardia;PV;F670;2;2,1
Nord Est;Emilia-Romagna;PC;F671;3;46
Nord Ovest;Lombardia;BS;F672;3;46,71
Nord Ovest;Lombardia;LC;F674;14;42
Nord Est;Veneto;VI;F675;7,5;140,03
Centro;Toscana;SI;F676;5,5;4
Centro;Toscana;GR;F677;16,18;6,45
Centro;Toscana;MS;F679;18,08;60,05
Nord Ovest;Lombardia;BS;F680;4,5;60,09
Nord Ovest;Lombardia;CR;F681;2;22,3
Nord Ovest;Liguria;GE;F682;12,25;8
Centro;Umbria;PG;F685;4;4,5
Centro;Toscana;PI;F686;28,34;91,76
Centro;Lazio;RI;F687;25;11,5
Nord Ovest;Lombardia;CO;F688;5;12,5
Sud;Molise;CB;F689;1,04;1
Sud;Abruzzo;TE;F690;11;17
Centro;Lazio;RM;F692;4;1
Nord Est;Veneto;VI;F696;5;16,39
Centro;Marche;AP;F697;0;2
Isole;Sardegna;NU;F698;1;1
Nord Ovest;Lombardia;PV;F701;5;9,5
Nord Ovest;Lombardia;VA;F703;1;16,47
Nord Ovest;Lombardia;MI;F704;801,95;1889,78
Nord Ovest;Lombardia;MN;F705;3,5;39,5
Nord Est;Emilia-Romagna;BO;F706;30,39;64,72
Nord Ovest;Piemonte;AL;F707;2;12
Sud;Calabria;CS;F708;7;5
Nord Ovest;Piemonte;AT;F709;1;0
Nord Ovest;Lombardia;VA;F711;6,67;42,39
Nord Ovest;Lombardia;SO;F712;82,38;169,82
Nord Ovest;Piemonte;AL;F713;0;1
Nord Est;Emilia-Romagna;RN;F715;12,5;61,5
Sud;Puglia;LE;F716;6;6,5
Sud;Campania;BN;F717;4;2,5
Nord Est;Emilia-Romagna;BO;F718;4;40,92
Nord Ovest;Lombardia;BG;F720;3;30,5
Isole;Sardegna;SS;F721;0;3
Centro;Marche;AP;F722;1;5
Nord Ovest;Piemonte;CN;F723;13,84;48,17
Nord Est;Emilia-Romagna;PC;F724;3,75;8,5
Nord Est;Veneto;TV;F725;5;56,66
Nord Ovest;Valle d'Aosta;AO;F726;17,25;56,6
Isole;Sardegna;OR;F727;0;0
Nord Est;Veneto;TV;F729;5;21,66
Centro;Lazio;RM;F730;3,67;4
Sud;Campania;SA;F731;0;1
Sud;Abruzzo;AQ;F732;3;1,5
Nord Ovest;Piemonte;TO;F733;2;6
Centro;Lazio;RM;F734;12,83;42,75
Sud;Calabria;CS;F735;11,5;1
Nord Ovest;Lombardia;VA;F736;13,02;39,5
Nord Ovest;Piemonte;AL;F737;1,67;3,67
Nord Ovest;Lombardia;BG;F738;5;30,94
Nord Ovest;Lombardia;PV;F739;0,56;9,19
Centro;Lazio;FR;F740;9;4,75
Nord Ovest;Piemonte;CN;F743;8;8,5
Sud;Campania;AV;F744;3;1
Centro;Marche;AN;F745;2;8,33
Centro;Lazio;RI;F746;0;1
Sud;Abruzzo;TE;F747;7,75;15,5
Sud;Molise;CB;F748;2;1
Centro;Marche;MC;F749;37,45;50,34
Nord Est;Friuli- Venezia Giulia;PN;F750;7;20,67
Nord Ovest;Piemonte;AL;F751;3;4
Nord Ovest;Lombardia;PV;F754;22,92;165,99
Nord Est;Friuli- Venezia Giulia;UD;F756;10;48
Nord Ovest;Lombardia;LC;F758;2;0
Nord Est;Friuli- Venezia Giulia;UD;F760;1;8
Nord Ovest;Lombardia;CR;F761;0,17;4,22
Sud;Campania;AV;F762;1;0,67
Sud;Abruzzo;TE;F764;17,5;42,4
Sud;Abruzzo;PE;F765;3;11,71
Nord Est;Veneto;TV;F770;13,75;107,71
Nord Ovest;Lombardia;CR;F771;0;5
Isole;Sicilia;ME;F772;3;1
Isole;Sicilia;ME;F773;1;1
Nord Ovest;Piemonte;VC;F774;0,5;5,5
Sud;Calabria;CS;F775;0;0
Nord Ovest;Piemonte;BI;F776;4;7,75
Sud;Puglia;FG;F777;2,83;0,67
Sud;Calabria;RC;F779;0;4
Sud;Calabria;CZ;F780;3;0
Isole;Sicilia;CT;F781;18,25;40
Nord Ovest;Lombardia;MI;F783;17;99,81
Sud;Puglia;TA;F784;41,74;48,7
Sud;Abruzzo;CH;F785;0;2,5
Nord Ovest;Lombardia;BG;F786;6;45,97
Nord Ovest;Lombardia;CO;F788;24,28;117,03
Nord Est;Veneto;VR;F789;8;107,64
Nord Ovest;Lombardia;BG;F791;23,83;109,72
Centro;Marche;MC;F793;1;1,83
Nord Ovest;Lombardia;MI;F797;127,51;351,62
Sud;Campania;AV;F798;4;11
Sud;Campania;NA;F799;44,92;238,64
Nord Ovest;Lombardia;LO;F801;12,5;92,99
Centro;Toscana;MS;F802;11,5;5
Nord Ovest;Lombardia;BS;F806;0;3,22
Isole;Sardegna;CA;F808;2;59,83
Nord Ovest;Piemonte;CN;F809;0;6
Nord Est;Veneto;VI;F810;2,5;9,5
Nord Ovest;Piemonte;CN;F811;2;9,5
Nord Ovest;Liguria;SV;F813;8;4
Nord Ovest;Piemonte;AL;F814;0;8,5
Centro;Toscana;SI;F815;2,5;13
Sud;Puglia;LE;F816;8,67;11,67
Sud;Basilicata;PZ;F817;23,75;10,51
Isole;Sardegna;SS;F818;0;1
Nord Ovest;Lombardia;BS;F820;3;19
Isole;Sardegna;CA;F822;0;1
Nord Est;Veneto;VE;F826;12,67;134,24
Nord Ovest;Lombardia;CO;F828;4;8
Nord Est;Veneto;VI;F829;8;54,83
Isole;Sicilia;CL;F830;24;12,63
Sud;Abruzzo;TE;F831;52,32;117,86
Nord Est;Friuli- Venezia Giulia;UD;F832;1;10,5
Nord Ovest;Piemonte;BI;F833;0,5;2
Nord Est;Veneto;VI;F838;7;21
Sud;Campania;NA;F839;814,27;1361,52
Isole;Sardegna;OR;F840;2;2
Isole;Sardegna;CA;F841;4,17;0
Sud;Puglia;LE;F842;25,18;91,38
Sud;Calabria;VV;F843;2;0
Centro;Umbria;TR;F844;44,78;84,55
Isole;Sicilia;AG;F845;16,5;10
Nord Ovest;Piemonte;CN;F846;9;26,16
Nord Ovest;Liguria;SV;F847;3;0
Isole;Sicilia;ME;F848;4;0
Nord Ovest;Lombardia;BS;F851;18;85,72
Sud;Abruzzo;AQ;F852;4;6
Centro;Lazio;RM;F857;2,5;4
Nord Ovest;Liguria;GE;F858;16,75;3
Nord Ovest;Piemonte;NO;F859;3,84;45,89
Nord Est;Veneto;VR;F861;43,4;167,38
Nord Ovest;Liguria;GE;F862;7,06;1,5
Nord Ovest;Piemonte;CN;F863;8;15
Nord Ovest;Lombardia;BG;F864;21,63;128,35
Centro;Lazio;RM;F865;6;7,5
Sud;Basilicata;PZ;F866;1;0
Isole;Sardegna;OR;F867;1;0
Centro;Lazio;VT;F868;20,5;23,5
Sud;Abruzzo;TE;F870;15;33,93
Centro;Lazio;RM;F871;12,34;26
Nord Est;Veneto;TV;F872;12,5;55,05
Nord Ovest;Lombardia;MI;F874;45,67;195,08
Centro;Lazio;RI;F876;3,4;2
Nord Ovest;Lombardia;CO;F877;10,25;15
Nord Ovest;Piemonte;BI;F878;11;21
Centro;Lazio;RM;F880;115,29;340,12
Sud;Puglia;LE;F881;3;6
Nord Est;Emilia-Romagna;PR;F882;13,5;33,83
Nord Ovest;Piemonte;CN;F883;0;4
Nord Ovest;Lombardia;BS;F884;11;14
Nord Ovest;Piemonte;NO;F886;0;3
Nord Ovest;Lombardia;LC;F887;10;51,63
Nord Ovest;Piemonte;TO;F889;291,96;669,09
Isole;Sicilia;CT;F890;6;11,33
Nord Ovest;Lombardia;PV;F891;1,25;1,5
Isole;Sicilia;EN;F892;11,25;27
Sud;Calabria;VV;F893;2;3
Nord Ovest;Piemonte;CN;F894;1;0,67
Nord Ovest;Piemonte;CN;F895;3;2,5
Nord Est;Friuli- Venezia Giulia;UD;F898;4;11
Isole;Sicilia;CL;F899;11,83;15,33
Isole;Sicilia;EN;F900;7;8
Isole;Sicilia;ME;F901;1;6
Nord Ovest;Piemonte;AT;F902;40,5;84,27
Nord Est;Veneto;VE;F904;6,96;244,66
Nord Ovest;Piemonte;TO;F906;2;1
Sud;Calabria;CS;F907;0;0
Sud;Abruzzo;PE;F908;1;1
Sud;Calabria;CZ;F910;3,86;4
Centro;Umbria;PG;F911;22,52;47,39
Sud;Campania;SA;F912;62,54;151,34
Sud;Campania;SA;F913;21,87;98,52
Nord Est;Emilia-Romagna;PR;F914;49,5;169,16
Sud;Puglia;BA;F915;47,15;109,77
Sud;Puglia;LE;F916;3;5
Sud;Basilicata;PZ;F917;0,76;0
Nord Est;Veneto;VR;F918;23;104,27
Nord Est;Veneto;VR;F921;3;54,2
Nord Est;Veneto;VI;F922;3;5,67
Sud;Puglia;BA;F923;51,18;124,07
Sud;Campania;NA;F924;43,46;196,92
Nord Ovest;Piemonte;TO;F925;16;63,08
Nord Ovest;Liguria;SV;F926;27,83;72,7
Nord Ovest;Piemonte;TO;F927;0;0
Nord Est;Emilia-Romagna;MO;F930;19,04;266,92
Nord Ovest;Piemonte;TO;F931;23,5;77,08
Nord Ovest;Piemonte;VB;F932;7;6
Isole;Sardegna;NU;F933;0;0
Isole;Sardegna;OR;F934;1;0
Centro;Umbria;PG;F935;9;14
Centro;Lazio;LT;F937;3;7,17
Nord Ovest;Lombardia;MI;F939;0;2
Nord Ovest;Lombardia;BG;F941;2,33;18
Sud;Abruzzo;TE;F942;9,33;15,18
Isole;Sicilia;SR;F943;43;52,18
Nord Ovest;Lombardia;MI;F944;90,22;268,24
Nord Ovest;Piemonte;TO;F948;2;3
Isole;Sicilia;ME;F951;5;0,5
Nord Ovest;Piemonte;NO;F952;452,99;1324,41
Nord Ovest;Lombardia;MI;F955;96,36;234,95
Nord Ovest;Lombardia;SO;F956;10,5;13,56
Nord Est;Veneto;VI;F957;2;34,84
Nord Ovest;Lombardia;CO;F958;0;10
Nord Est;Emilia-Romagna;RE;F960;43;170,76
Nord Ovest;Piemonte;CN;F961;1;2
Nord Est;Veneto;PD;F962;14,5;191,2
Nord Est;Veneto;VE;F963;11,44;100,45
Nord Est;Veneto;VI;F964;5;122,75
Nord Ovest;Piemonte;AL;F965;94;239,54
Nord Est;Emilia-Romagna;MO;F966;10;100
Sud;Campania;SA;F967;3;1
Nord Ovest;Lombardia;MI;F968;5;74,26
Sud;Puglia;LE;F970;1;10,57
Nord Ovest;Piemonte;CN;F972;1;0
Isole;Sardegna;OR;F974;0;0
Isole;Sardegna;SS;F975;1;3
Isole;Sardegna;SS;F976;0;0,14
Isole;Sardegna;SS;F977;0;4
Centro;Marche;AN;F978;6,28;89,28
Isole;Sardegna;NU;F979;33,81;78,28
Isole;Sardegna;OR;F980;0;0
Isole;Sardegna;NU;F981;0;1
Isole;Sardegna;NU;F982;0;0
Isole;Sardegna;CA;F983;0;0
Isole;Sardegna;OR;F985;0;0
Isole;Sardegna;NU;F986;2;2
Nord Ovest;Valle d'Aosta;AO;F987;16;11,67
Sud;Campania;AV;F988;11,33;6,02
Nord Ovest;Lombardia;BS;F989;2;35,92
Nord Ovest;Lombardia;BS;F990;2;53,39
Isole;Sardegna;CA;F991;0;0
Nord Ovest;Piemonte;BI;F992;12,5;32,5
Nord Ovest;Piemonte;BI;F993;9,17;26,34
Nord Est;Veneto;RO;F994;13;173,07
Nord Ovest;Piemonte;AL;F995;0,17;3,5
Sud;Abruzzo;AQ;F996;1;6
Nord Ovest;Piemonte;AL;F997;1;9
Nord Ovest;Piemonte;AL;F998;0;5
Nord Est;Veneto;TV;F999;45,33;198,93
Nord Ovest;Lombardia;BS;G001;3;5,5
Sud;Abruzzo;AQ;G002;0,66;1
Centro;Marche;AN;G003;0;18
Nord Ovest;Lombardia;CR;G004;15,5;78,41
Centro;Marche;AP;G005;6,33;16,83
Nord Ovest;Lombardia;BS;G006;4;44,7
Nord Ovest;Piemonte;VB;G007;10;32,5
Nord Ovest;Lombardia;VA;G008;3;38,89
Nord Ovest;Lombardia;LC;G009;25,86;126,44
Nord Ovest;Piemonte;TO;G010;2,5;8
Sud;Campania;SA;G011;12;4
Nord Ovest;Valle d'Aosta;AO;G012;0;0
Isole;Sardegna;SS;G015;127,76;594,32
Nord Ovest;Piemonte;VC;G016;1;4
Nord Ovest;Piemonte;VC;G018;0,5;3,5
Nord Ovest;Piemonte;NO;G019;18,04;153,02
Nord Ovest;Piemonte;NO;G020;3;36,77
Nord Ovest;Lombardia;PV;G021;0;4
Centro;Lazio;RM;G022;17,5;6
Sud;Campania;SA;G023;11,95;13,67
Nord Ovest;Lombardia;CO;G025;35,17;150,2
Nord Ovest;Lombardia;LC;G026;18,58;60,25
Nord Ovest;Lombardia;VA;G028;30;175,84
Nord Ovest;Lombardia;LC;G030;22;65,17
Isole;Sardegna;NU;G031;0;0,44
Nord Ovest;Lombardia;PV;G032;0;1
Sud;Calabria;CZ;G034;0;2
Isole;Sicilia;ME;G036;2,1;2
Sud;Basilicata;MT;G037;1;0
Sud;Campania;SA;G039;4,61;2,5
Nord Ovest;Lombardia;LC;G040;4,51;19,92
Nord Ovest;Liguria;IM;G041;5;0
Nord Ovest;Piemonte;AL;G042;0;0
Isole;Sardegna;OR;G043;0;0
Isole;Sardegna;NU;G044;0;0
Nord Ovest;Valle d'Aosta;AO;G045;0;2
Isole;Sardegna;SS;G046;6;27
Nord Ovest;Lombardia;CR;G047;3;8,8
Nord Ovest;Piemonte;AT;G048;0;0
Nord Ovest;Lombardia;BG;G049;1;1
Nord Ovest;Lombardia;BG;G050;9;38,64
Nord Ovest;Lombardia;BG;G054;0;1,67
Nord Ovest;Lombardia;CO;G056;8;24,5
Isole;Sardegna;NU;G058;1;0
Nord Ovest;Lombardia;BS;G061;4,5;18,78
Nord Ovest;Piemonte;VB;G062;46,22;99,3
Sud;Campania;SA;G063;2;1
Isole;Sardegna;NU;G064;0;0
Centro;Lazio;VT;G065;3;2
Nord Ovest;Piemonte;CN;G066;1;0
Nord Ovest;Lombardia;BG;G068;0;24,83
Isole;Sardegna;NU;G070;1;0
Isole;Sardegna;NU;G071;1;0
Nord Ovest;Lombardia;BS;G074;3;1
Nord Ovest;Lombardia;BG;G075;2;46
Nord Ovest;Liguria;SV;G076;2;1
Nord Ovest;Lombardia;MI;G078;174,51;403,94
Sud;Abruzzo;AQ;G079;2,33;10
Nord Est;Veneto;VR;G080;9,75;109,75
Sud;Basilicata;PZ;G081;3;3
Sud;Calabria;RC;G082;0;4
Isole;Sardegna;NU;G084;1;1
Sud;Molise;CB;G086;1;8
Nord Ovest;Piemonte;TO;G087;80,73;279,56
Centro;Toscana;GR;G088;21,19;143,09
Centro;Toscana;PI;G090;2,99;2
Nord Ovest;Liguria;GE;G093;1;1
Nord Est;Veneto;VI;G095;4;19,39
Nord Ovest;Lombardia;LO;G096;0;20
Isole;Sardegna;NU;G097;2;1,5
Sud;Puglia;BR;G098;7,5;22,22
Sud;Abruzzo;AQ;G102;0;2
Nord Ovest;Lombardia;VA;G103;40;118,97
Nord Ovest;Lombardia;VA;G105;4;6,5
Nord Ovest;Lombardia;LO;G107;2;18
Nord Ovest;Lombardia;BG;G108;1;16,67
Nord Ovest;Piemonte;TO;G109;5;9
Sud;Calabria;CS;G110;5;0,5
Centro;Lazio;VT;G111;8,25;9
Isole;Sardegna;OR;G113;22;96
Nord Ovest;Piemonte;CN;G114;28;11
Nord Est;Veneto;TV;G115;6;29
Nord Ovest;Lombardia;MI;G116;9;86,5
Nord Ovest;Piemonte;VB;G117;10,5;21,33
Nord Ovest;Lombardia;BG;G118;5;0
Isole;Sardegna;NU;G119;1;7
Isole;Sardegna;NU;G120;0;2,11
Sud;Campania;SA;G121;0;0
Isole;Sardegna;NU;G122;0;0
Nord Est;Veneto;TV;G123;10;27,06
Nord Ovest;Piemonte;AL;G124;0;0
Sud;Puglia;FG;G125;1;1
Nord Ovest;Lombardia;CO;G126;3;21,51
Sud;Abruzzo;CH;G128;4;6,5
Sud;Calabria;CS;G129;0;2
Sud;Campania;CE;G130;17,5;195,6
Sud;Puglia;FG;G131;13;80,66
Isole;Sardegna;CA;G133;0;0
Nord Ovest;Piemonte;NO;G134;4;15,29
Centro;Lazio;VT;G135;32;60,5
Sud;Puglia;LE;G136;2;5,5
Centro;Marche;AP;G137;4;5,17
Centro;Toscana;AR;G139;2;4
Sud;Abruzzo;CH;G141;53,78;162,15
Sud;Abruzzo;AQ;G142;1;1
Nord Ovest;Liguria;SP;G143;20;18,75
Nord Ovest;Liguria;SV;G144;5;8
Sud;Abruzzo;AQ;G145;1;5
Isole;Sardegna;NU;G146;1,5;0
Isole;Sardegna;NU;G147;0;0
Centro;Umbria;TR;G148;55,44;80,16
Nord Ovest;Lombardia;BS;G149;9;106,34
Nord Ovest;Lombardia;BS;G150;3;22,72
Nord Ovest;Piemonte;TO;G151;5;12
Nord Ovest;Piemonte;TO;G152;2;10,72
Isole;Sardegna;SS;G153;2,89;10,2
Isole;Sardegna;NU;G154;0;0,2
Nord Ovest;Liguria;SV;G155;8;3
Isole;Sardegna;SS;G156;5;10,1
Centro;Marche;AN;G157;45,86;279,5
Isole;Sardegna;NU;G158;0;0
Nord Ovest;Lombardia;BG;G159;4;61,95
Nord Ovest;Lombardia;BG;G160;28,17;201,34
Nord Ovest;Lombardia;LC;G161;10,01;41,06
Nord Est;Friuli- Venezia Giulia;UD;G163;9,75;41,61
Nord Ovest;Liguria;IM;G164;40,67;105,75
Sud;Campania;AV;G165;2,5;10
Nord Ovest;Lombardia;LO;G166;5,94;26,67
Nord Est;Veneto;PD;G167;3,64;43
Nord Est;Veneto;BL;G169;2,58;2
Nord Ovest;Lombardia;BS;G170;12,84;154,45
Nord Ovest;Lombardia;LO;G171;3,67;16,48
Isole;Sardegna;SS;G178;2;7,88
Nord Ovest;Lombardia;BS;G179;9,33;32
Nord Ovest;Lombardia;MI;G181;9;57,67
Nord Ovest;Piemonte;CN;G183;4;0
Nord Est;Emilia-Romagna;FE;G184;5,74;34,86
Nord Ovest;Lombardia;CR;G185;3;22,66
Nord Ovest;Lombardia;MN;G186;10;58,85
Sud;Puglia;BR;G187;150,31;133,47
Sud;Puglia;LE;G188;9,9;44,33
Centro;Umbria;TR;G189;9,25;8
Sud;Campania;NA;G190;16,84;14,5
Isole;Sardegna;NU;G191;0;3
Sud;Campania;SA;G192;1;1
Nord Ovest;Piemonte;AL;G193;1;3
Nord Ovest;Lombardia;PV;G194;2;6,17
Nord Est;Emilia-Romagna;PC;G195;3,01;3,75
Nord Ovest;Piemonte;TO;G196;28,25;106,49
Nord Ovest;Piemonte;AL;G197;23,44;56,67
Nord Est;Friuli- Venezia Giulia;UD;G198;12,8;15
Nord Ovest;Piemonte;AL;G199;3;8
Sud;Abruzzo;AQ;G200;17,39;60,67
Isole;Sardegna;NU;G201;0;1
Nord Ovest;Piemonte;TO;G202;0;8
Isole;Sardegna;SS;G203;9,5;9
Nord Ovest;Piemonte;AL;G204;5;10
Nord Est;Emilia-Romagna;BO;G205;48,37;242,05
Nord Ovest;Lombardia;MI;G206;3;17
Isole;Sardegna;CA;G207;0;0
Isole;Sicilia;TP;G208;9;19,8
Isole;Sicilia;ME;G209;8;14,77
Sud;Abruzzo;AQ;G210;1;3,66
Isole;Sicilia;SR;G211;10;68
Centro;Umbria;PG;G212;7,5;6
Nord Ovest;Lombardia;BS;G213;15;187,06
Nord Ovest;Piemonte;AL;G215;2;2
Nord Ovest;Lombardia;BS;G217;2;19
Nord Ovest;Lombardia;LC;G218;5;45,5
Nord Ovest;Lombardia;MI;G220;211,37;589,94
Nord Ovest;Lombardia;CR;G222;0;10,5
Nord Ovest;Lombardia;LC;G223;10,5;77,89
Nord Est;Veneto;PD;G224;532,18;3501,06
Isole;Sardegna;SS;G225;3;1
Sud;Campania;SA;G226;3;8
Sud;Campania;BN;G227;2;0
Nord Ovest;Piemonte;CN;G228;13;24,5
Nord Est;Veneto;TV;G229;68,5;283,47
Sud;Campania;SA;G230;30,94;175,71
Centro;Lazio;RI;G232;3;0
Nord Ovest;Lombardia;BG;G233;0,08;23,48
Isole;Sicilia;ME;G234;1,83;2
Sud;Abruzzo;CH;G237;9;6
Nord Est;Friuli- Venezia Giulia;UD;G238;10;32,83
Nord Ovest;Piemonte;CN;G240;1;4,5
Nord Ovest;Lombardia;LC;G241;0;0
Sud;Campania;AV;G242;0;3
Sud;Campania;BN;G243;0;0
Nord Ovest;Lombardia;BS;G247;3;1
Nord Ovest;Lombardia;BS;G248;1,5;25
Nord Ovest;Lombardia;BG;G249;7;40,17
Nord Est;Emilia-Romagna;MO;G250;5,08;17
Sud;Puglia;TA;G251;9,91;18,84
Sud;Puglia;TA;G252;30,08;36,58
Isole;Sicilia;CT;G253;10;26,5
Centro;Toscana;PI;G254;11,87;27,34
Nord Est;Emilia-Romagna;PR;G255;2,5;4,16
Sud;Molise;CB;G257;5;2
Isole;Sardegna;SS;G258;21,31;86,5
Nord Ovest;Lombardia;BG;G259;1;45,5
Nord Ovest;Lombardia;CR;G260;2;39,5
Sud;Basilicata;PZ;G261;3,67;4
Nord Ovest;Piemonte;TO;G262;1;6
Isole;Sicilia;PA;G263;5,95;2
Nord Ovest;Lombardia;BS;G264;66,33;273,23
Nord Ovest;Piemonte;VC;G266;2;10,5
Isole;Sicilia;SR;G267;7,5;36
Nord Est;Friuli- Venezia Giulia;UD;G268;0;11,3
Centro;Toscana;FI;G270;4;3,22
Sud;Abruzzo;CH;G271;3,67;7
Sud;Calabria;CZ;G272;0;1
Isole;Sicilia;PA;G273;466,47;1369,93
Centro;Lazio;RM;G274;41;76,83
Nord Ovest;Lombardia;PV;G275;8;18
Centro;Lazio;FR;G276;7,67;8
Sud;Calabria;RC;G277;2;2
Sud;Calabria;KR;G278;2;1
Nord Ovest;Piemonte;VB;G280;1;6
Nord Ovest;Liguria;SV;G281;14;7
Isole;Sicilia;AG;G282;25,16;15,67
Sud;Campania;NA;G283;19,5;34,5
Nord Est;Friuli- Venezia Giulia;UD;G284;30;63,83
Sud;Puglia;LE;G285;0;0
Isole;Sardegna;OR;G286;0;0
Isole;Sardegna;CA;G287;7;2
Sud;Calabria;RC;G288;6;21,38
Centro;Marche;AP;G289;0;1
Sud;Abruzzo;CH;G290;6;7
Sud;Puglia;BA;G291;22,5;96,75
Sud;Campania;SA;G292;2;0
Centro;Lazio;RM;G293;42;46,5
Sud;Abruzzo;CH;G294;4;4
Nord Ovest;Lombardia;BG;G295;10;43,48
Nord Est;Veneto;VR;G297;1;8,5
Sud;Calabria;CS;G298;1;2
Nord Est;Friuli- Venezia Giulia;UD;G300;4,17;9,51
Nord Ovest;Piemonte;CN;G302;7;6,5
Nord Ovest;Piemonte;TO;G303;6;18,67
Nord Ovest;Lombardia;PV;G304;0;2
Nord Ovest;Lombardia;CR;G306;9,4;96,91
Sud;Calabria;CS;G307;0;0
Centro;Umbria;PG;G308;23,28;36,84
Sud;Campania;NA;G309;34,41;105,37
Sud;Campania;BN;G311;7;2,52
Sud;Puglia;FG;G312;2;0
Isole;Sicilia;TP;G315;42;8
Nord Ovest;Lombardia;MI;G316;14,75;74,9
Sud;Calabria;CS;G317;14,01;13
Sud;Campania;BN;G318;0;9
Isole;Sicilia;TP;G319;10,95;20,7
Sud;Calabria;CS;G320;1;1
Nord Est;Veneto;RO;G323;1;14,5
