AREA;REGIONE;PROVINCIA;2020_CodCom;NTN_2020_Depositi_Pert;NTN_2020_Box
Nord Ovest;Lombardia;BG;E751;0,5;26,5
Isole;Sardegna;SS;E752;3;0
Nord Ovest;Lombardia;CO;E753;18,65;85,22
Sud;Campania;CE;E754;11,5;60
Nord Ovest;Piemonte;TO;E758;16;63,5
Nord Ovest;Piemonte;TO;E759;0;1,67
Nord Est;Friuli- Venezia Giulia;UD;E760;2;5
Nord Est;Veneto;RO;E761;5;16,2
Nord Ovest;Piemonte;TO;E763;0;1
Sud;Campania;SA;E767;0;0
Nord Ovest;Lombardia;VA;E769;1;7
Nord Ovest;Lombardia;BG;E770;1;1
Nord Est;Emilia-Romagna;RE;E772;5;51,86
Sud;Calabria;CS;E773;1;8
Nord Ovest;Lombardia;LO;E777;0;0
Sud;Molise;IS;E778;0;0,5
Sud;Molise;IS;E779;2;0
Sud;Molise;CB;E780;4;0
Nord Ovest;Piemonte;TO;E782;1,25;7,25
Centro;Marche;MC;E783;72,62;218,19
Sud;Campania;CE;E784;9,18;22
Centro;Marche;PS;E785;0;2,5
Nord Ovest;Lombardia;MI;E786;26;88,52
Nord Ovest;Lombardia;BS;E787;2;8,5
Isole;Sardegna;NU;E788;4;20,14
Nord Ovest;Piemonte;CN;E789;0;0
Nord Ovest;Piemonte;VB;E790;3;11,17
Sud;Campania;CE;E791;43,72;103,5
Nord Ovest;Lombardia;CR;E793;2;23
Nord Ovest;Lombardia;BG;E794;6;32,9
Nord Ovest;Piemonte;VB;E795;1,5;3
Centro;Lazio;LT;E798;1;1
Sud;Molise;CB;E799;2;2
Nord Ovest;Lombardia;MI;E801;88,02;325,18
Nord Ovest;Piemonte;NO;E803;5;5
Nord Ovest;Lombardia;PV;E804;2,22;16,5
Centro;Umbria;PG;E805;11,16;80,99
Sud;Calabria;CZ;E806;3;0
Centro;Marche;AP;E807;2;4,42
Nord Ovest;Piemonte;CN;E808;3;5,5
Nord Ovest;Piemonte;CN;E809;2;28,5
Centro;Toscana;GR;E810;6,98;17
Sud;Abruzzo;AQ;E811;3;14
Centro;Lazio;RI;E812;5;7,5
Centro;Lazio;RM;E813;2;2
Sud;Campania;SA;E814;1;1
Sud;Puglia;LE;E815;7;25,21
Nord Ovest;Liguria;SV;E816;2;6,9
Nord Ovest;Piemonte;TO;E817;2;10
Nord Ovest;Lombardia;MN;E818;1;4,17
Nord Ovest;Lombardia;MI;E819;12,5;103,57
Nord Est;Friuli- Venezia Giulia;UD;E820;0;13,5
Nord Ovest;Piemonte;BI;E821;0;1
Isole;Sardegna;NU;E825;2;0
Nord Ovest;Lombardia;CO;E830;1;11
Nord Est;Friuli- Venezia Giulia;UD;E833;2;30,65
Sud;Calabria;CZ;E834;5;1
Sud;Calabria;CS;E835;1;1
Sud;Calabria;VV;E836;0;0
Centro;Marche;AN;E837;3,33;26,83
Nord Est;Emilia-Romagna;RN;E838;3;1
Sud;Campania;SA;E839;6;11
Nord Ovest;Lombardia;LO;E840;1;13
Nord Ovest;Lombardia;BS;E841;0;17,92
Nord Ovest;Liguria;SP;E842;2;0
Nord Ovest;Lombardia;CR;E843;2,25;16,25
Nord Est;Emilia-Romagna;BO;E844;14,5;112,19
Nord Est;Veneto;VR;E848;23,54;26,54
Nord Ovest;Lombardia;BS;E851;0;3,5
Nord Ovest;Lombardia;LO;E852;1;16
Nord Ovest;Piemonte;VB;E853;9,06;11,37
Isole;Sicilia;CT;E854;3;5,5
Isole;Sicilia;ME;E855;5;1
Nord Ovest;Lombardia;VA;E856;0;5,44
Nord Ovest;Lombardia;LC;E858;4,45;37,02
Sud;Calabria;CS;E859;2;0
Nord Ovest;Liguria;SV;E860;3;2
Nord Ovest;Lombardia;VA;E863;28,4;161,69
Nord Est;Veneto;VI;E864;5;174,86
Nord Ovest;Lombardia;BS;E865;4,83;4
Centro;Marche;AP;E868;1;10,67
Isole;Sicilia;ME;E869;0;0
Nord Ovest;Piemonte;AL;E870;0;0
Sud;Calabria;CS;E872;0;0
Sud;Calabria;RC;E873;0;0
Isole;Sardegna;NU;E874;2;1
Centro;Toscana;GR;E875;17;20,5
Isole;Sicilia;ME;E876;0;0
Isole;Sardegna;CA;E877;0;0
Sud;Calabria;CS;E878;0;4
Nord Ovest;Lombardia;LC;E879;17,89;83,46
Nord Ovest;Piemonte;NO;E880;0;1
Sud;Puglia;TA;E882;29,13;34,79
Nord Ovest;Lombardia;BS;E883;6;159,45
Nord Ovest;Lombardia;BS;E884;8;109,4
Sud;Puglia;FG;E885;58,61;196,44
Nord Ovest;Piemonte;CN;E887;1;3
Sud;Calabria;CS;E888;1;1
Nord Est;Friuli- Venezia Giulia;PN;E889;9;76,17
Sud;Campania;AV;E891;3;6
Sud;Abruzzo;PE;E892;5;30,5
Nord Est;Veneto;TV;E893;3;22,5
Nord Ovest;Piemonte;CN;E894;4;30,5
Nord Ovest;Lombardia;SO;E896;3;0
Nord Ovest;Lombardia;MN;E897;205,97;632,55
Nord Est;Friuli- Venezia Giulia;UD;E899;11;38,55
Centro;Lazio;RM;E900;12;28,5
Nord Ovest;Lombardia;BG;E901;6;73,5
Isole;Sardegna;SS;E902;0;0
Isole;Sardegna;CA;E903;0;14,5
Nord Est;Emilia-Romagna;MO;E904;13,73;158,45
Nord Est;Emilia-Romagna;MO;E905;12,33;53,83
Sud;Campania;NA;E906;18;118,02
Nord Ovest;Piemonte;NO;E907;1,5;7,5
Centro;Lazio;RM;E908;2;1
Nord Est;Friuli- Venezia Giulia;UD;E910;2;19
Nord Est;Veneto;VR;E911;2,47;9,09
Nord Est;Veneto;VI;E912;8;75,01
Sud;Calabria;CS;E914;1;1
Sud;Calabria;CS;E915;0;2
Nord Ovest;Piemonte;AT;E917;2;3
Sud;Basilicata;PZ;E919;5,25;4
Nord Ovest;Lombardia;MI;E921;11;59,5
Nord Ovest;Lombardia;MN;E922;1;35,92
Sud;Calabria;CZ;E923;0;0
Centro;Lazio;RM;E924;5;13,6
Sud;Calabria;CZ;E925;2;2
Centro;Lazio;RI;E927;1;0
Nord Ovest;Lombardia;BS;E928;2,09;11,67
Nord Ovest;Lombardia;VA;E929;1;35,5
Centro;Toscana;LI;E930;10,18;8
Centro;Toscana;LI;E931;2,5;6,9
Sud;Campania;CE;E932;14,8;63,18
Centro;Toscana;AR;E933;0;20
Nord Ovest;Lombardia;PV;E934;0;15
Nord Est;Veneto;VE;E936;9,93;299,11
Nord Ovest;Piemonte;CN;E939;7;34,75
Nord Est;Veneto;TV;E940;12,21;61
Nord Ovest;Piemonte;TO;E941;1;4
Nord Ovest;Piemonte;AT;E944;0;2
Nord Ovest;Piemonte;CN;E945;2;7
Sud;Puglia;FG;E946;16;42
Nord Ovest;Lombardia;LC;E947;2;12
Nord Ovest;Lombardia;MN;E949;0;0,5
Nord Ovest;Lombardia;CO;E951;37,33;253,96
Isole;Sicilia;CL;E953;1;0
Sud;Campania;NA;E954;10;24
Sud;Campania;NA;E955;17,83;60,95
Sud;Calabria;RC;E956;3,5;2,5
Isole;Sicilia;PA;E957;1;2
Centro;Lazio;RM;E958;110,61;516,4
Centro;Toscana;PT;E960;3,75;13
Nord Ovest;Lombardia;BS;E961;1;2
Nord Ovest;Lombardia;MN;E962;5;59,79
Nord Ovest;Piemonte;CN;E963;1;0
Nord Ovest;Lombardia;VA;E965;15;76,06
Nord Ovest;Lombardia;BS;E967;2;33
Sud;Calabria;RC;E968;0;1
Nord Est;Veneto;VI;E970;35,5;111,01
Centro;Toscana;FI;E971;4,5;10,67
Isole;Sardegna;OR;E972;1,99;2,99
Nord Ovest;Piemonte;CN;E973;0;2
Isole;Sicilia;TP;E974;41,24;155,17
Centro;Umbria;PG;E975;13,17;70,05
Sud;Basilicata;PZ;E976;3;1,75
Sud;Basilicata;PZ;E977;9,17;19
Centro;Lazio;VT;E978;9;6
Sud;Puglia;LE;E979;0,94;9
Nord Est;Veneto;VE;E980;4,58;210,56
Nord Est;Friuli- Venezia Giulia;UD;E982;9,26;65,65
Nord Ovest;Lombardia;CR;E983;2,75;31,17
Sud;Puglia;LE;E984;0;0
Sud;Puglia;TA;E986;45,67;70,67
Nord Ovest;Lombardia;BG;E987;4,5;106,92
Nord Ovest;Piemonte;CN;E988;0;5,5
Sud;Abruzzo;TE;E989;36,54;178,28
Sud;Calabria;CZ;E991;0;0
Isole;Sardegna;SS;E992;0;4
Sud;Calabria;RC;E993;0;0
Nord Ovest;Lombardia;LO;E994;1;24
Sud;Puglia;TA;E995;5,5;4,5
Sud;Campania;AV;E997;0;2
Sud;Campania;CE;E998;3;0
Nord Ovest;Lombardia;PV;E999;5;16
Sud;Calabria;CS;F001;1;1
Nord Ovest;Lombardia;VA;F002;1;2,75
Nord Ovest;Lombardia;MI;F003;19;94,16
Isole;Sicilia;CT;F004;13,17;142,75
Isole;Sicilia;CT;F005;4;70,4
Sud;Basilicata;PZ;F006;2;0
Nord Ovest;Lombardia;VA;F007;0;0
Nord Est;Veneto;TV;F009;4,75;17,5
Nord Ovest;Piemonte;VB;F010;0;5
Nord Est;Veneto;PD;F011;8,25;121,52
Nord Est;Veneto;TV;F012;10;83,13
Nord Est;Veneto;PD;F013;0,5;13,5
Nord Ovest;Piemonte;AL;F015;0;4
Nord Est;Emilia-Romagna;FE;F016;0,17;20,25
Nord Ovest;Lombardia;CO;F017;3;16,77
Nord Ovest;Liguria;GE;F020;10,33;10,58
Centro;Marche;AP;F021;0;0
Sud;Abruzzo;AQ;F022;0;2
Centro;Toscana;MS;F023;88,87;175,65
Centro;Umbria;PG;F024;9;8
Centro;Toscana;PT;F025;6;32,22
Sud;Puglia;TA;F027;58,78;72,4
Nord Ovest;Lombardia;LO;F028;3;42,01
Nord Est;Emilia-Romagna;RA;F029;19,33;63,7
Sud;Campania;NA;F030;14,33;14,33
Centro;Toscana;GR;F032;22,5;42,94
Nord Est;Veneto;PD;F033;1;32,2
Centro;Toscana;LU;F035;26,42;35,33
Nord Ovest;Piemonte;BI;F037;1;3
Nord Ovest;Piemonte;TO;F041;0;0
Nord Ovest;Piemonte;BI;F042;8,67;9
Sud;Campania;CE;F043;1;3
Centro;Marche;AP;F044;4;9
Nord Ovest;Liguria;SV;F046;0;0
Nord Ovest;Piemonte;NO;F047;3;14
Nord Ovest;Piemonte;VB;F048;0;0
Isole;Sardegna;OR;F050;0;1
Centro;Marche;MC;F051;6;46,16
Sud;Basilicata;MT;F052;70,87;287
Nord Ovest;Piemonte;TO;F053;3;26
Sud;Puglia;LE;F054;5,34;13
Sud;Molise;CB;F055;0;2
Nord Ovest;Piemonte;TO;F058;3;3,33
Sud;Puglia;FG;F059;4,33;20
Isole;Sicilia;TP;F061;4,77;37,1
Nord Ovest;Lombardia;BS;F063;8;139,1
Centro;Lazio;RM;F064;6,84;6,5
Isole;Sicilia;CL;F065;3,5;13
Isole;Sicilia;ME;F066;4,83;0
Nord Ovest;Piemonte;TO;F067;7,11;34,77
Nord Ovest;Lombardia;SO;F070;2;4,3
Isole;Sardegna;NU;F073;0;0
Nord Ovest;Piemonte;TO;F074;1;5
Nord Ovest;Lombardia;MI;F078;41,36;289,63
Nord Ovest;Lombardia;PV;F080;7;53,62
Nord Est;Emilia-Romagna;PR;F082;19;91,9
Nord Est;Emilia-Romagna;BO;F083;22,1;145,77
Nord Ovest;Lombardia;MI;F084;16;151
Nord Ovest;Lombardia;BG;F085;6,5;16,5
Nord Ovest;Lombardia;MN;F086;1,5;47
Nord Est;Emilia-Romagna;MO;F087;9;114,29
Nord Est;Veneto;TV;F088;5;17
Nord Est;Friuli- Venezia Giulia;PN;F089;3;5
Nord Est;Veneto;PD;F092;2;9
Nord Ovest;Piemonte;NO;F093;8;36,5
Nord Est;Veneto;RO;F095;0,5;5,25
Nord Ovest;Piemonte;AL;F096;1;4,33
Nord Est;Emilia-Romagna;FO;F097;7,25;69,84
Nord Ovest;Liguria;GE;F098;13;10,5
Nord Ovest;Lombardia;MI;F100;42,53;170,08
Sud;Puglia;LE;F101;3;11,5
Nord Ovest;Lombardia;LO;F102;0;2
Sud;Basilicata;PZ;F104;27;50,39
Sud;Calabria;RC;F105;0;1
Sud;Calabria;RC;F106;1;0
Isole;Sicilia;SR;F107;3,67;40
Sud;Calabria;KR;F108;11;4
Sud;Puglia;LE;F109;0;5
Sud;Campania;AV;F110;0;0
Sud;Campania;NA;F111;9;77
Sud;Calabria;RC;F112;1;4,88
Sud;Campania;BN;F113;0;1
Nord Ovest;Piemonte;CN;F114;3;2
Nord Ovest;Lombardia;SO;F115;2;0
Nord Est;Veneto;TV;F116;18,3;117,41
Sud;Puglia;LE;F117;1;1
Nord Ovest;Lombardia;MI;F119;42;185,75
Nord Ovest;Lombardia;CO;F120;6,8;34
Nord Ovest;Lombardia;PV;F122;1;5
Nord Ovest;Liguria;IM;F123;1;0
Sud;Calabria;CS;F125;8;7,5
Isole;Sicilia;AG;F126;17,67;9,88
Centro;Lazio;RM;F127;40,1;134,62
Nord Est;Veneto;VE;F130;7;33,5
Nord Ovest;Piemonte;AL;F131;0;0
Nord Ovest;Lombardia;LC;F133;29,03;123,54
Nord Ovest;Lombardia;VA;F134;0;11
Centro;Marche;PS;F135;1,5;6
Centro;Marche;PS;F136;1;2,67
Nord Est;Emilia-Romagna;RN;F137;4;23
Sud;Campania;SA;F138;26,18;47
Nord Est;Emilia-Romagna;FO;F139;6;41
Nord Ovest;Piemonte;TO;F140;1;13,5
Sud;Campania;AV;F141;9,11;40
Nord Est;Friuli- Venezia Giulia;UD;F144;1;5,5
Centro;Marche;AN;F145;2;7
Nord Ovest;Piemonte;VB;F146;7;8,5
Isole;Sicilia;ME;F147;1;1
Nord Est;Veneto;PD;F148;4,5;11,5
Nord Ovest;Lombardia;LO;F149;0;26
Nord Ovest;Lombardia;CO;F151;7,75;31,75
Sud;Puglia;BR;F152;10,46;65,75
Nord Ovest;Lombardia;SO;F153;11;1
Nord Ovest;Lombardia;VA;F154;1;14
Nord Ovest;Lombardia;MI;F155;1,67;51,67
Nord Est;Emilia-Romagna;FE;F156;2,33;25,13
Sud;Calabria;KR;F157;7;7,5
Isole;Sicilia;ME;F158;219,29;393,72
Nord Est;Veneto;PD;F161;6;122,74
Sud;Campania;NA;F162;8,83;19,45
Nord Ovest;Lombardia;MI;F165;1,67;30,62
Nord Ovest;Piemonte;BI;F167;1,5;1
Nord Ovest;Lombardia;PV;F170;0;4,1
Nord Ovest;Lombardia;PV;F171;0;2
Nord Est;Veneto;VR;F172;3;12,5
Nord Ovest;Liguria;GE;F173;2;7
Nord Ovest;Lombardia;PV;F175;3;6
Nord Ovest;Piemonte;TO;F182;4;5,5
Isole;Sicilia;PA;F184;6;2
Nord Ovest;Lombardia;BG;F186;0;0
Nord Ovest;Piemonte;NO;F188;2;9
Nord Ovest;Piemonte;BI;F189;2;1
Nord Est;Veneto;TV;F190;3;13,33
Nord Ovest;Piemonte;NO;F191;0,5;2
Nord Ovest;Piemonte;VB;F192;3;2,75
Centro;Lazio;RI;F193;0;1
Sud;Puglia;LE;F194;3;2
Sud;Abruzzo;CH;F196;1;5
Sud;Calabria;CZ;F200;1;0
Sud;Basilicata;MT;F201;2;1
Nord Ovest;Liguria;GE;F202;5,5;6,67
Sud;Campania;CE;F203;1;3
Nord Ovest;Lombardia;MI;F205;5580,76;10643,56
Isole;Sicilia;ME;F206;21,64;78,37
Sud;Calabria;VV;F207;1;3
Isole;Sardegna;OR;F208;0;0
Isole;Sicilia;CT;F209;3,5;10,42
Isole;Sicilia;ME;F210;0;0
Nord Ovest;Liguria;SV;F213;4;17
Isole;Sicilia;CT;F214;2;0
Nord Ovest;Lombardia;BS;F216;0;5,25
Isole;Sicilia;CT;F217;5,13;6
Nord Est;Veneto;VR;F218;7,02;42,31
Nord Est;Emilia-Romagna;BO;F219;17,62;97,32
Sud;Puglia;BA;F220;6,17;15,5
Sud;Puglia;LE;F221;0;3
Sud;Campania;SA;F223;4;0
Centro;Lazio;LT;F224;34,16;29,75
Centro;Toscana;LU;F225;1;3
Nord Ovest;Liguria;SV;F226;3;5
Nord Est;Veneto;VE;F229;24,22;343,89
Sud;Campania;AV;F230;2;5,33
Isole;Sicilia;CT;F231;1;4,92
Nord Ovest;Piemonte;AL;F232;0;3
Sud;Molise;CB;F233;2,33;4
Nord Ovest;Lombardia;PV;F238;1;31,67
Sud;Molise;IS;F239;1;1
Nord Est;Emilia-Romagna;MO;F240;43,34;265,93
Nord Est;Veneto;VE;F241;21;269,85
Isole;Sicilia;ME;F242;3;0
Nord Ovest;Lombardia;BG;F243;0;15,5
Nord Est;Emilia-Romagna;RN;F244;28,67;183,31
Isole;Sicilia;PA;F246;10,91;6
Nord Ovest;Lombardia;MI;F247;9;63,2
Nord Ovest;Lombardia;LC;F248;33,36;98,75
Sud;Basilicata;PZ;F249;1;0
Isole;Sicilia;CT;F250;24,5;135,8
Isole;Sicilia;ME;F251;2;11,99
Nord Ovest;Piemonte;AT;F254;1;3
Nord Ovest;Liguria;GE;F256;1,75;4
Nord Est;Emilia-Romagna;MO;F257;516,46;1909,75
Isole;Sicilia;RG;F258;46,87;169,13
Nord Est;Emilia-Romagna;FO;F259;9;17,1
Nord Ovest;Lombardia;LO;F260;6,48;66,64
Isole;Sardegna;NU;F261;1;0
Sud;Puglia;BA;F262;31,28;107,45
Nord Ovest;Lombardia;LC;F265;2;20
Nord Est;Friuli- Venezia Giulia;UD;F266;1;0,5
Nord Ovest;Lombardia;MN;F267;0;19,5
Centro;Marche;MC;F268;2;5
Nord Est;Veneto;TV;F269;31,18;430,19
Isole;Sardegna;OR;F270;0;0
Isole;Sardegna;OR;F271;0;0
Isole;Sardegna;OR;F272;1;1
Sud;Campania;BN;F274;0,5;2
Nord Est;Friuli- Venezia Giulia;UD;F275;0;3,5
Nord Ovest;Lombardia;BG;F276;0,5;1,5
Isole;Sicilia;ME;F277;2;1
Sud;Campania;SA;F278;2;0
Nord Ovest;Piemonte;CN;F279;1;0
Sud;Puglia;BA;F280;26,72;44,88
Nord Ovest;Piemonte;AL;F281;3;11
Centro;Toscana;LU;F283;5;0
Sud;Puglia;BA;F284;102,03;268,33
Sud;Campania;BN;F287;0,5;1
Nord Est;Emilia-Romagna;BO;F288;31,08;175,95
Nord Ovest;Liguria;IM;F290;8;0
Nord Ovest;Piemonte;AL;F293;0;1
Sud;Molise;CB;F294;0;0
Sud;Basilicata;PZ;F295;3,5;3
Nord Ovest;Piemonte;VC;F297;0;1
Isole;Sicilia;AG;F299;7,33;11
Sud;Calabria;RC;F301;1;2
Nord Ovest;Lombardia;LC;F304;4,25;19,25
Nord Ovest;Lombardia;CO;F305;10;11,45
Nord Ovest;Piemonte;AT;F308;1;0
Nord Ovest;Piemonte;CN;F309;1;0
Centro;Marche;PS;F310;3;10
Nord Ovest;Piemonte;AT;F311;2;0
Nord Ovest;Piemonte;CN;F312;1;1
Nord Ovest;Piemonte;AL;F313;1,59;3
Nord Ovest;Piemonte;TO;F315;0;5
Nord Ovest;Piemonte;AT;F316;6;5
Nord Ovest;Piemonte;NO;F317;1,5;11,5
Nord Ovest;Piemonte;TO;F318;4;3
Centro;Lazio;RI;F319;5;4,39
Nord Ovest;Piemonte;AL;F320;0;1
Sud;Molise;CB;F322;1;0
Nord Ovest;Piemonte;AT;F323;0;6,17
Sud;Calabria;RC;F324;6;2
Nord Ovest;Piemonte;AT;F325;1;1
Nord Ovest;Piemonte;CN;F326;5;5
Nord Ovest;Piemonte;TO;F327;0;4,75
Nord Ovest;Lombardia;BG;F328;0;8
Nord Ovest;Piemonte;CN;F329;0;2
Nord Ovest;Piemonte;CN;F330;0;7,5
Nord Est;Veneto;TV;F332;5;47
Isole;Sardegna;CA;F333;0;1
Nord Ovest;Piemonte;TO;F335;92,44;437,91
Nord Ovest;Piemonte;AT;F336;4,25;9,87
Nord Ovest;Piemonte;AL;F337;0;3
Nord Ovest;Piemonte;CN;F338;4;3
Nord Est;Emilia-Romagna;PR;F340;3;8
Nord Ovest;Piemonte;VC;F342;0;7,5
Nord Ovest;Piemonte;AT;F343;0;1,13
Nord Est;Emilia-Romagna;RN;F346;1;5
Centro;Marche;PS;F347;0;9
Centro;Marche;PS;F348;17,5;98,01
Nord Ovest;Piemonte;CN;F351;61,75;165,57
Sud;Campania;CE;F352;12,17;22
Nord Ovest;Liguria;GE;F354;6;38,5
Nord Ovest;Piemonte;CN;F355;0;2
Nord Est;Emilia-Romagna;MO;F357;17,42;84,25
Nord Ovest;Piemonte;CN;F358;4,06;9
Isole;Sicilia;ME;F359;2;1
Nord Est;Veneto;TV;F360;1;14,67
Nord Ovest;Piemonte;AT;F361;0;1
Nord Est;Emilia-Romagna;BO;F363;8,99;29,89
Sud;Calabria;VV;F364;0;0
Nord Ovest;Piemonte;AL;F365;1;3
Nord Ovest;Valle d'Aosta;AO;F367;9;5
Isole;Sicilia;ME;F368;0;1
Nord Ovest;Piemonte;BI;F369;10;22,17
Sud;Calabria;CS;F370;0;2
Nord Ovest;Lombardia;CO;F372;2;18,45
Nord Ovest;Lombardia;BS;F373;4,75;68
Nord Ovest;Piemonte;AL;F374;0;2
Nord Ovest;Lombardia;BS;F375;0,33;7
Sud;Puglia;BA;F376;40,14;223,39
Isole;Sicilia;PA;F377;43,43;26,1
Centro;Marche;AP;F379;0;0,5
Centro;Marche;AP;F380;6;15,5
Centro;Marche;AN;F381;2;26,9
Nord Est;Veneto;PD;F382;13,83;128,58
Isole;Sardegna;CA;F383;11,33;49
Centro;Toscana;PT;F384;8,17;86,11
Nord Ovest;Piemonte;CN;F385;7;25
Nord Ovest;Piemonte;AT;F386;0,5;1
Nord Ovest;Piemonte;AL;F387;0;0
Nord Ovest;Piemonte;AT;F390;1;3
Sud;Molise;CB;F391;0;0
Nord Ovest;Lombardia;SO;F393;10,5;0
Nord Est;Veneto;PD;F394;14;59
Isole;Sicilia;ME;F395;2;1
Sud;Campania;AV;F397;0;0
Centro;Toscana;FI;F398;5,6;19,5
Sud;Basilicata;MT;F399;15,55;2
Isole;Sicilia;ME;F400;1;0
Centro;Marche;AN;F401;4;22,64
Nord Ovest;Piemonte;AL;F403;0;0
Nord Ovest;Piemonte;AL;F404;0;1
Nord Ovest;Piemonte;CN;F405;5;9,5
Nord Ovest;Piemonte;TO;F407;2,66;7
Nord Ovest;Piemonte;CN;F408;0;6,5
Nord Ovest;Piemonte;AT;F409;2;3
Centro;Toscana;PT;F410;5,5;40,5
Nord Ovest;Piemonte;TO;F411;0;4
Isole;Sicilia;AG;F414;2,67;0
Centro;Marche;AP;F415;3;2
Sud;Calabria;CS;F416;22;35
Nord Ovest;Lombardia;PV;F417;0;3
Centro;Lazio;VT;F419;13,38;27,5
Nord Ovest;Piemonte;TO;F420;6;22
Nord Ovest;Piemonte;TO;F422;8,52;25,22
Nord Ovest;Lombardia;LO;F423;2;34,15
Nord Ovest;Piemonte;CN;F424;0;1
Sud;Campania;SA;F426;4,94;2
Nord Ovest;Lombardia;CO;F427;5,5;72,51
Centro;Marche;AP;F428;0;4
Sud;Molise;IS;F429;3;1
Centro;Lazio;RI;F430;3;3
Sud;Calabria;CZ;F432;4;7
Sud;Abruzzo;CH;F433;0;0
Nord Ovest;Lombardia;CR;F434;1;15
Centro;Toscana;GR;F437;18,5;102,87
Nord Ovest;Lombardia;PV;F440;2;16
Sud;Abruzzo;PE;F441;1;4
Nord Est;Veneto;VI;F442;9;41,52
Nord Est;Veneto;TV;F443;44,61;361,58
Nord Ovest;Liguria;GE;F445;1;0
Centro;Lazio;RI;F446;0;0
Sud;Campania;AV;F448;1;4
Nord Ovest;Lombardia;PV;F449;1;3
Centro;Marche;PS;F450;0;11
Centro;Toscana;LU;F452;3;8
Centro;Marche;AN;F453;1;5
Centro;Marche;MC;F454;3;23,83
Nord Ovest;Piemonte;AL;F455;1;1,6
Centro;Umbria;PG;F456;2;7,5
Centro;Umbria;TR;F457;11,4;25,23
Centro;Toscana;PI;F458;13;5
Centro;Marche;MC;F460;0;0
Nord Est;Veneto;VR;F461;2,33;12
Centro;Umbria;TR;F462;3;3,25
Nord Est;Emilia-Romagna;RE;F463;32;129,17
Nord Est;Veneto;VI;F464;25,85;278,53
Nord Est;Veneto;VI;F465;1;25,17
Centro;Marche;PS;F467;1;3
Nord Ovest;Piemonte;AT;F468;0;15
Nord Ovest;Piemonte;AL;F469;0;1
Nord Ovest;Lombardia;BS;F471;26,18;271,35
Nord Est;Emilia-Romagna;PR;F473;8;107,57
Sud;Molise;CB;F475;0;1,75
Centro;Lazio;RM;F477;10;49,5
Centro;Marche;PS;F478;3;4
Sud;Campania;SA;F479;3;2,4
Sud;Campania;SA;F480;9,5;71
Sud;Campania;SA;F481;15,5;26,75
Centro;Marche;MC;F482;3,5;30,67
Nord Ovest;Piemonte;VB;F483;9;4,5
Nord Est;Emilia-Romagna;MO;F484;1;10,84
Nord Est;Veneto;VI;F486;6,5;20
Centro;Marche;AP;F487;0;0,5
Sud;Campania;NA;F488;7;1
Isole;Sicilia;CL;F489;2;1
Sud;Campania;AV;F491;0;4
Centro;Umbria;PG;F492;2;10,72
Centro;Marche;AP;F493;0;0
Sud;Campania;BN;F494;2;0
Sud;Molise;CB;F495;2;4,11
Centro;Marche;MC;F496;0;6,5
Centro;Marche;PS;F497;0;4,83
Sud;Abruzzo;CH;F498;0;0
Centro;Lazio;VT;F499;20,25;19,75
Sud;Abruzzo;TE;F500;0;2,5
Centro;Marche;AP;F501;1;4
Nord Est;Emilia-Romagna;RN;F502;1;16,72
Nord Est;Emilia-Romagna;MO;F503;9;14,71
Centro;Lazio;RM;F504;0;1
Sud;Campania;AV;F506;11;52
Sud;Campania;SA;F507;0;0
Nord Est;Veneto;VR;F508;1;45,75
Centro;Marche;AP;F509;2;5,5
Centro;Umbria;TR;F510;4;2
Sud;Campania;AV;F511;1,5;2
Sud;Campania;AV;F512;3,5;2,5
Centro;Umbria;TR;F513;2;6
Nord Est;Veneto;VI;F514;0;21
Nord Est;Veneto;VI;F515;2;9
Centro;Marche;AP;F516;0;2
Centro;Marche;AP;F517;2;2
Nord Ovest;Piemonte;AL;F518;0;1
Sud;Calabria;CS;F519;2;2
Centro;Marche;AP;F520;2,17;15
Centro;Marche;AP;F522;6;35,5
Nord Est;Emilia-Romagna;RN;F523;0;2
Centro;Marche;PS;F524;1;0
Nord Ovest;Lombardia;VA;F526;3;17,67
Nord Ovest;Piemonte;AT;F527;3,5;3
Nord Ovest;Liguria;IM;F528;3;1
Nord Est;Veneto;PD;F529;6,5;105,14
Sud;Puglia;TA;F531;2,04;6
Nord Ovest;Lombardia;BS;F532;9,5;5
Centro;Marche;PS;F533;5;62,5
Centro;Lazio;RM;F534;2,5;3
Sud;Abruzzo;CH;F535;0;0
Centro;Marche;AP;F536;0;0
Sud;Calabria;VV;F537;22;56,98
Sud;Puglia;FG;F538;2;0
Centro;Umbria;PG;F540;1;0
Centro;Lazio;RI;F541;7;4
Isole;Sardegna;SS;F542;0;0
Centro;Umbria;TR;F543;6;7,5
Isole;Sicilia;PA;F544;2;1
Centro;Lazio;RM;F545;8;2,5
Sud;Campania;AV;F546;6,17;13,5
Nord Ovest;Lombardia;BG;F547;0,75;30,63
Sud;Molise;CB;F548;1;0
Centro;Marche;AP;F549;0;1
Nord Ovest;Piemonte;CN;F550;0;3
Centro;Toscana;FI;F551;19;153,08
Centro;Marche;MC;F552;4,65;10,27
Isole;Sicilia;PA;F553;2,76;0
Nord Ovest;Piemonte;AT;F556;2;4
Sud;Campania;BN;F557;1;0
Nord Ovest;Piemonte;CN;F558;0;2
Sud;Campania;AV;F559;3;2
Centro;Marche;AN;F560;14,5;77,67
Nord Ovest;Lombardia;LC;F561;2;8
Nord Ovest;Piemonte;AL;F562;0;1
