AREA;Regione;prov;2019_CodCom;NTN_2019_Box;NTN_2019_Depositi_Pert
Nord Est;Emilia-Romagna;MO;F257;2086,74;494,9
Isole;Sicilia;RG;F258;198,65;53,48
Nord Est;Emilia-Romagna;FO;F259;13,13;6,94
Nord Ovest;Lombardia;LO;F260;56,34;4
Isole;Sardegna;NU;F261;0;4
Sud;Puglia;BA;F262;123,53;33,51
Nord Ovest;Lombardia;LC;F265;23,4;1,8
Nord Est;Friuli- Venezia Giulia;UD;F266;3,33;1,17
Nord Ovest;Lombardia;MN;F267;30,97;4
Centro;Marche;MC;F268;13,5;3
Nord Est;Veneto;TV;F269;426,73;35,5
Isole;Sardegna;OR;F270;0;0
Isole;Sardegna;OR;F271;0;0
Isole;Sardegna;OR;F272;1;2
Sud;Campania;BN;F274;0,5;4
Nord Est;Friuli- Venezia Giulia;UD;F275;7;0
Nord Ovest;Lombardia;BG;F276;8;1,07
Isole;Sicilia;ME;F277;0;1
Sud;Campania;SA;F278;0;0
Nord Ovest;Piemonte;CN;F279;4;1
Sud;Puglia;BA;F280;55,75;30,74
Nord Ovest;Piemonte;AL;F281;9;2
Centro;Toscana;LU;F283;0;3
Sud;Puglia;BA;F284;202,62;105,41
Sud;Campania;BN;F287;0;3
Nord Est;Emilia-Romagna;BO;F288;137,02;12,94
Nord Ovest;Liguria;IM;F290;0;5
Nord Ovest;Piemonte;AL;F293;0,5;0
Sud;Molise;CB;F294;1;0
Sud;Basilicata;PZ;F295;2;8,5
Nord Ovest;Piemonte;VC;F297;3;0
Isole;Sicilia;AG;F299;12,8;12,34
Sud;Calabria;RC;F301;0;0
Nord Ovest;Lombardia;LC;F304;20,58;4,5
Nord Ovest;Lombardia;CO;F305;9,14;6,87
Nord Ovest;Piemonte;AT;F308;0;0
Nord Ovest;Piemonte;CN;F309;4;2
Centro;Marche;PS;F310;7;1
Nord Ovest;Piemonte;AT;F311;0;0
Nord Ovest;Piemonte;CN;F312;1;1
Nord Ovest;Piemonte;AL;F313;2,65;0
Nord Ovest;Piemonte;TO;F315;2;0
Nord Ovest;Piemonte;AT;F316;7;3
Nord Ovest;Piemonte;NO;F317;11;2
Nord Ovest;Piemonte;TO;F318;3;0
Centro;Lazio;RI;F319;3,5;0,5
Nord Ovest;Piemonte;AL;F320;2,5;0
Sud;Molise;CB;F322;3;0
Nord Ovest;Piemonte;AT;F323;0;0
Sud;Calabria;RC;F324;1;3
Nord Ovest;Piemonte;AT;F325;1;0
Nord Ovest;Piemonte;CN;F326;7,5;1
Nord Ovest;Piemonte;TO;F327;3;0
Nord Ovest;Lombardia;BG;F328;10,67;1,5
Nord Ovest;Piemonte;CN;F329;2;0
Nord Ovest;Piemonte;CN;F330;6,42;0
Nord Est;Veneto;TV;F332;46,51;1
Isole;Sardegna;CA;F333;3;1
Nord Ovest;Piemonte;TO;F335;476,37;52,92
Nord Ovest;Piemonte;AT;F336;28,75;4,25
Nord Ovest;Piemonte;AL;F337;0;0
Nord Ovest;Piemonte;CN;F338;4;0
Nord Est;Emilia-Romagna;PR;F340;2;1
Nord Ovest;Piemonte;VC;F342;12,5;4,5
Nord Ovest;Piemonte;AT;F343;5;0
Nord Est;Emilia-Romagna;RN;F346;4;1
Centro;Marche;PS;F347;5,67;4,66
Centro;Marche;PS;F348;98,17;13,6
Nord Ovest;Piemonte;CN;F351;168,71;44,06
Sud;Campania;CE;F352;42;15,33
Nord Ovest;Liguria;GE;F354;51,25;8,22
Nord Ovest;Piemonte;CN;F355;0;0
Nord Est;Emilia-Romagna;MO;F357;80,86;15,06
Nord Ovest;Piemonte;CN;F358;11;4
Isole;Sicilia;ME;F359;0;9,13
Nord Est;Veneto;TV;F360;11,67;3,67
Nord Ovest;Piemonte;AT;F361;1;0,5
Nord Est;Emilia-Romagna;BO;F363;30,75;8,69
Sud;Calabria;VV;F364;0;0
Nord Ovest;Piemonte;AL;F365;0;2
Nord Ovest;Valle d'Aosta;AO;F367;4,66;9
Isole;Sicilia;ME;F368;1;2
Nord Ovest;Piemonte;BI;F369;18,75;9
Sud;Calabria;CS;F370;0;2
Nord Ovest;Lombardia;CO;F372;12,5;1
Nord Ovest;Lombardia;BS;F373;68,5;7,58
Nord Ovest;Piemonte;AL;F374;2;1
Nord Ovest;Lombardia;BS;F375;8;2
Sud;Puglia;BA;F376;282,99;55,74
Isole;Sicilia;PA;F377;23,5;42,35
Centro;Marche;AP;F379;0;1
Centro;Marche;AP;F380;20,08;1
Centro;Marche;AN;F381;21,83;3
Nord Est;Veneto;PD;F382;172,59;14,35
Isole;Sardegna;CA;F383;55;8,75
Centro;Toscana;PT;F384;111,01;7,17
Nord Ovest;Piemonte;CN;F385;19;2
Nord Ovest;Piemonte;AT;F386;1;0
Nord Ovest;Piemonte;AL;F387;0;2
Nord Ovest;Piemonte;AT;F390;5;2
Sud;Molise;CB;F391;2;2
Nord Ovest;Lombardia;SO;F393;11,22;8,44
Nord Est;Veneto;PD;F394;79,82;12
Isole;Sicilia;ME;F395;0;2
Sud;Campania;AV;F397;0;0
Centro;Toscana;FI;F398;23,73;11
Sud;Basilicata;MT;F399;1,25;8,5
Isole;Sicilia;ME;F400;2;4
Centro;Marche;AN;F401;29,5;5
Nord Ovest;Piemonte;AL;F403;0;1
Nord Ovest;Piemonte;AL;F404;1;0
Nord Ovest;Piemonte;CN;F405;9;5
Nord Ovest;Piemonte;TO;F407;3;0
Nord Ovest;Piemonte;CN;F408;1;0
Nord Ovest;Piemonte;AT;F409;1;0
Centro;Toscana;PT;F410;67,52;6
Nord Ovest;Piemonte;TO;F411;14;2
Isole;Sicilia;AG;F414;1;0
Centro;Marche;AP;F415;2,83;3,67
Sud;Calabria;CS;F416;38;43,6
Nord Ovest;Lombardia;PV;F417;3;1
Centro;Lazio;VT;F419;28,25;23,36
Nord Ovest;Piemonte;TO;F420;18;5
Nord Ovest;Piemonte;TO;F422;33,5;5
Nord Ovest;Lombardia;LO;F423;18,3;1
Nord Ovest;Piemonte;CN;F424;2,67;2
Sud;Campania;SA;F426;2;4
Nord Ovest;Lombardia;CO;F427;57,5;7,67
Centro;Marche;AP;F428;2,5;0
Sud;Molise;IS;F429;1;1
Centro;Lazio;RI;F430;0;1
Sud;Calabria;CZ;F432;7;4
Sud;Abruzzo;CH;F433;1;0
Nord Ovest;Lombardia;CR;F434;15,11;0
Centro;Toscana;GR;F437;87,5;23,49
Nord Ovest;Lombardia;PV;F440;4,1;2
Sud;Abruzzo;PE;F441;1;2
Nord Est;Veneto;VI;F442;53,07;2
Nord Est;Veneto;TV;F443;331,87;31,99
Nord Ovest;Liguria;GE;F445;0;1
Centro;Lazio;RI;F446;0;3
Sud;Campania;AV;F448;3;0,22
Nord Ovest;Lombardia;PV;F449;2,33;0
Centro;Marche;PS;F450;11;0
Centro;Toscana;LU;F452;10,25;2,5
Centro;Marche;AN;F453;4,33;0,33
Centro;Marche;MC;F454;24;4,5
Nord Ovest;Piemonte;AL;F455;0;0
Centro;Umbria;PG;F456;8;1,5
Centro;Umbria;TR;F457;11,5;3
Centro;Toscana;PI;F458;6,5;9,91
Centro;Marche;MC;F460;0;0
Nord Est;Veneto;VR;F461;22,15;2
Centro;Umbria;TR;F462;8;4
Nord Est;Emilia-Romagna;RE;F463;75,29;5
Nord Est;Veneto;VI;F464;237,21;16,13
Nord Est;Veneto;VI;F465;24,9;7,8
Centro;Marche;PS;F467;0;2
Nord Ovest;Piemonte;AT;F468;4;1
Nord Ovest;Piemonte;AL;F469;1;0
Nord Ovest;Lombardia;BS;F471;276,85;12
Nord Est;Emilia-Romagna;PR;F473;96,67;7
Centro;Marche;PS;F474;7;0
Sud;Molise;CB;F475;3;1,17
Centro;Lazio;RM;F477;50,66;14,5
Centro;Marche;PS;F478;0,75;1
Sud;Campania;SA;F479;7,25;0
Sud;Campania;SA;F480;74;15,5
Sud;Campania;SA;F481;18,17;10,67
Centro;Marche;MC;F482;49,71;5,67
Nord Ovest;Piemonte;VB;F483;2;4,5
Nord Est;Emilia-Romagna;MO;F484;14,5;3
Nord Est;Veneto;VI;F486;10,5;1
Centro;Marche;AP;F487;1,08;0,75
Sud;Campania;NA;F488;5,5;10,21
Isole;Sicilia;CL;F489;2;4
Sud;Campania;AV;F491;5;1
Centro;Umbria;PG;F492;10,55;5
Centro;Marche;AP;F493;0;0
Sud;Campania;BN;F494;1;1
Sud;Molise;CB;F495;1;0
Centro;Marche;MC;F496;6,5;0
Centro;Marche;PS;F497;3,33;0
Sud;Abruzzo;CH;F498;0;1
Centro;Lazio;VT;F499;20,33;26
Sud;Abruzzo;TE;F500;1;1
Centro;Marche;AP;F501;2,67;1
Nord Est;Emilia-Romagna;RN;F502;16;0
Nord Est;Emilia-Romagna;MO;F503;13,5;12,44
Centro;Lazio;RM;F504;1;0
Sud;Campania;AV;F506;70,17;7
Sud;Campania;SA;F507;0;1
Nord Est;Veneto;VR;F508;79,83;6,5
Centro;Marche;AP;F509;4,5;1
Centro;Umbria;TR;F510;3;0
Sud;Campania;AV;F511;2;6
Sud;Campania;AV;F512;0;0
Centro;Umbria;TR;F513;5,67;2,67
Nord Est;Veneto;VI;F514;22,99;3
Nord Est;Veneto;VI;F515;11;0
Centro;Marche;AP;F516;1,75;1
Centro;Marche;AP;F517;1;0
Nord Ovest;Piemonte;AL;F518;0;0
Sud;Calabria;CS;F519;3,67;3
Centro;Marche;AP;F520;14;5,5
Centro;Marche;AP;F522;26;7,17
Nord Est;Emilia-Romagna;RN;F523;4,88;1,76
Centro;Marche;PS;F524;1,5;1
Nord Ovest;Lombardia;VA;F526;20;0
Nord Ovest;Piemonte;AT;F527;5;2,5
Nord Ovest;Liguria;IM;F528;0;0
Nord Est;Veneto;PD;F529;133,07;2
Sud;Puglia;TA;F531;15,5;4,78
Nord Ovest;Lombardia;BS;F532;5;1,89
Centro;Marche;PS;F533;35,17;4
Centro;Lazio;RM;F534;0;1
Sud;Abruzzo;CH;F535;0;1
Centro;Marche;AP;F536;1;1
Sud;Calabria;VV;F537;67,33;30,32
Sud;Puglia;FG;F538;4;1
Centro;Umbria;PG;F540;1;1
Centro;Lazio;RI;F541;1;5
Isole;Sardegna;SS;F542;0;0
Centro;Umbria;TR;F543;5,2;10,25
Isole;Sicilia;PA;F544;3;2
Centro;Lazio;RM;F545;4,5;6
Sud;Campania;AV;F546;25,87;12,87
Nord Ovest;Lombardia;BG;F547;31,5;6
Sud;Molise;CB;F548;0;1,89
Centro;Marche;AP;F549;1;0,11
Nord Ovest;Piemonte;CN;F550;1;0
Centro;Toscana;FI;F551;132,67;28,28
Centro;Marche;MC;F552;9,5;3
Isole;Sicilia;PA;F553;1;5
Nord Ovest;Piemonte;AT;F556;3;1
Sud;Campania;BN;F557;0;0
Nord Ovest;Piemonte;CN;F558;0;2
Sud;Campania;AV;F559;3;6,22
Centro;Marche;AN;F560;83,95;4,02
Nord Ovest;Lombardia;LC;F561;10;4,5
Nord Ovest;Piemonte;AL;F562;1;1
Sud;Puglia;TA;F563;9;5
Nord Ovest;Lombardia;CO;F564;0,67;2
Centro;Toscana;AR;F565;1;2
Sud;Campania;AV;F566;6;6
Centro;Marche;MC;F567;34,42;5,5
Sud;Basilicata;PZ;F568;1,86;0,5
Sud;Molise;CB;F569;2;1
Centro;Marche;AP;F570;0;0
Centro;Toscana;PO;F572;146,4;12,16
Sud;Basilicata;PZ;F573;1;1,5
Nord Est;Friuli- Venezia Giulia;UD;F574;1;1
Sud;Molise;CB;F576;18;6,17
Sud;Abruzzo;CH;F578;3;0
Centro;Lazio;RI;F579;1;0
Sud;Molise;IS;F580;0;0
Centro;Marche;AN;F581;3;1
Sud;Abruzzo;CH;F582;3,34;2
Sud;Abruzzo;TE;F585;145,83;47,36
Sud;Calabria;CZ;F586;12;4
Sud;Puglia;TA;F587;3,5;1
Centro;Marche;PS;F589;7;1
Centro;Lazio;RM;F590;44,17;11
Centro;Marche;AP;F591;116,67;12
Centro;Toscana;SI;F592;51,55;22,16
Centro;Toscana;AR;F594;1;1
Sud;Abruzzo;AQ;F595;5;5
Nord Est;Friuli- Venezia Giulia;PN;F596;18,5;6,25
Nord Est;Emilia-Romagna;BO;F597;93,81;5
Centro;Toscana;SI;F598;68,28;14,25
Centro;Marche;AP;F599;0;0
Centro;Marche;AN;F600;13;1
Sud;Molise;IS;F601;1;1
Centro;Lazio;VT;F603;7;3,5
Sud;Puglia;LE;F604;21,17;6,67
Centro;Toscana;SI;F605;66,5;7,75
Centro;Lazio;VT;F606;9;0,99
Sud;Calabria;VV;F607;1;3,01
Nord Ovest;Piemonte;CN;F608;7;0
Nord Ovest;Liguria;SP;F609;6;5,09
Isole;Sicilia;RG;F610;0;4
Centro;Lazio;RM;F611;414,27;144,95
Centro;Toscana;GR;F612;5;1
Centro;Marche;AP;F614;3;0
Centro;Lazio;LT;F616;0;2,14
Sud;Campania;SA;F618;0;1
Centro;Lazio;RI;F619;0;0
Centro;Lazio;FR;F620;3;4,5
Centro;Marche;MC;F621;25,33;10,48
Centro;Marche;MC;F622;1;0
Sud;Puglia;LE;F623;2;1
Sud;Campania;SA;F625;4,1;7
Centro;Marche;AP;F626;2;0
Nord Est;Emilia-Romagna;BO;F627;115,77;8,34
Centro;Toscana;AR;F628;28,17;3
Centro;Umbria;PG;F629;0;0
Sud;Puglia;FG;F631;29,5;18,25
Centro;Marche;MC;F632;83,98;30,83
Centro;Marche;AN;F634;52,85;7,24
Sud;Campania;BN;F636;19,63;14
Sud;Basilicata;MT;F637;12,17;12,67
Nord Ovest;Lombardia;PV;F638;0;1
Nord Ovest;Piemonte;VB;F639;0,66;6
Centro;Toscana;PI;F640;17,9;5,5
Nord Est;Emilia-Romagna;MO;F642;13,67;13,4
Nord Ovest;Lombardia;PV;F644;0;0
Sud;Abruzzo;PE;F646;479,27;75,2
Centro;Toscana;FI;F648;67,35;14,51
Nord Ovest;Piemonte;TO;F651;5,5;0
Centro;Marche;AP;F653;17;2
Nord Ovest;Piemonte;CN;F654;6;1
Isole;Sicilia;AG;F655;10;1
Centro;Toscana;AR;F656;169,33;26,25
Nord Ovest;Lombardia;LC;F657;42,5;7,5
Sud;Campania;AV;F660;0;0
Centro;Toscana;PI;F661;6,85;4
Nord Est;Veneto;VI;F662;22,75;1
Centro;Marche;AP;F664;2;0
Centro;Marche;AP;F665;0,44;0
Nord Ovest;Piemonte;CN;F666;1;0
Isole;Sardegna;SS;F667;0;2
Nord Est;Emilia-Romagna;FO;F668;10,24;1
Nord Ovest;Piemonte;CN;F669;7;0
Nord Ovest;Lombardia;PV;F670;0;0
Nord Est;Emilia-Romagna;PC;F671;27,67;7,66
Nord Ovest;Lombardia;BS;F672;30;2
Nord Ovest;Lombardia;LC;F674;53,8;5,3
Nord Est;Veneto;VI;F675;118,92;4
Centro;Toscana;SI;F676;10,2;2
Centro;Toscana;GR;F677;1;7,5
Centro;Toscana;MS;F679;28;8
Nord Ovest;Lombardia;BS;F680;40,83;1
Nord Ovest;Lombardia;CR;F681;12,07;1
Nord Ovest;Liguria;GE;F682;5;3,5
Centro;Umbria;PG;F685;5;1,67
Centro;Toscana;PI;F686;58,17;22,55
Centro;Lazio;RI;F687;5,83;10
Nord Ovest;Lombardia;CO;F688;13;2
Sud;Molise;CB;F689;0;2
Sud;Abruzzo;TE;F690;21;15,17
Centro;Lazio;RM;F692;1;3
Nord Est;Veneto;VI;F696;17;1
Centro;Marche;AP;F697;1;0
Isole;Sardegna;NU;F698;2;0
Nord Ovest;Lombardia;PV;F701;6;1
Nord Ovest;Lombardia;VA;F703;17,5;1
Nord Ovest;Lombardia;MI;F704;1611,86;325,77
Nord Ovest;Lombardia;MN;F705;41,39;5
Nord Est;Emilia-Romagna;BO;F706;50,3;8
Nord Ovest;Piemonte;AL;F707;7;1
Sud;Calabria;CS;F708;8;4
Nord Ovest;Piemonte;AT;F709;0;0
Nord Ovest;Lombardia;VA;F711;26,99;2,33
Nord Ovest;Lombardia;SO;F712;68,41;33,54
Nord Ovest;Piemonte;AL;F713;0;3
Nord Est;Emilia-Romagna;RN;F715;45,5;6
Sud;Puglia;LE;F716;10;3
Sud;Campania;BN;F717;1;1
Nord Est;Emilia-Romagna;BO;F718;33,33;0
Nord Ovest;Lombardia;BG;F720;17,5;3
Isole;Sardegna;SS;F721;0;0
Centro;Marche;AP;F722;0;0
Nord Ovest;Piemonte;CN;F723;37,5;12
Nord Est;Emilia-Romagna;PC;F724;4;1,5
Nord Est;Veneto;TV;F725;41;6
Nord Ovest;Valle d'Aosta;AO;F726;37,5;11,33
Isole;Sardegna;OR;F727;0;0
Nord Est;Veneto;TV;F729;3,72;1
Centro;Lazio;RM;F730;3;5
Sud;Campania;SA;F731;0;0
Sud;Abruzzo;AQ;F732;1;4,33
Nord Ovest;Piemonte;TO;F733;7,2;0
Centro;Lazio;RM;F734;31,5;9
Sud;Calabria;CS;F735;1;7
Nord Ovest;Lombardia;VA;F736;27,5;1,02
Nord Ovest;Piemonte;AL;F737;0;0
Nord Ovest;Lombardia;BG;F738;29,89;1
Nord Ovest;Lombardia;PV;F739;4;1
Centro;Lazio;FR;F740;5;6,08
Nord Ovest;Piemonte;CN;F743;2;3,5
Sud;Campania;AV;F744;0,52;0,13
Centro;Marche;AN;F745;7,17;0
Centro;Lazio;RI;F746;0;0
Sud;Abruzzo;TE;F747;6,5;4
Sud;Molise;CB;F748;1;1,17
Centro;Marche;MC;F749;31,5;2
Nord Est;Friuli- Venezia Giulia;PN;F750;16,67;2,33
Nord Ovest;Piemonte;AL;F751;1;0
Nord Ovest;Lombardia;PV;F754;149,5;3,4
Nord Est;Friuli- Venezia Giulia;UD;F756;45;7
Nord Ovest;Lombardia;LC;F758;0;0
Nord Est;Friuli- Venezia Giulia;UD;F760;10,5;1
Nord Ovest;Lombardia;CR;F761;4;0
Sud;Campania;AV;F762;0;2
Sud;Abruzzo;TE;F764;44,5;34,5
Sud;Abruzzo;PE;F765;2;3
Nord Est;Veneto;TV;F770;80,15;20,49
Nord Ovest;Lombardia;CR;F771;5;0
Isole;Sicilia;ME;F772;0;5
Isole;Sicilia;ME;F773;1;1
Nord Ovest;Piemonte;VC;F774;0;0
Sud;Calabria;CS;F775;0;2
Nord Ovest;Piemonte;BI;F776;9;2
Sud;Puglia;FG;F777;0;2
Sud;Calabria;RC;F779;5,5;0,5
Sud;Calabria;CZ;F780;0;0
Isole;Sicilia;CT;F781;25,33;9
Nord Ovest;Lombardia;MI;F783;99,67;8,03
Sud;Puglia;TA;F784;30,5;23,59
Sud;Abruzzo;CH;F785;7;5
Nord Ovest;Lombardia;BG;F786;25,79;1
Nord Ovest;Lombardia;CO;F788;96,45;10,75
Nord Est;Veneto;VR;F789;111;5
Nord Ovest;Lombardia;BG;F791;95;13,75
Centro;Marche;MC;F793;0;0
Nord Ovest;Lombardia;MI;F797;273,12;43,65
Sud;Campania;AV;F798;11;1
Sud;Campania;NA;F799;169,5;22,16
Nord Ovest;Lombardia;LO;F801;79,3;7
Centro;Toscana;MS;F802;4,33;3
Nord Ovest;Lombardia;BS;F806;0;0
Isole;Sardegna;CA;F808;63,83;7,86
Nord Ovest;Piemonte;CN;F809;2;1
Nord Est;Veneto;VI;F810;1;1
Nord Ovest;Piemonte;CN;F811;9;0
Nord Ovest;Liguria;SV;F813;1;1
Nord Ovest;Piemonte;AL;F814;2;2
Centro;Toscana;SI;F815;8;5,5
Sud;Puglia;LE;F816;2;3,84
Sud;Basilicata;PZ;F817;6;13,28
Isole;Sardegna;SS;F818;0;1
Nord Ovest;Lombardia;BS;F820;14,33;1
Isole;Sardegna;CA;F822;0;0
Nord Est;Veneto;VE;F826;140,49;13,26
Nord Ovest;Lombardia;CO;F828;10;2
Nord Est;Veneto;VI;F829;36,68;5
Isole;Sicilia;CL;F830;7,17;10,67
Sud;Abruzzo;TE;F831;90;35
Nord Est;Friuli- Venezia Giulia;UD;F832;4;0
Nord Ovest;Piemonte;BI;F833;5,04;0
Nord Est;Veneto;VI;F838;19;0
Sud;Campania;NA;F839;1385,94;529,97
Isole;Sardegna;OR;F840;0;0
Isole;Sardegna;CA;F841;0;2
Sud;Puglia;LE;F842;61,5;11,09
Sud;Calabria;VV;F843;1;1
Centro;Umbria;TR;F844;73,38;25,83
Isole;Sicilia;AG;F845;9;11,93
Nord Ovest;Piemonte;CN;F846;20;6
Nord Ovest;Liguria;SV;F847;0;3
Isole;Sicilia;ME;F848;2;5
Nord Ovest;Lombardia;BS;F851;52,9;5
Sud;Abruzzo;AQ;F852;0,67;0
Centro;Lazio;RM;F857;3;1
Nord Ovest;Liguria;GE;F858;1;6
Nord Ovest;Piemonte;NO;F859;27;3,25
Nord Est;Veneto;VR;F861;114,17;12,67
Nord Ovest;Liguria;GE;F862;1;3
Nord Ovest;Piemonte;CN;F863;25;7,25
Nord Ovest;Lombardia;BG;F864;94,49;10,63
Centro;Lazio;RM;F865;8;2,5
Sud;Basilicata;PZ;F866;1;1
Isole;Sardegna;OR;F867;0;0
Centro;Lazio;VT;F868;37,5;11,5
Sud;Abruzzo;TE;F870;26;4
Centro;Lazio;RM;F871;2,33;4
Nord Est;Veneto;TV;F872;29,78;2
Nord Ovest;Lombardia;MI;F874;147,29;22,13
Centro;Lazio;RI;F876;0;1
Nord Ovest;Lombardia;CO;F877;14,04;6,25
Nord Ovest;Piemonte;BI;F878;5,72;3,22
Centro;Lazio;RM;F880;241,01;68,6
Sud;Puglia;LE;F881;4;1,33
Nord Est;Emilia-Romagna;PR;F882;21,83;1,5
Nord Ovest;Piemonte;CN;F883;1;0
Nord Ovest;Lombardia;BS;F884;4,5;3
Nord Ovest;Piemonte;NO;F886;4;0
Nord Ovest;Lombardia;LC;F887;16,84;4
Nord Ovest;Piemonte;TO;F889;361,19;47,84
Isole;Sicilia;CT;F890;16,67;4
Nord Ovest;Lombardia;PV;F891;1;0
Isole;Sicilia;EN;F892;17,71;5,8
Sud;Calabria;VV;F893;3;1,75
Nord Ovest;Piemonte;CN;F894;2;1
Nord Ovest;Piemonte;CN;F895;1;0
Nord Est;Friuli- Venezia Giulia;UD;F898;5,2;1
Isole;Sicilia;CL;F899;17,67;15,92
Isole;Sicilia;EN;F900;2,67;4,25
Isole;Sicilia;ME;F901;5;1
Nord Ovest;Piemonte;AT;F902;65,16;12
Nord Est;Veneto;VE;F904;192,45;6,17
Nord Ovest;Piemonte;TO;F906;0;1,5
Sud;Calabria;CS;F907;0;0
Sud;Abruzzo;PE;F908;0;1
Sud;Calabria;CZ;F910;2,5;6,52
Centro;Umbria;PG;F911;13,67;4,8
Sud;Campania;SA;F912;131,5;37,8
Sud;Campania;SA;F913;89,8;27,34
Nord Est;Emilia-Romagna;PR;F914;170,99;25
Sud;Puglia;BA;F915;59,67;45,57
Sud;Puglia;LE;F916;1;0
Sud;Basilicata;PZ;F917;0;4
Nord Est;Veneto;VR;F918;65,22;5
Nord Est;Veneto;VR;F921;27,67;2
Nord Est;Veneto;VI;F922;3,34;1
Sud;Puglia;BA;F923;107,59;27,26
Sud;Campania;NA;F924;140,15;26,7
Nord Ovest;Piemonte;TO;F925;40,08;4
Nord Ovest;Liguria;SV;F926;43;16,06
Nord Ovest;Piemonte;TO;F927;0;0
Nord Est;Emilia-Romagna;MO;F930;206,44;9,75
Nord Ovest;Piemonte;TO;F931;60,9;9
Nord Ovest;Piemonte;VB;F932;0;1,25
Isole;Sardegna;NU;F933;0;0
Isole;Sardegna;OR;F934;0;0
Centro;Umbria;PG;F935;6,17;6,7
Centro;Lazio;LT;F937;4;3,67
Nord Ovest;Lombardia;MI;F939;2;1
Nord Ovest;Lombardia;BG;F941;14,17;1,75
Sud;Abruzzo;TE;F942;8,16;2
Isole;Sicilia;SR;F943;55,45;42,75
Nord Ovest;Lombardia;MI;F944;221,37;49,84
Nord Ovest;Piemonte;TO;F948;4;0
Isole;Sicilia;ME;F951;1,17;2
Nord Ovest;Piemonte;NO;F952;976,34;148,28
Nord Ovest;Lombardia;MI;F955;136,67;36,42
Nord Ovest;Lombardia;SO;F956;11,17;12,49
Nord Est;Veneto;VI;F957;15,33;4,33
Nord Ovest;Lombardia;CO;F958;12,5;0
Nord Est;Emilia-Romagna;RE;F960;120,16;7,5
Nord Ovest;Piemonte;CN;F961;4;0
Nord Est;Veneto;PD;F962;189,63;9,5
Nord Est;Veneto;VE;F963;73,94;7
Nord Est;Veneto;VI;F964;99,33;6
Nord Ovest;Piemonte;AL;F965;178,1;26,16
Nord Est;Emilia-Romagna;MO;F966;58,03;6,34
Sud;Campania;SA;F967;2;1
Nord Ovest;Lombardia;MI;F968;73,04;0
Sud;Puglia;LE;F970;6,67;1,5
Nord Ovest;Piemonte;CN;F972;1;1
Isole;Sardegna;OR;F974;0;0
Isole;Sardegna;SS;F975;2;1
Isole;Sardegna;SS;F976;0,8;0
Isole;Sardegna;SS;F977;2;2
Centro;Marche;AN;F978;64,03;7
Isole;Sardegna;NU;F979;74,25;15,5
Isole;Sardegna;OR;F980;1;0
Isole;Sardegna;NU;F981;0;0
Isole;Sardegna;NU;F982;0;0
Isole;Sardegna;CA;F983;0;0
Isole;Sardegna;OR;F985;0;0
Isole;Sardegna;NU;F986;0;0
Nord Ovest;Valle d'Aosta;AO;F987;13,5;8,19
Sud;Campania;AV;F988;3,06;7,25
Nord Ovest;Lombardia;BS;F989;27,34;1
Nord Ovest;Lombardia;BS;F990;38,15;4,67
Isole;Sardegna;CA;F991;0;1
Nord Ovest;Piemonte;BI;F992;24,61;2
Nord Ovest;Piemonte;BI;F993;18;2,5
Nord Est;Veneto;RO;F994;145,67;5,83
Nord Ovest;Piemonte;AL;F995;4;0
Sud;Abruzzo;AQ;F996;2;1
Nord Ovest;Piemonte;AL;F997;5;0
Nord Ovest;Piemonte;AL;F998;1;0
Nord Est;Veneto;TV;F999;210,6;54,8
Nord Ovest;Lombardia;BS;G001;10;0
Sud;Abruzzo;AQ;G002;3;2
Centro;Marche;AN;G003;8,61;1,25
Nord Ovest;Lombardia;CR;G004;47,6;0
Centro;Marche;AP;G005;17,5;3,5
Nord Ovest;Lombardia;BS;G006;24,56;0
Nord Ovest;Piemonte;VB;G007;8;5
Nord Ovest;Lombardia;VA;G008;32,83;3
Nord Ovest;Lombardia;LC;G009;71,72;12
Nord Ovest;Piemonte;TO;G010;17,25;0,25
Sud;Campania;SA;G011;0;2,43
Nord Ovest;Valle d'Aosta;AO;G012;0;0
Isole;Sardegna;SS;G015;467,29;78,94
Nord Ovest;Piemonte;VC;G016;4,34;1,67
Nord Ovest;Piemonte;VC;G018;1,5;0
Nord Ovest;Piemonte;NO;G019;113,58;9,98
Nord Ovest;Piemonte;NO;G020;14;2,5
Nord Ovest;Lombardia;PV;G021;2,55;0
Centro;Lazio;RM;G022;5;20
Sud;Campania;SA;G023;5,67;5
Nord Ovest;Lombardia;CO;G025;115,08;27,5
Nord Ovest;Lombardia;LC;G026;53,27;3,79
Nord Ovest;Lombardia;VA;G028;102,26;10
Nord Ovest;Lombardia;LC;G030;50,25;16
Isole;Sardegna;NU;G031;0;2
Nord Ovest;Lombardia;PV;G032;0;0
Sud;Calabria;CZ;G034;1;0
Isole;Sicilia;ME;G036;0,5;0
Sud;Basilicata;MT;G037;0;0
Sud;Campania;SA;G039;2,89;0,11
Nord Ovest;Lombardia;LC;G040;11;3,25
Nord Ovest;Liguria;IM;G041;0;4
Nord Ovest;Piemonte;AL;G042;1;0
Isole;Sardegna;OR;G043;0;0
Isole;Sardegna;NU;G044;0;0
Nord Ovest;Valle d'Aosta;AO;G045;21,5;3
Isole;Sardegna;SS;G046;27,5;4
Nord Ovest;Lombardia;CR;G047;3,75;0
Nord Ovest;Piemonte;AT;G048;0;0
Nord Ovest;Lombardia;BG;G049;0;0
