AREA;Regione;prov;2018_CodCom;NTN_2018_Box;NTN_2018_Depositi_Pert
Sud;Calabria;CS;E859;0;1,08
Nord Ovest;Liguria;SV;E860;4;2
Nord Ovest;Lombardia;VA;E863;176,28;21,5
Nord Est;Veneto;VI;E864;145,5;4
Nord Ovest;Lombardia;BS;E865;7;8,15
Centro;Marche;AP;E868;6;1
Isole;Sicilia;ME;E869;0;0
Nord Ovest;Piemonte;AL;E870;0;0
Sud;Calabria;CS;E872;1;0
Sud;Calabria;RC;E873;1;4
Isole;Sardegna;NU;E874;0;1
Centro;Toscana;GR;E875;10,5;29,69
Isole;Sicilia;ME;E876;0;0
Isole;Sardegna;CA;E877;0;0
Sud;Calabria;CS;E878;7;3
Nord Ovest;Lombardia;LC;E879;69,7;22,17
Nord Ovest;Piemonte;NO;E880;0;1
Sud;Puglia;TA;E882;39,84;13,22
Nord Ovest;Lombardia;BS;E883;191,24;14,03
Nord Ovest;Lombardia;BS;E884;76,47;2,5
Sud;Puglia;FG;E885;222,9;45,28
Nord Ovest;Piemonte;CN;E887;12,5;3
Sud;Calabria;CS;E888;4,99;1
Nord Est;Friuli- Venezia Giulia;PN;E889;69,28;6,89
Sud;Campania;AV;E891;7;3
Sud;Abruzzo ;PE;E892;26;1,5
Nord Est;Veneto;TV;E893;41,3;5,77
Nord Ovest;Piemonte;CN;E894;48,26;7
Nord Ovest;Lombardia;SO;E896;3,75;0,5
Nord Ovest;Lombardia;MN;E897;349,13;28,81
Nord Est;Friuli- Venezia Giulia;UD;E899;69,5;10,81
Centro;Lazio;RM;E900;19;5,55
Nord Ovest;Lombardia;BG;E901;76,37;10,34
Isole;Sardegna;SS;E902;1;0
Isole;Sardegna;CA;E903;17,5;1
Nord Est;Emilia-Romagna;MO;E904;197,62;33,6
Nord Est;Emilia-Romagna;MO;E905;52,6;5,59
Sud;Campania;NA;E906;109,5;26,33
Nord Ovest;Piemonte;NO;E907;11;3
Centro;Lazio;RM;E908;3;1
Nord Est;Friuli- Venezia Giulia;UD;E910;47;3
Nord Est;Veneto;VR;E911;7,5;0
Nord Est;Veneto;VI;E912;69,44;0,83
Sud;Calabria;CS;E914;2;0
Sud;Calabria;CS;E915;1;3
Nord Ovest;Piemonte;AT;E917;0;0
Sud;Basilicata;PZ;E919;6,67;4
Nord Ovest;Lombardia;MI;E921;64,25;7,67
Nord Ovest;Lombardia;MN;E922;24,66;0
Sud;Calabria;CZ;E923;0;0
Centro;Lazio;RM;E924;14;5
Sud;Calabria;CZ;E925;1;0
Centro;Lazio;RI;E927;0;0
Nord Ovest;Lombardia;BS;E928;13,5;0,75
Nord Ovest;Lombardia;VA;E929;33,56;2
Centro;Toscana;LI;E930;14,67;16,66
Centro;Toscana;LI;E931;3;2,17
Sud;Campania;CE;E932;79,16;30,16
Centro;Toscana;AR;E933;26,43;0
Nord Ovest;Lombardia;PV;E934;27,17;3
Nord Est;Veneto;VE;E936;290,24;6,75
Nord Ovest;Piemonte;CN;E939;29;7
Nord Est;Veneto;TV;E940;81,86;5
Nord Ovest;Piemonte;TO;E941;6;1
Nord Ovest;Piemonte;AT;E944;0;0
Nord Ovest;Piemonte;CN;E945;4,51;0
Sud;Puglia;FG;E946;33,83;7,56
Nord Ovest;Lombardia;LC;E947;10;0
Nord Ovest;Lombardia;MN;E949;8;0
Nord Ovest;Lombardia;CO;E951;258,32;29,08
Isole;Sicilia;CL;E953;4,86;1
Sud;Campania;NA;E954;28,5;11
Sud;Campania;NA;E955;74;27
Sud;Calabria;RC;E956;0;0
Isole;Sicilia;PA;E957;1;5
Centro;Lazio;RM;E958;436,85;85,01
Centro;Toscana;PT;E960;13;0
Nord Ovest;Lombardia;BS;E961;1,5;0
Nord Ovest;Lombardia;MN;E962;36;3
Nord Ovest;Piemonte;CN;E963;0;0
Nord Ovest;Lombardia;VA;E965;106;18,12
Nord Ovest;Lombardia;BS;E967;18,25;7,91
Sud;Calabria;RC;E968;1;1
Nord Est;Veneto;VI;E970;95,01;9
Centro;Toscana;FI;E971;9,83;4,33
Isole;Sardegna;OR;E972;0;2
Nord Ovest;Piemonte;CN;E973;0;1
Isole;Sicilia;TP;E974;168,9;51,15
Centro;Umbria;PG;E975;85,17;16,25
Sud;Basilicata;PZ;E976;5;5,5
Sud;Basilicata;PZ;E977;14;5
Centro;Lazio;VT;E978;9;8
Sud;Puglia;LE;E979;9;5
Nord Est;Veneto;VE;E980;244,79;14,91
Nord Est;Friuli- Venezia Giulia;UD;E982;54,5;1,76
Nord Ovest;Lombardia;CR;E983;18,57;2
Sud;Puglia;LE;E984;0,78;0,5
Sud;Puglia;TA;E986;63,58;43,1
Nord Ovest;Lombardia;BG;E987;121,5;8,33
Nord Ovest;Piemonte;CN;E988;2;1
Sud;Abruzzo ;TE;E989;190,02;51,26
Sud;Calabria;CZ;E991;0,67;1
Isole;Sardegna;SS;E992;1;0
Sud;Calabria;RC;E993;1;0
Nord Ovest;Lombardia;LO;E994;15,2;0
Sud;Puglia;TA;E995;3,5;5
Sud;Campania;AV;E997;2;0
Sud;Campania;CE;E998;2,17;1
Nord Ovest;Lombardia;PV;E999;20;0
Sud;Calabria;CS;F001;0;2
Nord Ovest;Lombardia;VA;F002;0,75;0
Nord Ovest;Lombardia;MI;F003;58,5;0
Isole;Sicilia;CT;F004;110,74;18,5
Isole;Sicilia;CT;F005;104,99;8,77
Sud;Basilicata;PZ;F006;2;2
Nord Ovest;Lombardia;VA;F007;1;0
Nord Est;Veneto;TV;F009;19,16;2
Nord Ovest;Piemonte;VB;F010;4,5;1
Nord Est;Veneto;PD;F011;101,83;1
Nord Est;Veneto;TV;F012;98,41;4,84
Nord Est;Veneto;PD;F013;14,5;0
Nord Ovest;Piemonte;AL;F015;6;1
Nord Est;Emilia-Romagna;FE;F016;9;0
Nord Ovest;Lombardia;CO;F017;16;3
Nord Est;Veneto;VI;F019;5;0
Nord Ovest;Liguria;GE;F020;5,33;15,33
Centro;Marche;AP;F021;0;0
Sud;Abruzzo ;AQ;F022;7;1
Centro;Toscana;MS;F023;215,31;67,69
Centro;Umbria;PG;F024;9,96;7,46
Centro;Toscana;PT;F025;65,7;1,78
Sud;Puglia;TA;F027;86,16;55,75
Nord Ovest;Lombardia;LO;F028;69,92;2
Nord Est;Emilia-Romagna;RA;F029;73,39;14,5
Sud;Campania;NA;F030;10,5;18
Centro;Toscana;GR;F032;40,36;10
Nord Est;Veneto;PD;F033;51;3
Centro;Toscana;LU;F035;43,84;19
Nord Ovest;Piemonte;BI;F037;6;0
Nord Ovest;Piemonte;TO;F041;0;1
Nord Ovest;Piemonte;BI;F042;17,83;11
Sud;Campania;CE;F043;8;0
Centro;Marche;AP;F044;13;9
Nord Ovest;Liguria;SV;F046;0;0
Nord Ovest;Piemonte;NO;F047;15,08;6,08
Nord Ovest;Piemonte;VB;F048;0;1
Isole;Sardegna;OR;F050;0;1
Centro;Marche;MC;F051;31,66;2
Sud;Basilicata;MT;F052;294,4;59,62
Nord Ovest;Piemonte;TO;F053;25;4,5
Sud;Puglia;LE;F054;27,5;14,65
Sud;Molise;CB;F055;1;0
Nord Ovest;Piemonte;TO;F058;2,99;1,98
Sud;Puglia;FG;F059;17,13;11,25
Isole;Sicilia;TP;F061;30,35;18,86
Nord Ovest;Lombardia;BS;F063;143,63;7,25
Centro;Lazio;RM;F064;3,5;4
Isole;Sicilia;CL;F065;7;7,42
Isole;Sicilia;ME;F066;0;1
Nord Ovest;Piemonte;TO;F067;43,33;9
Nord Ovest;Lombardia;SO;F070;3;4,33
Isole;Sardegna;NU;F073;0;1
Nord Ovest;Piemonte;TO;F074;3,11;1
Nord Ovest;Lombardia;MI;F078;240,97;29,55
Nord Ovest;Lombardia;PV;F080;31,46;1
Nord Est;Emilia-Romagna;PR;F082;91,27;6
Nord Est;Emilia-Romagna;BO;F083;158,78;19,33
Nord Ovest;Lombardia;MI;F084;145,5;16,62
Nord Ovest;Lombardia;BG;F085;24;2
Nord Ovest;Lombardia;MN;F086;33;1
Nord Est;Emilia-Romagna;MO;F087;64,23;4
Nord Est;Veneto;TV;F088;21;2
Nord Est;Friuli- Venezia Giulia;PN;F089;2;0
Nord Est;Veneto;PD;F092;8;3
Nord Ovest;Piemonte;NO;F093;22,12;7,97
Nord Est;Veneto;BL;F094;11,88;7,65
Nord Est;Veneto;RO;F095;5,99;0,99
Nord Ovest;Piemonte;AL;F096;3;8,75
Nord Est;Emilia-Romagna;FO;F097;41,38;2
Nord Ovest;Liguria;GE;F098;12,5;4,11
Nord Ovest;Lombardia;MI;F100;195,42;49,11
Sud;Puglia;LE;F101;15,83;2,5
Nord Ovest;Lombardia;LO;F102;4;0
Sud;Basilicata;PZ;F104;30,84;18
Sud;Calabria;RC;F105;0;0
Sud;Calabria;RC;F106;1;0
Isole;Sicilia;SR;F107;40,66;7,03
Sud;Calabria;KR;F108;11;2
Sud;Puglia;LE;F109;4;1
Sud;Campania;AV;F110;2,25;0
Sud;Campania;NA;F111;95,22;25,02
Sud;Calabria;RC;F112;7;5
Sud;Campania;BN;F113;0;3,5
Nord Ovest;Piemonte;CN;F114;2;2
Nord Ovest;Lombardia;SO;F115;1;1,5
Nord Est;Veneto;TV;F116;126,22;18,14
Sud;Puglia;LE;F117;6;1
Nord Ovest;Lombardia;MI;F119;181,75;30,5
Nord Ovest;Lombardia;CO;F120;52,33;6,77
Nord Ovest;Lombardia;PV;F122;1;0
Nord Ovest;Liguria;IM;F123;2;1
Sud;Calabria;CS;F125;9,25;2
Isole;Sicilia;AG;F126;9,5;11,07
Centro;Lazio;RM;F127;167,18;40,08
Nord Est;Veneto;VE;F130;42;4
Nord Ovest;Piemonte;AL;F131;0;0
Nord Ovest;Lombardia;LC;F133;150,31;29,8
Nord Ovest;Lombardia;VA;F134;11;0
Centro;Marche;PS;F135;1;1
Centro;Marche;PS;F136;2,5;0
Nord Est;Emilia-Romagna;RN;F137;23;2
Sud;Campania;SA;F138;53,94;13,33
Nord Est;Emilia-Romagna;FO;F139;37,67;4,83
Nord Ovest;Piemonte;TO;F140;12;2
Sud;Campania;AV;F141;48,5;15,04
Nord Est;Friuli- Venezia Giulia;UD;F144;4,94;0
Centro;Marche;AN;F145;4;1
Nord Ovest;Piemonte;VB;F146;1,5;1
Isole;Sicilia;ME;F147;3;0
Nord Est;Veneto;PD;F148;4,8;2
Nord Ovest;Lombardia;LO;F149;20;0
Nord Ovest;Lombardia;CO;F151;34,5;0
Sud;Puglia;BR;F152;80,32;4,17
Nord Ovest;Lombardia;SO;F153;6;6,5
Nord Ovest;Lombardia;VA;F154;32,5;3,5
Nord Ovest;Lombardia;MI;F155;46,9;3
Nord Est;Emilia-Romagna;FE;F156;40,67;6,5
Sud;Calabria;KR;F157;3;6,93
Isole;Sicilia;ME;F158;410,04;230,55
Nord Est;Veneto;PD;F161;149,35;4,09
Sud;Campania;NA;F162;15;14,5
Nord Ovest;Piemonte;TO;F164;0;0
Nord Ovest;Lombardia;MI;F165;47,45;10,5
Nord Ovest;Piemonte;BI;F167;1;0,5
Nord Ovest;Lombardia;PV;F170;2;0
Nord Ovest;Lombardia;PV;F171;0,5;0
Nord Est;Veneto;VR;F172;16,5;3
Nord Ovest;Liguria;GE;F173;5;0
Nord Est;Emilia-Romagna;PR;F174;16;2
Nord Ovest;Lombardia;PV;F175;7,17;0
Nord Ovest;Piemonte;TO;F182;4;0
Isole;Sicilia;PA;F184;3;4,67
Nord Ovest;Lombardia;BG;F186;3;1
Nord Ovest;Piemonte;NO;F188;6,5;2
Nord Ovest;Piemonte;BI;F189;1;1
Nord Est;Veneto;TV;F190;13,33;6
Nord Ovest;Piemonte;NO;F191;2,83;3
Nord Ovest;Piemonte;VB;F192;1;2
Centro;Lazio;RI;F193;0,33;0
Sud;Puglia;LE;F194;2;1
Sud;Abruzzo ;CH;F196;7;7
Sud;Calabria;CZ;F200;0;2
Sud;Basilicata;MT;F201;4;9
Nord Ovest;Liguria;GE;F202;32,34;6
Sud;Campania;CE;F203;5;3
Nord Ovest;Lombardia;MI;F205;11503,6;3844,36
Isole;Sicilia;ME;F206;114,56;18,83
Sud;Calabria;VV;F207;0;1
Isole;Sardegna;OR;F208;0,5;0
Isole;Sicilia;CT;F209;7;5
Isole;Sicilia;ME;F210;0;0
Nord Ovest;Liguria;SV;F213;18,5;7
Isole;Sicilia;CT;F214;3;3
Nord Ovest;Lombardia;BS;F216;4;0
Isole;Sicilia;CT;F217;8;8
Nord Est;Veneto;VR;F218;21;0
Nord Est;Emilia-Romagna;BO;F219;107,34;4,33
Sud;Puglia;BA;F220;16,3;11
Sud;Puglia;LE;F221;5;2,86
Sud;Campania;SA;F223;2;2
Centro;Lazio;LT;F224;26,17;32,51
Centro;Toscana;LU;F225;3;3
Nord Ovest;Liguria;SV;F226;1;6
Nord Est;Veneto;VE;F229;383,03;26,63
Sud;Campania;AV;F230;8,34;3,33
Isole;Sicilia;CT;F231;5;2
Nord Ovest;Piemonte;AL;F232;3;1
Sud;Molise;CB;F233;11;1
Nord Ovest;Lombardia;PV;F238;18,5;4
Sud;Molise;IS;F239;1;1
Nord Est;Emilia-Romagna;MO;F240;265,17;28,19
Nord Est;Veneto;VE;F241;285,66;17,83
Isole;Sicilia;ME;F242;0;2
Nord Ovest;Lombardia;BG;F243;23,78;2,11
Nord Est;Emilia-Romagna;RN;F244;183,29;10,67
Isole;Sicilia;PA;F246;11,78;8,89
Nord Ovest;Lombardia;MI;F247;72,66;2,33
Nord Ovest;Lombardia;LC;F248;85,5;15
Sud;Basilicata;PZ;F249;0;1
Isole;Sicilia;CT;F250;94,11;15,89
Isole;Sicilia;ME;F251;10,67;3,5
Nord Ovest;Piemonte;AT;F254;2;2
Nord Ovest;Liguria;GE;F256;2;2,5
Nord Est;Emilia-Romagna;MO;F257;1975,74;476,86
Isole;Sicilia;RG;F258;175,35;50,08
Nord Est;Emilia-Romagna;FO;F259;13,83;8
Nord Ovest;Lombardia;LO;F260;53;7
Isole;Sardegna;NU;F261;1;1
Sud;Puglia;BA;F262;113,78;34,36
Nord Ovest;Lombardia;LC;F265;19;9
Nord Est;Friuli- Venezia Giulia;UD;F266;1;1
Nord Ovest;Lombardia;MN;F267;34,5;2
Centro;Marche;MC;F268;7,17;3
Nord Est;Veneto;TV;F269;338,33;29
Isole;Sardegna;OR;F270;0;0
Isole;Sardegna;OR;F271;0;0
Isole;Sardegna;OR;F272;1;4
Sud;Campania;BN;F274;1;3
Nord Est;Friuli- Venezia Giulia;UD;F275;7;0
Nord Ovest;Lombardia;BG;F276;3;0
Isole;Sicilia;ME;F277;1;2
Sud;Campania;SA;F278;0;2,67
Nord Ovest;Piemonte;CN;F279;3;4
Sud;Puglia;BA;F280;81,76;43,26
Nord Ovest;Piemonte;AL;F281;7;4
Centro;Toscana;LU;F283;0;2
Sud;Puglia;BA;F284;151,27;91,87
Sud;Campania;BN;F287;0;2
Nord Est;Emilia-Romagna;BO;F288;125,7;18,44
Nord Ovest;Liguria;IM;F290;0;3
Nord Ovest;Piemonte;AL;F293;1;0
Sud;Molise;CB;F294;0;0
Sud;Basilicata;PZ;F295;1;7,75
Nord Ovest;Piemonte;VC;F297;2;1,33
Isole;Sicilia;AG;F299;9;27,23
Sud;Calabria;RC;F301;0;0
Nord Ovest;Lombardia;LC;F304;21;4
Nord Ovest;Lombardia;CO;F305;12,5;7
Nord Est;Veneto;VI;F306;11;5
Nord Ovest;Piemonte;AT;F308;2;4
Nord Ovest;Piemonte;CN;F309;2,99;0
Centro;Marche;PS;F310;6,6;0
Nord Ovest;Piemonte;AT;F311;5,33;1,5
Nord Ovest;Piemonte;CN;F312;1;0
Nord Ovest;Piemonte;AL;F313;1,5;2
Nord Ovest;Piemonte;TO;F315;1;0
Nord Ovest;Piemonte;AT;F316;8;4
Nord Ovest;Piemonte;NO;F317;12;2
Nord Ovest;Piemonte;TO;F318;1;1
Centro;Lazio;RI;F319;0;1
Nord Ovest;Piemonte;AL;F320;0;0
Sud;Molise;CB;F322;1;1
Nord Ovest;Piemonte;AT;F323;1;1
Sud;Calabria;RC;F324;2;11,5
Nord Ovest;Piemonte;AT;F325;0,5;0
Nord Ovest;Piemonte;CN;F326;2;3
Nord Ovest;Piemonte;TO;F327;2;0
Nord Ovest;Lombardia;BG;F328;11,83;1,4
Nord Ovest;Piemonte;CN;F329;1;0
Nord Ovest;Piemonte;CN;F330;10;2
Nord Est;Veneto;TV;F332;45,93;0
Isole;Sardegna;CA;F333;0,5;0,68
Nord Ovest;Piemonte;TO;F335;510,7;95,56
Nord Ovest;Piemonte;AT;F336;13,5;4
Nord Ovest;Piemonte;AL;F337;1;0
Nord Ovest;Piemonte;CN;F338;1,5;2
Nord Est;Emilia-Romagna;PR;F340;3,5;7
Nord Ovest;Piemonte;VC;F342;17;1
Nord Ovest;Piemonte;AT;F343;5,33;2
Nord Est;Emilia-Romagna;RN;F346;2,17;0
Centro;Marche;PS;F347;3;0
Centro;Marche;PS;F348;88,95;10,92
Nord Ovest;Piemonte;CN;F351;158,43;25,5
Sud;Campania;CE;F352;28,97;9,13
Nord Ovest;Liguria;GE;F354;37;9
Nord Ovest;Piemonte;CN;F355;0;4
Nord Est;Emilia-Romagna;MO;F357;76,62;21,08
Nord Ovest;Piemonte;CN;F358;6;1
Isole;Sicilia;ME;F359;0;6
Nord Est;Veneto;TV;F360;35;3
Nord Ovest;Piemonte;AT;F361;0;0
Nord Est;Emilia-Romagna;BO;F363;32,36;5,68
Sud;Calabria;VV;F364;1;1
Nord Ovest;Piemonte;AL;F365;2;3
Nord Ovest;Valle d'Aosta;AO;F367;3;2
Isole;Sicilia;ME;F368;0,67;3
Nord Ovest;Piemonte;BI;F369;19,16;3,5
Sud;Calabria;CS;F370;0;0
Nord Ovest;Lombardia;CO;F372;16;4,5
Nord Ovest;Lombardia;BS;F373;55;7
Nord Ovest;Piemonte;AL;F374;2;0
Nord Ovest;Lombardia;BS;F375;5;2
Sud;Puglia;BA;F376;270,8;72,69
Isole;Sicilia;PA;F377;22,5;40,46
Centro;Marche;AP;F379;3;2
Centro;Marche;AP;F380;12;1,89
Centro;Marche;AN;F381;17,5;1
Nord Est;Veneto;PD;F382;119,11;11,93
Isole;Sardegna;CA;F383;23,42;5
Centro;Toscana;PT;F384;88,55;1
Nord Ovest;Piemonte;CN;F385;14,5;0
Nord Ovest;Piemonte;AT;F386;1;3
Nord Ovest;Piemonte;AL;F387;0;0
Nord Ovest;Piemonte;AT;F390;2;1
Sud;Molise;CB;F391;2,33;3
Nord Ovest;Lombardia;SO;F393;7;4,17
Nord Est;Veneto;PD;F394;40,28;1,83
Isole;Sicilia;ME;F395;0;0
Sud;Campania;AV;F397;1;1
Centro;Toscana;FI;F398;21,06;13
Sud;Basilicata;MT;F399;1;7,99
Isole;Sicilia;ME;F400;3,67;2,66
Centro;Marche;AN;F401;24,45;1
Nord Ovest;Piemonte;AL;F403;1;0
Nord Ovest;Piemonte;AL;F404;1;0
Nord Ovest;Piemonte;CN;F405;9,5;5
Nord Ovest;Piemonte;TO;F407;1;4
Nord Ovest;Piemonte;CN;F408;1;0
Nord Ovest;Piemonte;AT;F409;1;0
Centro;Toscana;PT;F410;54,84;7
Nord Ovest;Piemonte;TO;F411;6;1
Isole;Sicilia;AG;F414;0;1
Centro;Marche;AP;F415;3,83;2
Sud;Calabria;CS;F416;35;55
Nord Ovest;Lombardia;PV;F417;2;6
Centro;Lazio;VT;F419;28,73;27,5
Nord Ovest;Piemonte;TO;F420;23,85;6,06
Nord Ovest;Piemonte;TO;F422;38,17;10,5
Nord Ovest;Lombardia;LO;F423;36;0
Nord Ovest;Piemonte;CN;F424;3;1
Sud;Campania;SA;F426;1;3,5
Nord Ovest;Lombardia;CO;F427;46,2;7,64
Centro;Marche;AP;F428;2;1
Sud;Molise;IS;F429;3;0
Centro;Lazio;RI;F430;0,5;1,5
Sud;Calabria;CZ;F432;4;0,75
Sud;Abruzzo ;CH;F433;0;1
Nord Ovest;Lombardia;CR;F434;19,5;0
Centro;Toscana;GR;F437;70,18;11,29
Nord Ovest;Lombardia;PV;F440;7;0
Sud;Abruzzo ;PE;F441;1;0
Nord Est;Veneto;VI;F442;51,47;4,3
Nord Est;Veneto;TV;F443;279,32;31,46
Nord Ovest;Liguria;GE;F445;0;2
Centro;Lazio;RI;F446;3,33;1
Sud;Campania;AV;F448;5;3
Nord Ovest;Lombardia;PV;F449;2;1
Centro;Marche;PS;F450;7,2;0
Centro;Toscana;LU;F452;7,83;3,5
Centro;Marche;AN;F453;5;1,33
Centro;Marche;MC;F454;19,01;5
Nord Ovest;Piemonte;AL;F455;1;0
Centro;Umbria;PG;F456;4;0
Centro;Umbria;TR;F457;13,6;1,19
Centro;Toscana;PI;F458;3;6,16
Centro;Marche;MC;F460;0;0
Nord Est;Veneto;VR;F461;21,17;0
Centro;Umbria;TR;F462;2;1
Nord Est;Emilia-Romagna;RE;F463;80,88;6
Nord Est;Veneto;VI;F464;233,14;18,55
Nord Est;Veneto;VI;F465;32,98;3,13
Centro;Marche;PS;F467;0;1
Nord Ovest;Piemonte;AT;F468;2;0
Nord Ovest;Piemonte;AL;F469;3;0
Nord Ovest;Lombardia;BS;F471;303,79;17,3
Nord Est;Emilia-Romagna;PR;F473;97,38;6
Centro;Marche;PS;F474;13,5;3,83
Sud;Molise;CB;F475;4;0
Centro;Lazio;RM;F477;62,25;4,5
Centro;Marche;PS;F478;1;3,5
Sud;Campania;SA;F479;5,5;4
Sud;Campania;SA;F480;74;13,61
Sud;Campania;SA;F481;18,5;12
Centro;Marche;MC;F482;45,83;1,39
Nord Ovest;Piemonte;VB;F483;4,5;8
Nord Est;Emilia-Romagna;MO;F484;11,5;2,9
Nord Est;Veneto;VI;F486;11,5;5
Centro;Marche;AP;F487;1;0
Sud;Campania;NA;F488;8;12,5
Isole;Sicilia;CL;F489;2;2
Sud;Campania;AV;F491;1,33;2
Centro;Umbria;PG;F492;17,8;4,5
Centro;Marche;AP;F493;1;0
Sud;Campania;BN;F494;1;4
Sud;Molise;CB;F495;5;2
Centro;Marche;MC;F496;10;2
Centro;Marche;PS;F497;7,5;1
Sud;Abruzzo ;CH;F498;0;0
Centro;Lazio;VT;F499;28,5;29,17
Sud;Abruzzo ;TE;F500;1;0
Centro;Marche;AP;F501;7,5;2
Nord Est;Emilia-Romagna;RN;F502;7;1
Nord Est;Emilia-Romagna;MO;F503;5,26;5,98
Centro;Lazio;RM;F504;0,8;3,49
Sud;Campania;AV;F506;46,83;14
Sud;Campania;SA;F507;0;1
Nord Est;Veneto;VR;F508;59,67;5,5
Centro;Marche;AP;F509;3,25;3,61
Centro;Umbria;TR;F510;4;1
Sud;Campania;AV;F511;1;1
Sud;Campania;AV;F512;2,5;1,5
Centro;Umbria;TR;F513;2;1
Nord Est;Veneto;VI;F514;14;1
Nord Est;Veneto;VI;F515;19,84;0
Centro;Marche;AP;F516;1;0,13
Centro;Marche;AP;F517;0;0
Nord Ovest;Piemonte;AL;F518;0;0
Sud;Calabria;CS;F519;3;1
Centro;Marche;AP;F520;10;3,38
Centro;Marche;AP;F522;16,95;10,62
Nord Est;Emilia-Romagna;RN;F523;1;1
Centro;Marche;PS;F524;1;0
Nord Ovest;Lombardia;VA;F526;11,34;2,67
Nord Ovest;Piemonte;AT;F527;9;3
Nord Ovest;Liguria;IM;F528;0;2
Nord Est;Veneto;PD;F529;136,95;2,95
Sud;Puglia;TA;F531;11;6,05
Nord Ovest;Lombardia;BS;F532;1;1,83
Centro;Marche;PS;F533;28,33;4,39
Centro;Lazio;RM;F534;0;6,8
Sud;Abruzzo ;CH;F535;0;0
Centro;Marche;AP;F536;0;0
Sud;Calabria;VV;F537;54,83;16,87
Sud;Puglia;FG;F538;0;2
Centro;Umbria;PG;F540;0;0
Centro;Lazio;RI;F541;2;3
Isole;Sardegna;SS;F542;0;0
Centro;Umbria;TR;F543;9;3
Isole;Sicilia;PA;F544;3;1,33
Centro;Lazio;RM;F545;2;3
Sud;Campania;AV;F546;13,5;11,13
Nord Ovest;Lombardia;BG;F547;24,12;5
Sud;Molise;CB;F548;0;0
Centro;Marche;AP;F549;4,34;3
Nord Ovest;Piemonte;CN;F550;3;1
Centro;Toscana;FI;F551;117,67;15,64
Centro;Marche;MC;F552;11,56;4
Isole;Sicilia;PA;F553;1;1
Nord Ovest;Piemonte;AT;F556;2;1
Sud;Campania;BN;F557;2;0
Nord Ovest;Piemonte;CN;F558;2;3
Sud;Campania;AV;F559;2;4
Centro;Marche;AN;F560;58,75;6
Nord Ovest;Lombardia;LC;F561;5,25;0
Nord Ovest;Piemonte;AL;F562;2;1
Sud;Puglia;TA;F563;6;3
Nord Ovest;Lombardia;CO;F564;0;1,33
Centro;Toscana;AR;F565;4;0
Sud;Campania;AV;F566;3;2
Centro;Marche;MC;F567;33,98;2
Sud;Basilicata;PZ;F568;3;1
Sud;Molise;CB;F569;1;1
Centro;Marche;AP;F570;1;0
Centro;Toscana;PO;F572;116,38;15,71
Sud;Basilicata;PZ;F573;0;4
Nord Est;Friuli- Venezia Giulia;UD;F574;2;0
Sud;Molise;CB;F576;14,67;5,83
Sud;Abruzzo ;CH;F578;0;0,5
Centro;Lazio;RI;F579;3;1
Sud;Molise;IS;F580;0;0
Centro;Marche;AN;F581;2;0
Sud;Abruzzo ;CH;F582;2;3
Sud;Abruzzo ;TE;F585;126,17;57,92
Sud;Calabria;CZ;F586;23;4,17
Sud;Puglia;TA;F587;2;1
Centro;Marche;PS;F589;4;2
Centro;Lazio;RM;F590;42,72;2
Centro;Marche;AP;F591;99,17;22
Centro;Toscana;SI;F592;56,8;22
Centro;Toscana;AR;F594;2,33;1
Sud;Abruzzo ;AQ;F595;5,45;2,67
Nord Est;Friuli- Venezia Giulia;PN;F596;13,33;1
Nord Est;Emilia-Romagna;BO;F597;67,8;11,5
Centro;Toscana;SI;F598;77,65;14,8
Centro;Marche;AP;F599;0;0
Centro;Marche;AN;F600;14,5;2
Sud;Molise;IS;F601;3;1
Centro;Lazio;VT;F603;0,83;0
Sud;Puglia;LE;F604;20,5;4
Centro;Toscana;SI;F605;57,09;15
Centro;Lazio;VT;F606;11,33;5
Sud;Calabria;VV;F607;0;0
Nord Ovest;Piemonte;CN;F608;5,8;1
Nord Ovest;Liguria;SP;F609;1;11,5
Isole;Sicilia;RG;F610;3,29;6,5
Centro;Lazio;RM;F611;388,91;121,31
Centro;Toscana;GR;F612;10;5
Centro;Marche;AP;F614;2,67;2,32
Centro;Lazio;LT;F616;6;10
Sud;Campania;SA;F618;0;2
Centro;Lazio;RI;F619;2,99;2,5
Centro;Lazio;FR;F620;7,25;5,33
Centro;Marche;MC;F621;16;3,75
Centro;Marche;MC;F622;2;2,33
Sud;Puglia;LE;F623;0,67;0
Sud;Campania;SA;F625;7;4
Centro;Marche;AP;F626;1,33;0
Nord Est;Emilia-Romagna;BO;F627;81,1;16,5
Centro;Toscana;AR;F628;47,8;11,37
Centro;Umbria;PG;F629;3;1,5
Sud;Puglia;FG;F631;25,67;18,5
Centro;Marche;MC;F632;83,69;17,5
Centro;Marche;AN;F634;55,06;10
Sud;Campania;BN;F636;29,25;19,72
Sud;Basilicata;MT;F637;5;12
Nord Ovest;Lombardia;PV;F638;0;0
Nord Ovest;Piemonte;VB;F639;0;0
Centro;Toscana;PI;F640;12;6,34
Nord Est;Emilia-Romagna;MO;F642;21,1;5
Nord Ovest;Lombardia;PV;F644;0;0
Sud;Abruzzo ;PE;F646;439,02;66,58
Centro;Toscana;FI;F648;72,82;8,36
Nord Ovest;Piemonte;TO;F651;7,82;0
Centro;Marche;AP;F653;14,48;2,5
Nord Ovest;Piemonte;CN;F654;7;1
Isole;Sicilia;AG;F655;6;2
