AREA;Regione;prov;2011_CodCom;NTN_2011_Uffici;NTN_2011_Negozi_Lab;NTN_2011_Depositi_Comm;NTN_2011_TCO_B04;NTN_2011_TCO_D02;NTN_2011_TCO_D05;NTN_2011_TCO_D08;NTN_2011_PRO;NTN_2011_AGR
Nord Est;Veneto;TV;F332;1;2;2;0;0;0;0;7;2
Nord Est;Veneto;TV;F360;0;0;2,78;0;0;0;0;0;1
Nord Est;Veneto;TV;F443;21,5;14,55;12,96;0;0;1;1,15;10;1
Nord Est;Veneto;TV;F725;2;0;5,75;0;0;0;0;0;1
Nord Est;Veneto;TV;F729;0;2;6,22;0;0;0;0;2;1
Nord Est;Veneto;TV;F770;7;8;2,67;0;0;0;0;6;0
Nord Est;Veneto;TV;F872;3;2;4,83;0;0;0;0;3;0
Nord Est;Veneto;TV;F999;11,26;11;12,21;0;0;0;2;14;0
Nord Est;Veneto;TV;G115;0;2;3,26;0;0;0;1;1;0
Nord Est;Veneto;TV;G123;0;0;6;0;0;0;0;3;1
Nord Est;Veneto;TV;G221;0;2;1,64;0;0;0;0;0;0
Nord Est;Veneto;TV;G229;9;12;6,15;0;0;0;2;7;2
Nord Est;Veneto;TV;G408;1;5;3,75;0;0;0;1;3;1
Nord Est;Veneto;TV;G645;7;6;4,79;0;0;1;0;5;0
Nord Est;Veneto;TV;G846;1;5;14,27;0;0;0;0;13;0
Nord Est;Veneto;TV;G875;4;16;8,13;0;0;0;0;4;0
Nord Est;Veneto;TV;G909;0;1;0;0;0;0;0;2;1
Nord Est;Veneto;TV;G933;4;1;7;0;0;0;0;2;1
Nord Est;Veneto;TV;G944;1;1,34;3;0;0;0;0;1;0
Nord Est;Veneto;TV;H022;4;5;6;0;0;0;0;1;0
Nord Est;Veneto;TV;H131;1;7;7,89;0;0;0;2;9,08;0
Nord Est;Veneto;TV;H220;0;0;2,33;0;0;0;0;0;0
Nord Est;Veneto;TV;H238;1;0;9,71;0;0;0;0;4;0
Nord Est;Veneto;TV;H253;1;0;3,5;0;0;0;0;2;0
Nord Est;Veneto;TV;H280;4;16;12,22;0;0;0;2;7,23;0
Nord Est;Veneto;TV;H523;4;4;11,87;0;0;0;0;4;1
Nord Est;Veneto;TV;H706;0;4,2;1,67;0;0;0;0;2;0
Nord Est;Veneto;TV;H781;0;7,75;9,21;0;0;0;0;2,02;0,5
Nord Est;Veneto;TV;H843;2;1;7;0;0;0;0;2;0
Nord Est;Veneto;TV;I103;0;1;3;0;0;0;0;1;0
Nord Est;Veneto;TV;I124;2;3;3,5;0;0;0;1;3;0
Nord Est;Veneto;TV;I221;2;2;4,17;0;0;0;0;6;0
Nord Est;Veneto;TV;I382;4;7,5;4;0;0;0;1;5;0
Nord Est;Veneto;TV;I417;0;1,5;4,1;0;0;0;0;0;3
Nord Est;Veneto;TV;I435;0;0;7,5;0;0;0;0;1;1
Nord Est;Veneto;TV;I578;0;3;3;0;0;0;0;0;0
Nord Est;Veneto;TV;I635;0;1;4;0;0;0;0;4;3
Nord Est;Veneto;TV;I927;14;8,5;5,67;0;0;0;1;7;0
Nord Est;Veneto;TV;L014;3,5;3,5;6,5;0;0;0;0;1,5;1
Nord Est;Veneto;TV;L058;0;1;4,5;0;0;0;0;0;1
Nord Est;Veneto;TV;L402;2;2;6,5;0;0;0;0;6;0
Nord Est;Veneto;TV;L407;82;60,55;33,82;1;1;1;7;10,01;0
Nord Est;Veneto;TV;L565;3;4;15,39;0;0;0;1;7;3,33
Nord Est;Veneto;TV;L700;1;7;7;0;0;0;0;4;0
Nord Est;Veneto;TV;L706;1;5;13,5;0;0;0;0;2,1;1
Nord Est;Veneto;TV;L856;0;1;3,44;0;0;0;0;0;0
Nord Est;Veneto;TV;M048;17;42;13,75;0;1;0;7;12;0
Nord Est;Veneto;TV;M089;5,5;10;17,5;0;0;0;2;1,18;0
Nord Est;Veneto;TV;M118;2;3;5,33;0;0;0;1;10;1
Nord Est;Veneto;TV;M163;0;0;1,42;0;0;0;0;2;0
Nord Est;Veneto;TV;M171;3;12,67;6;0;0;0;3;3;0
Nord Est;Veneto;VE;A302;1;9;2;0;0;0;0;4;1
Nord Est;Veneto;VE;B493;2,5;3;6;0;0;0;0;2;0
Nord Est;Veneto;VE;B546;0;1,33;5,83;0;0;0;2;0;0
Nord Est;Veneto;VE;B554;2;4;7,55;0;0;0;1;2;0
Nord Est;Veneto;VE;B642;0;28;11,5;0;1;0;10;1;0
Nord Est;Veneto;VE;C383;7;5,25;7,5;0;0;0;2;8;4
Nord Est;Veneto;VE;C388;12;26;13,63;0;4;2;8;9,07;0,67
Nord Est;Veneto;VE;C422;1;1;5,67;0;0;0;0;2;0
Nord Est;Veneto;VE;C638;2;30,39;30,21;4;1;1;3,15;1;0
Nord Est;Veneto;VE;C714;0;0,35;1,5;0;0;0;0;0;0
Nord Est;Veneto;VE;C938;2;2;6,5;0;0;0;0;1;0
Nord Est;Veneto;VE;C950;1;3;7,25;0;0;0;0;4;0,5
Nord Est;Veneto;VE;D325;8;13;12,58;0;0;1;1;6;0
Nord Est;Veneto;VE;D415;3;2;14,79;0;0;0;0;1,25;1
Nord Est;Veneto;VE;D578;7;3;5;0;0;0;0;0;0
Nord Est;Veneto;VE;D740;1;1;1;0;0;0;0;1;0
Nord Est;Veneto;VE;D741;1;2;0;0;0;0;2;15;0
Nord Est;Veneto;VE;D748;1;8;4,25;0;0;0;0;5;0
Nord Est;Veneto;VE;E215;1;0;2,72;0;0;0;0;0;0
Nord Est;Veneto;VE;E936;12,17;5,34;6,95;0;0;0;1;8;0
Nord Est;Veneto;VE;E980;3;13,08;8,62;0;0;0;1;12,1;0
Nord Est;Veneto;VE;F130;1;0,33;7;0;0;0;0;1;0
Nord Est;Veneto;VE;F229;4,09;10;14,82;0;0;1;2;3;2
Nord Est;Veneto;VE;F241;12;4;12,08;0;0;0;7;9;0
Nord Est;Veneto;VE;F826;0;0;7;0;0;0;0;0;0
Nord Est;Veneto;VE;F904;3;13,23;3,46;0;0;0;0;9;1
Nord Est;Veneto;VE;F963;6;9;4,13;0;0;0;0;4;1
Nord Est;Veneto;VE;G565;4;7;8,08;0;0;0;7;13;0
Nord Est;Veneto;VE;G914;13;15;13,07;0;0;1;0;8;4,5
Nord Est;Veneto;VE;G981;0;0;2;0;0;1;0;0;0
Nord Est;Veneto;VE;H117;1;2;5,61;0;0;0;0;5;0
Nord Est;Veneto;VE;H735;1;3;9,69;0;0;0;0;5;0
Nord Est;Veneto;VE;H823;23;21,67;13,85;0;0;0;4;8;0,7
Nord Est;Veneto;VE;I040;2;17;9,57;0;0;1;1;2;0,34
Nord Est;Veneto;VE;I242;5;6;10,5;0;0;0;2;5;0
Nord Est;Veneto;VE;I373;3;5;6,61;0;0;0;0;11;1
Nord Est;Veneto;VE;I551;6;7;10,5;0;0;0;3;10;0
Nord Est;Veneto;VE;I908;3;13;16,25;0;0;0;0;5;0
Nord Est;Veneto;VE;I965;0;2;0;0;0;0;0;0;0
Nord Est;Veneto;VE;L085;0;1;1;0;0;0;0;0;0
Nord Est;Veneto;VE;L267;0;4;0,83;0;0;0;1;1;0
Nord Est;Veneto;VE;L736;130,68;187,78;102,03;3;3,5;7;34,22;30,61;0
Nord Est;Veneto;VE;L899;3;7;5;0;0;0;2;1;0
Nord Est;Veneto;VE;M308;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;VI;A093;0;0;3,72;0;0;0;1;8;0
Nord Est;Veneto;VI;A154;0;0;0,5;0;0;0;0;0;1
Nord Est;Veneto;VI;A220;0;0;2,67;0;0;0;1;2;0
Nord Est;Veneto;VI;A231;9;9,5;5;0;0;0;6;7;0
Nord Est;Veneto;VI;A236;0;0;12,25;0;0;0;0;1;0
Nord Est;Veneto;VI;A377;3;5;16;0;0;0;0;1,04;0
Nord Est;Veneto;VI;A444;0;1;1;0;0;0;1;2;0
Nord Est;Veneto;VI;A459;8;13;22,66;1;0;0;0;15,04;0
Nord Est;Veneto;VI;A465;6;1,5;8,01;0;0;0;0;1;1
Nord Est;Veneto;VI;A467;0;0;2;0;0;0;0;1;0
Nord Est;Veneto;VI;A627;0;2;5,55;0;0;1;0;1;0
Nord Est;Veneto;VI;A703;33,67;25,72;14,87;0;0;1;5;11,09;0
Nord Est;Veneto;VI;A954;3;2;6,39;0;0;0;0;3;1
Nord Est;Veneto;VI;B132;1;10;2;0;0;0;0;2;0
Nord Est;Veneto;VI;B143;3;1;5,33;0;0;0;0;8,08;0
Nord Est;Veneto;VI;B161;0;1;0;0;0;0;1;2;0
Nord Est;Veneto;VI;B196;0;1,6;1;0;0;0;1;0;0
Nord Est;Veneto;VI;B403;2;2;6,49;0;0;0;1;2;0
Nord Est;Veneto;VI;B433;0;0;2;0;0;0;0;0;0
Nord Est;Veneto;VI;B441;0;0;2,36;0;0;0;0;0;0
Nord Est;Veneto;VI;B485;0;38;7,32;0;0;0;0;5,09;0,46
Nord Est;Veneto;VI;B511;0;0;2,93;0;0;0;0;8;0
Nord Est;Veneto;VI;B547;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;VI;B835;0;1;1;0;0;0;1;3;0
Nord Est;Veneto;VI;B844;0;0,25;0;0;0;0;0;1;0
Nord Est;Veneto;VI;C037;4;9,32;7,08;0;0,32;0;0;9,21;0
Nord Est;Veneto;VI;C056;0;0;4,67;0;0;0;0;2;0
Nord Est;Veneto;VI;C119;0;0,73;3;0;0;0;0;4;0
Nord Est;Veneto;VI;C605;4;6;10,75;0;0;0;0;5;0
Nord Est;Veneto;VI;C650;0;0;1,33;0;0;0;0;1;0
Nord Est;Veneto;VI;C734;0;3;2;0;0;1;0;0;0
Nord Est;Veneto;VI;C824;0;0;5;0;0;0;0;2;0
Nord Est;Veneto;VI;C949;0;2;4;0;0;0;0;0;0
Nord Est;Veneto;VI;D020;3;3,75;11;0;0;0;0;8;0
Nord Est;Veneto;VI;D107;3;2,5;2,5;0;0;0;0;4;0
Nord Est;Veneto;VI;D136;7;4;7,34;0;0;0;0;6;0
Nord Est;Veneto;VI;D156;0;0;4;0;0;0;0;0;1
Nord Est;Veneto;VI;D379;2;2;6,63;0;0;0;0;6;1
Nord Est;Veneto;VI;D407;0;0,67;1,35;0;0;0;0;0;0
Nord Est;Veneto;VI;D496;0;0;5;0;0;0;1;2;0
Nord Est;Veneto;VI;D717;0;0;2,68;0;0;0;1;0;0
Nord Est;Veneto;VI;D750;0;1,67;3,25;0;0;0;0;0;0
Nord Est;Veneto;VI;D882;3;2;7,14;0;1;0;0;0;0
Nord Est;Veneto;VI;D897;0;0;11;0;0;0;0;3;0
Nord Est;Veneto;VI;D902;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;VI;E138;0;2;1;0;0;0;0;0;0
Nord Est;Veneto;VI;E184;0;1,11;2;0;0;0;1;7;0
Nord Est;Veneto;VI;E226;0;1;2,5;0;0;0;0;0;0
Nord Est;Veneto;VI;E354;2;2;13,93;0;1;0;0;7,06;0
Nord Est;Veneto;VI;E403;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;VI;E465;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;VI;E671;4;1;4,93;0;0;0;1;0;0
Nord Est;Veneto;VI;E682;5;9;15,11;0;0;0;2;5;1
Nord Est;Veneto;VI;E731;0;0;3;0;0;0;0;0;0
Nord Est;Veneto;VI;E762;0;0,02;6,8;0;0;0;0;2;0
Nord Est;Veneto;VI;E864;8;3;10,95;0;0;0;0;13;0
Nord Est;Veneto;VI;E912;0;3;6,33;0;0;0;1;4;0
Nord Est;Veneto;VI;E970;6;8,17;5;0;0;0;0;2;0
Nord Est;Veneto;VI;F019;0;2;4;0;0;0;0;2;0
Nord Est;Veneto;VI;F306;0;0;2,73;0;0;0;0;1;0
Nord Est;Veneto;VI;F442;0;1,67;10,58;0;0;0;0,13;6,06;0
Nord Est;Veneto;VI;F464;13;15,71;29,21;0;0;0;8;15,33;0
Nord Est;Veneto;VI;F465;0;0;5;0;0;0;0;2;0
Nord Est;Veneto;VI;F486;0;1;5,17;0;0;0;0;5;0
Nord Est;Veneto;VI;F514;0;0;2,38;0;0;0;0;0;0
Nord Est;Veneto;VI;F515;0;1;1;0;0;0;0;0;0
Nord Est;Veneto;VI;F662;0;0;3;0;0;0;1;1;0
Nord Est;Veneto;VI;F675;2,5;1;0,25;0;0;0;0;5;0
Nord Est;Veneto;VI;F696;0;0;6;0;0;0;0;2;0
Nord Est;Veneto;VI;F768;0;0;3;0;0;0;0;3;0
Nord Est;Veneto;VI;F810;0;0;1;0;0;0;0;0;0,2
Nord Est;Veneto;VI;F829;1;1;5,5;0;0;0;0;2;1
Nord Est;Veneto;VI;F838;1;1;0;0;0;0;0;0;0
Nord Est;Veneto;VI;F922;0;0;0;0;0;0;0;1;0
Nord Est;Veneto;VI;F957;0;0;4;0;0;0;0;6;0
Nord Est;Veneto;VI;F964;5;2,67;2;0;0;0;0;7;0,22
Nord Est;Veneto;VI;G095;0;0,06;1;0;0;0;1;4;0
Nord Est;Veneto;VI;G560;0;0;2;0;0;0;0;1;0
Nord Est;Veneto;VI;G694;1;0,66;2,19;0;0;0;0;1;3
Nord Est;Veneto;VI;G776;0;0;3,03;0;0;0;0;4,5;0
Nord Est;Veneto;VI;G931;0;0;2;0;0;0;0;0;0
Nord Est;Veneto;VI;G943;0;0;2;0;0;0;0;1;0
Nord Est;Veneto;VI;G957;0;0;4;0;0;0;1;1;1
Nord Est;Veneto;VI;H134;0;2;0,17;0;0;0;0;1;0
Nord Est;Veneto;VI;H214;0;3,34;7,67;0;0;0;0;0;0
Nord Est;Veneto;VI;H361;4;0,5;5,5;0;1;0;0;0;0
Nord Est;Veneto;VI;H512;0;4;5,36;0;0;0;4;3;0
Nord Est;Veneto;VI;H556;0;3,33;6,54;0;0;0;0;4;0
Nord Est;Veneto;VI;H580;6;2,25;4,24;0;0;0;0;4;0
Nord Est;Veneto;VI;H594;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;VI;H829;5;6;5;0;0;0;0;15,06;0
Nord Est;Veneto;VI;H863;0;0;2,5;0;0;0;0;0;0
Nord Est;Veneto;VI;I047;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;VI;I117;0;1;1;0;0;0;0;1;0
Nord Est;Veneto;VI;I353;1;1,67;8,25;0;0;0;0;8;0
Nord Est;Veneto;VI;I401;0;2;2;0;0;0;0;3;0
Nord Est;Veneto;VI;I425;2;0;2;1;0;0;0;15;0
Nord Est;Veneto;VI;I430;0;1;3;0;0;0;1;3;0
Nord Est;Veneto;VI;I527;1;6;6;0;0;0;0;0;0
Nord Est;Veneto;VI;I531;22;23,04;21,93;0;0;1;6;35;0
Nord Est;Veneto;VI;I783;0;2,83;1;0;0;0;0;2;0
Nord Est;Veneto;VI;I867;1;1;5,75;0;0;0;2;3;0
Nord Est;Veneto;VI;I879;1;7;18,34;0;0;0;0;3;0
Nord Est;Veneto;VI;L156;0;0;8,5;0;0;0;0;10;0
Nord Est;Veneto;VI;L157;27,22;19,75;19,8;0;0;0;1;15,03;0
Nord Est;Veneto;VI;L248;0;1;4;0;0;0;0;4;0
Nord Est;Veneto;VI;L297;4;11;0,67;0;0;0;3;2,16;0
Nord Est;Veneto;VI;L433;1;4;11,98;0;0;0;2;13;0
Nord Est;Veneto;VI;L551;3;9;26,33;0;0,33;0;1;7;0
Nord Est;Veneto;VI;L554;0;0;0,64;0;0;0;0;0;0
Nord Est;Veneto;VI;L624;0;1;12,99;0;0;0;0;0;0
Nord Est;Veneto;VI;L650;0;1,25;0,25;0;0;0;0;1;0
Nord Est;Veneto;VI;L723;0;0;4,61;0;0;0;0;2;0
Nord Est;Veneto;VI;L840;68,33;98,67;53,39;0;0;0;2;31,07;1
Nord Est;Veneto;VI;L952;0;0,5;2,83;0;0;0;0;1;1,27
Nord Est;Veneto;VI;M032;0;4;4,5;0;0;0;1;6;1
Nord Est;Veneto;VI;M145;14,93;2;9,05;0;0;0;1;3;0
Nord Est;Veneto;VI;M170;1;2;1;0;0;0;0;1;0
Nord Est;Veneto;VI;M194;0;1;1;0;0;0;0;0;0
Nord Est;Veneto;VI;M199;0;1;14;0;0;0;0;5;0
Nord Est;Veneto;VR;A061;7;1;1;0;0;0;4;1;0
Nord Est;Veneto;VR;A137;1;0;6;0;0;0;0;1;3
Nord Est;Veneto;VR;A292;4;0,5;5,5;0;0;0;0;1;1
Nord Est;Veneto;VR;A374;0;0;13,14;0;0;0;0;2;0,07
Nord Est;Veneto;VR;A540;0;0;14;0;0;0;0;1;1
Nord Est;Veneto;VR;A650;0;3;7,65;0;1;0;0;1;0
Nord Est;Veneto;VR;A737;0;0;4;0;0;0;0;0;0
Nord Est;Veneto;VR;A837;0;1;1;0;0;0;0;0;0
Nord Est;Veneto;VR;A964;1;0;1,17;0;0;0;0;0;1
Nord Est;Veneto;VR;B070;0;0;0,83;0;0;0;0;0;0
Nord Est;Veneto;VR;B073;1;0;13,2;0;1,5;0;0;2;0,3
Nord Est;Veneto;VR;B107;1;6,5;13,92;0;0;0;0;2,5;0
Nord Est;Veneto;VR;B152;1;0;1,25;0;0;0;0;0;0
Nord Est;Veneto;VR;B154;1;1,33;0,22;0;3;1;0;0;0
Nord Est;Veneto;VR;B296;8;15;12,25;0;0;0;3;4,2;0
Nord Est;Veneto;VR;B304;0;8,13;6,76;0;0;0;0;2;0
Nord Est;Veneto;VR;B402;1,5;10;13;0;0;0;1;1;0
Nord Est;Veneto;VR;B709;6;10,17;10,67;0;0;0;0;1;0
Nord Est;Veneto;VR;B886;1;0,5;7;0;0;0;0;0;0
Nord Est;Veneto;VR;C041;0;1;4,75;0;0;0;0;1;0
Nord Est;Veneto;VR;C078;1;7;12,91;0;0;0;0;4;0
Nord Est;Veneto;VR;C225;2;4,22;6,32;0;1;0;3;4,11;0
Nord Est;Veneto;VR;C370;0;2;3,83;0;1;0;1;9;0,17
Nord Est;Veneto;VR;C412;0;0;3,5;0;0;0;0;0;0
Nord Est;Veneto;VR;C498;5;13;23;0;0;0;1;3;0
Nord Est;Veneto;VR;C538;0;0;4;0;0;0;0;0;0
Nord Est;Veneto;VR;C890;2,5;3;12;0;0;0;0;2;3,33
Nord Est;Veneto;VR;C897;6;10,67;15,33;0;0;0;1;6;0
Nord Est;Veneto;VR;C943;0;1;0;0;0;0;0;0;0
Nord Est;Veneto;VR;D118;0;0;6;0;0;0;2;1;0
Nord Est;Veneto;VR;D193;0;3;6;0;0;0;0;0;0
Nord Est;Veneto;VR;D317;4;0,5;3;0;0;0;0;4;0
Nord Est;Veneto;VR;D419;0;0;2;0;0;0;0;0;0
Nord Est;Veneto;VR;D420;0;0,5;12,16;0;0;0;0;0;0,02
Nord Est;Veneto;VR;D549;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;VR;D818;0;0;14,75;0;0;0;0;1;2
Nord Est;Veneto;VR;D915;4;0,45;3,5;0;1;0;0;0;0
Nord Est;Veneto;VR;D957;0;2;3;0;0;0;0;1;0
Nord Est;Veneto;VR;E171;0;1,66;17,69;0;0;0;0;0,66;0
Nord Est;Veneto;VR;E284;0;0;16,33;0;0;0;1;2;0
Nord Est;Veneto;VR;E349;1;4,4;8,5;0;0;0;0;2;3
Nord Est;Veneto;VR;E358;0;1;2,67;0;0;0;0;0;0
Nord Est;Veneto;VR;E489;3;3;14,53;0;0;0;1;0;0
Nord Est;Veneto;VR;E502;1,04;2,34;4,44;0;1;1;0;1;0
Nord Est;Veneto;VR;E512;12;13,92;10;0;2;0;0;2;0
Nord Est;Veneto;VR;E848;1;4,75;6,66;0;0;0;0;0;0
Nord Est;Veneto;VR;E911;0;0;2,67;0;0;0;0;0;0
Nord Est;Veneto;VR;F172;0;0;6;0;0;0;0,67;0;0
Nord Est;Veneto;VR;F218;1;1;5,83;0;0;0;0;5;2
Nord Est;Veneto;VR;F461;1;0;4,56;0;0;0;0;1,05;0
Nord Est;Veneto;VR;F508;2;2;6,94;0;0;0;0;4;0
Nord Est;Veneto;VR;F789;1;1;7,5;0;0;0;0;3;0
Nord Est;Veneto;VR;F861;11;11,4;26,18;0;0;1;0;3;0
Nord Est;Veneto;VR;F918;3;8;10;0;0;0;0;1;0
Nord Est;Veneto;VR;F921;0;1;9;0;0;0;0;1;0
Nord Est;Veneto;VR;G080;3;4,98;13,43;0;0;0;0;0,34;2,67
Nord Est;Veneto;VR;G297;0;0;3;0;0;0;0;0;1
Nord Est;Veneto;VR;G365;3;1;5,64;0;0;0;0;5;0
Nord Est;Veneto;VR;G481;2;5;17,67;0;0;0;1;7;0
Nord Est;Veneto;VR;G489;8;8;10,08;0;0;0;0;1;0
Nord Est;Veneto;VR;G945;1;2;7,5;0;0;0;0;1;1
Nord Est;Veneto;VR;H048;0;0;7,81;0;0;0;0;3;1
Nord Est;Veneto;VR;H356;0;0;1;0;0;0;0;2;0
Nord Est;Veneto;VR;H522;0;1;10,53;0;0;0;0;1;0
Nord Est;Veneto;VR;H540;0;1;14,44;0;0;0;0;3;4
Nord Est;Veneto;VR;H606;1;1;4;0;0;0;0;4;1
Nord Est;Veneto;VR;H608;0;1,38;11,44;0;0;0;0;0;2,4
Nord Est;Veneto;VR;H610;0;0;7;0;0;0;0;0;0
Nord Est;Veneto;VR;H712;0;0;6,68;0;0;0;0;0;1
Nord Est;Veneto;VR;H714;0;2;4;0;0;0;0;0;0
Nord Est;Veneto;VR;H783;11;13;16,11;0;0;0;2;13;0
Nord Est;Veneto;VR;H916;0;1;15,51;0;0;0;0;2;0
Nord Est;Veneto;VR;H924;10;21;21,29;0;0;0;4;8;0
Nord Est;Veneto;VR;H944;0;2;0;0;0;0;0;1;0
Nord Est;Veneto;VR;I003;12;16,67;20,16;0;0;0;1;17;0
Nord Est;Veneto;VR;I105;0;7,75;2;0;0;0;0;1;0
Nord Est;Veneto;VR;I109;4;4,5;19,03;0;0;0;0;0;1
Nord Est;Veneto;VR;I259;8,4;6;8;0;0;0;1;3,04;0
Nord Est;Veneto;VR;I292;5;2;17,18;0;0;0;0;0;2,29
Nord Est;Veneto;VR;I414;0;0;7;0;0;0;0;0;0
Nord Est;Veneto;VR;I594;0;0;11;0;0;0;0;0;0
Nord Est;Veneto;VR;I775;1;1;4;0;0;0;0;0;1
Nord Est;Veneto;VR;I821;5;11,47;14;0;0;0;2;8;4
Nord Est;Veneto;VR;I826;6;9;14,91;0;0;0;3;6;0,83
Nord Est;Veneto;VR;I850;1;2;2;0;0;0;0;1;1
Nord Est;Veneto;VR;L136;0;0;2,67;0;0;0;0;0;1
Nord Est;Veneto;VR;L287;2;0;3,47;0;0;0;0;0;0
Nord Est;Veneto;VR;L364;0;0;5;0;0;0;0;1;0
Nord Est;Veneto;VR;L396;0;0;3;0;0;0;0;0;0
Nord Est;Veneto;VR;L567;0;13;25,27;0;1;1;0;9;0
Nord Est;Veneto;VR;L722;2;0;10,04;0;0;0;0;0;2,27
Nord Est;Veneto;VR;L781;171,68;145,2;162,85;0;5;0;11;30,86;2
Nord Est;Veneto;VR;L810;0;0;15;0;0;0;0;1;0
Nord Est;Veneto;VR;L869;1;9,67;11,94;0;0;0;0;0;0
Nord Est;Veneto;VR;L912;0;0;10,25;0;0;0;0;0;0
Nord Est;Veneto;VR;L949;14;8;37,49;0;0;0;1;3;1,85
Nord Est;Veneto;VR;M172;4;6;19,42;0;0;0;1;4;0
Nord Est;Veneto;VR;M178;0;0;9,57;0;0;0;0;0;0
Centro;Lazio;FR;A032;0;0;0;0;0;0;0;0;0
Centro;Lazio;FR;A054;0;1;2;0;0;0;0;0;0
Centro;Lazio;FR;A081;0;0;0;0;0;0;0;0;0
Centro;Lazio;FR;A123;1,5;8,44;15,1;0;0;0;0,66;0;0
Centro;Lazio;FR;A244;0;0;2;0;0;0;0;0;0
Centro;Lazio;FR;A256;0;1;3;0;0;0;0;0;1
Centro;Lazio;FR;A269;1;14;17,6;0;0;0;0;6;1
Centro;Lazio;FR;A310;0;3;3;0;0;0;0;0;0
Centro;Lazio;FR;A348;0;3;0;0;0;0;0;0;0
Centro;Lazio;FR;A363;1;1;11,34;0;0;0;0;0;0
Centro;Lazio;FR;A421;0;0;4,67;0;0;0;0;0;0
Centro;Lazio;FR;A433;0;0;8,83;0;0;0;0;2,17;0
Centro;Lazio;FR;A486;0;1;2;0;0;0;0;0;0
Centro;Lazio;FR;A502;0;2;1;0;0;0;0;0;0
Centro;Lazio;FR;A720;0;3;2,25;0;0;0;0;0;0
Centro;Lazio;FR;A763;0;0;0;0;0;0;0;0;0
Centro;Lazio;FR;B195;0;1;1;0;0;0;0;0;0
Centro;Lazio;FR;B543;0;1;1;0;0;0;0;0;0
Centro;Lazio;FR;B862;0;0;0;0;0;0;0;0;0
Centro;Lazio;FR;B919;0;1;2;0;0;0;0;0;0
Centro;Lazio;FR;C034;4;29;9,83;0;0;0;2;6;0
Centro;Lazio;FR;C177;0;0;0;0;0;0;0;0;0
Centro;Lazio;FR;C223;0;0;1;0;0;0;0;0;0
Centro;Lazio;FR;C338;0;0;2,75;0;0;0;0;0;0
Centro;Lazio;FR;C340;0;1;4;0;0;0;0;1;0
Centro;Lazio;FR;C413;7,5;9,5;16,5;0;0;0;1;1;0
Centro;Lazio;FR;C479;0;6;2;0;0;0;0;0;0
Centro;Lazio;FR;C545;2;1;1;0;0;0;0;0;0
Centro;Lazio;FR;C836;0;0;1;0;0;0;0;0;0
Centro;Lazio;FR;C864;0;0;0;0;0;0;0;0;0
Centro;Lazio;FR;C870;0;0;1;0;0;0;0;0;0
Centro;Lazio;FR;C998;0;0,2;0,4;0;0;0;0;2;0
Centro;Lazio;FR;D440;0;0;0,5;0;0;0;0;0;0
Centro;Lazio;FR;D483;0;0;0;0;0;0;0;0;0
Centro;Lazio;FR;D539;0;7;11;0;0;0;0;3;0
Centro;Lazio;FR;D591;0;1;1;0;0;0;0;0;0
Centro;Lazio;FR;D667;0;0;2;0;0;0;0;0;0
Centro;Lazio;FR;D682;0;0;1;0;0;0;0;0;0
Centro;Lazio;FR;D810;21,33;20,97;8,36;0;0;1;3;4;0
Centro;Lazio;FR;D819;0;0,33;2,66;0;0;0;0;0;0
Centro;Lazio;FR;D881;0;0;0;0;0;0;0;1;0
Centro;Lazio;FR;E057;0;0;1,47;0;0;0;0;0;0
Centro;Lazio;FR;E236;0;1;1;0;0;0;0;0;0
Centro;Lazio;FR;E340;1;4,5;5,17;0;0;0;2;3;0
Centro;Lazio;FR;F620;0;1;2,75;0;0;0;0;0;0
Centro;Lazio;FR;F740;1;2;3;0;0;0;1;0;0
Centro;Lazio;FR;G276;0;0;4;0;0;0;0;1;0
Centro;Lazio;FR;G362;0;1;1;0;0;0;1;0;0
Centro;Lazio;FR;G374;0;1;0;0;0;0;0;0;0
Centro;Lazio;FR;G500;0;2;3;0;0;0;0;0;0
Centro;Lazio;FR;G591;0;1;3;0;0;0;0;0;0
Centro;Lazio;FR;G592;0;0;0;0;0;0;0;0;1
Centro;Lazio;FR;G598;0;1;4;0;0;1;0;4;0
Centro;Lazio;FR;G659;0;0,25;4,25;0;0;0;0;0;0
Centro;Lazio;FR;G662;0;2;0;0;0;0;1;1;0
Centro;Lazio;FR;G749;0;0;1,5;0;0;0;0;0;0
Centro;Lazio;FR;G838;0;4;2,5;0;0;0;1;0;0
Centro;Lazio;FR;G935;0;0;0;0;0;0;0;0;0
Centro;Lazio;FR;H324;0;0;1;0;0;0;0;1;0
Centro;Lazio;FR;H393;0;1;0;0;0;0;0;0;0
Centro;Lazio;FR;H443;0;2;4;0;0;0;1;3;0
Centro;Lazio;FR;H779;0;0;0;0;0;0;0;0;0
Centro;Lazio;FR;H824;0;1;0;0;0;0;0;0;0
Centro;Lazio;FR;H880;0;1;1,78;0;0;0;0;0;0
